Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
08	Cinca Medio	2003	Regadío	37171,0	36681,0	27695,0	6212,0	2774,0	85,0	85,0	0,0	0,0	405,0	405,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2003	Secano	21423,0	7627,0	4025,0	3014,0	588,0	7318,0	0,0	0,0	7318,0	1375,0	394,0	12,0	969,0	5103,0	0,0	2719,0	683,0	1701,0
09	La Litera / La Llitera	2003	Regadío	28813,0	28765,0	22180,0	2754,0	3831,0	30,0	30,0	0,0	0,0	18,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2003	Secano	45299,0	18693,0	11158,0	4741,0	2794,0	11235,0	0,0	0,0	11235,0	11737,0	2580,0	37,0	9120,0	3634,0	0,0	2593,0	869,0	172,0
10	Los Monegros	2003	Regadío	78499,0	78374,0	68270,0	9384,0	720,0	18,0	18,0	0,0	0,0	107,0	107,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2003	Secano	199453,0	110510,0	57187,0	51254,0	2069,0	41310,0	0,0	2661,0	38649,0	34207,0	14470,0	5447,0	14290,0	13426,0	0,0	8896,0	3527,0	1003,0
11	Bajo Cinca / Baix Cinca	2003	Regadío	31739,0	31426,0	14905,0	3243,0	13278,0	0,0	0,0	0,0	0,0	313,0	313,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2003	Secano	110944,0	47700,0	22131,0	20556,0	5013,0	29517,0	0,0	1700,0	27817,0	26541,0	10055,0	4887,0	11599,0	7186,0	0,0	3788,0	1799,0	1599,0
12	Tarazona y el Moncayo	2003	Regadío	4869,0	4826,0	3609,0	280,0	937,0	0,0	0,0	0,0	0,0	43,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2003	Secano	40480,0	9419,0	4170,0	3930,0	1319,0	7796,0	0,0	4031,0	3765,0	19886,0	6930,0	5651,0	7305,0	3379,0	0,0	1993,0	1151,0	235,0
13	Campo de Borja	2003	Regadío	10027,0	10027,0	5611,0	290,0	4126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2003	Secano	59295,0	24834,0	8342,0	7747,0	8745,0	14572,0	0,0	4876,0	9696,0	15105,0	5538,0	3947,0	5620,0	4784,0	0,0	1611,0	2481,0	692,0
14	Aranda	2003	Regadío	574,0	545,0	72,0	5,0	468,0	0,0	0,0	0,0	0,0	29,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2003	Secano	55541,0	7172,0	2234,0	1542,0	3396,0	12054,0	0,0	3344,0	8710,0	31501,0	13310,0	8008,0	10183,0	4814,0	0,0	1653,0	2123,0	1038,0
15	Ribera Alta del Ebro	2003	Regadío	14959,0	14851,0	13376,0	301,0	1174,0	0,0	0,0	0,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2003	Secano	27053,0	9753,0	5025,0	4542,0	186,0	8927,0	0,0	2219,0	6708,0	1428,0	728,0	298,0	402,0	6945,0	1025,0	1827,0	3251,0	842,0
16	Valdejalón	2003	Regadío	16756,0	16735,0	4125,0	343,0	12267,0	0,0	0,0	0,0	0,0	21,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2003	Secano	77034,0	39369,0	15679,0	15912,0	7778,0	12951,0	0,0	2203,0	10748,0	17657,0	5836,0	6371,0	5450,0	7057,0	84,0	3139,0	3379,0	455,0
17	D.C. Zaragoza	2003	Regadío	32413,0	32343,0	29628,0	868,0	1847,0	0,0	0,0	0,0	0,0	70,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2003	Secano	197361,0	67497,0	34685,0	31144,0	1668,0	45556,0	0,0	20077,0	25479,0	30655,0	10062,0	11300,0	9293,0	53653,0	745,0	12591,0	38011,0	2306,0
18	Ribera Baja del Ebro	2003	Regadío	13216,0	13086,0	11232,0	368,0	1486,0	0,0	0,0	0,0	0,0	130,0	130,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2003	Secano	86125,0	45211,0	22850,0	22168,0	193,0	13617,0	0,0	4357,0	9260,0	18824,0	3179,0	9177,0	6468,0	8473,0	20,0	722,0	4520,0	3211,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2003	Regadío	8692,0	8692,0	3901,0	274,0	4517,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2003	Secano	90255,0	26786,0	7478,0	7071,0	12237,0	16094,0	0,0	2673,0	13421,0	38201,0	11395,0	10963,0	15843,0	9174,0	564,0	2138,0	1805,0	4667,0
20	Comunidad de Calatayud	2003	Regadío	9174,0	9043,0	3277,0	174,0	5592,0	44,0	44,0	0,0	0,0	87,0	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2003	Secano	242911,0	65990,0	34048,0	13236,0	18706,0	66676,0	0,0	14760,0	51916,0	88952,0	33461,0	23200,0	32291,0	21293,0	10,0	10428,0	8231,0	2624,0
21	Campo de Cariñena	2003	Regadío	6654,0	6652,0	1914,0	131,0	4607,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2003	Secano	70721,0	35924,0	12488,0	10809,0	12627,0	11921,0	0,0	2132,0	9789,0	17532,0	6387,0	5056,0	6089,0	5344,0	0,0	1996,0	2760,0	588,0
22	Campo de Belchite	2003	Regadío	3580,0	3560,0	1784,0	217,0	1559,0	0,0	0,0	0,0	0,0	20,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2003	Secano	100890,0	64760,0	33768,0	29225,0	1767,0	11646,0	0,0	4941,0	6705,0	18555,0	8348,0	4914,0	5293,0	5929,0	320,0	3020,0	2193,0	396,0
23	Bajo Martín	2003	Regadío	5257,0	5162,0	3240,0	770,0	1152,0	56,0	56,0	0,0	0,0	39,0	39,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2003	Secano	74540,0	46015,0	20923,0	21951,0	3141,0	16680,0	0,0	8720,0	7960,0	8769,0	5356,0	276,0	3137,0	3076,0	50,0	615,0	2089,0	322,0
24	Campo de Daroca	2003	Regadío	1546,0	1314,0	1174,0	29,0	111,0	0,0	0,0	0,0	0,0	232,0	232,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2003	Secano	110312,0	55780,0	42425,0	9814,0	3541,0	11795,0	0,0	1783,0	10012,0	38204,0	12933,0	11337,0	13934,0	4533,0	0,0	1248,0	1982,0	1303,0
25	Jiloca	2003	Regadío	7278,0	6988,0	5436,0	1496,0	56,0	68,0	68,0	0,0	0,0	222,0	222,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2003	Secano	185974,0	94312,0	57954,0	34439,0	1919,0	50125,0	527,0	33076,0	16522,0	33044,0	8903,0	3628,0	20513,0	8493,0	0,0	2406,0	5521,0	566,0
26	Cuencas Mineras	2003	Regadío	1958,0	1834,0	741,0	1078,0	15,0	90,0	90,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2003	Secano	139353,0	33912,0	17193,0	15603,0	1116,0	72224,0	2075,0	54612,0	15537,0	27262,0	13531,0	4592,0	9139,0	5955,0	0,0	3179,0	2304,0	472,0
27	Andorra-Sierra de Arcos	2003	Regadío	1076,0	751,0	164,0	455,0	132,0	248,0	248,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2003	Secano	66651,0	16383,0	6338,0	7130,0	2915,0	31450,0	0,0	10444,0	21006,0	15422,0	10463,0	3220,0	1739,0	3396,0	10,0	482,0	2680,0	224,0
28	Bajo Aragón	2003	Regadío	8749,0	7807,0	4025,0	871,0	2911,0	807,0	807,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2003	Secano	121997,0	49045,0	13378,0	18154,0	17513,0	44070,0	755,0	24904,0	18411,0	24725,0	7045,0	7832,0	9848,0	4157,0	133,0	1280,0	2000,0	744,0
29	Comunidad de Teruel	2003	Regadío	11500,0	9600,0	7203,0	2368,0	29,0	769,0	769,0	0,0	0,0	1131,0	1131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2003	Secano	267444,0	96368,0	57069,0	38344,0	955,0	111427,0	2052,0	79065,0	30310,0	47629,0	17985,0	11571,0	18073,0	12020,0	0,0	3507,0	7719,0	794,0
30	Maestrazgo	2003	Regadío	1173,0	833,0	276,0	347,0	210,0	209,0	209,0	0,0	0,0	131,0	131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2003	Secano	119301,0	9182,0	3435,0	4799,0	948,0	71572,0	5055,0	46058,0	20459,0	29191,0	16095,0	4063,0	9033,0	9356,0	1303,0	1700,0	5337,0	1016,0
31	Sierra de Albarracín	2003	Regadío	874,0	447,0	253,0	194,0	0,0	266,0	266,0	0,0	0,0	161,0	161,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2003	Secano	140832,0	16631,0	9501,0	7112,0	18,0	41084,0	6272,0	27993,0	6819,0	78796,0	21573,0	42573,0	14650,0	4321,0	0,0	1527,0	2695,0	99,0
32	Gúdar-Javalambre	2003	Regadío	2933,0	1690,0	550,0	1103,0	37,0	1164,0	1164,0	0,0	0,0	79,0	79,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2003	Secano	231211,0	19947,0	8776,0	10401,0	770,0	99307,0	6935,0	77361,0	15011,0	102770,0	52797,0	22509,0	27464,0	9187,0	27,0	3627,0	4679,0	854,0
33	Matarraña / Matarranya	2003	Regadío	1729,0	1238,0	219,0	354,0	665,0	450,0	450,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2003	Secano	91510,0	27718,0	2261,0	4629,0	20828,0	27662,0	351,0	15373,0	11938,0	32427,0	21815,0	4233,0	6379,0	3703,0	0,0	1447,0	1540,0	716,0
