Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2003	44	44105	Fórnoles	Españoles	01	UE-15	Europa	Hombres	45
2003	44	44105	Fórnoles	Extranjeros	06	Resto de América	América	Hombres	1
2003	44	44106	Fortanete	Españoles	01	UE-15	Europa	Hombres	98
2003	44	44107	Foz-Calanda	Españoles	01	UE-15	Europa	Hombres	134
2003	44	44107	Foz-Calanda	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44107	Foz-Calanda	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2003	44	44107	Foz-Calanda	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44108	Fresneda (La)	Españoles	01	UE-15	Europa	Hombres	225
2003	44	44108	Fresneda (La)	Extranjeros	01	UE-15	Europa	Hombres	2
2003	44	44108	Fresneda (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	20
2003	44	44108	Fresneda (La)	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44109	Frías de Albarracín	Españoles	01	UE-15	Europa	Hombres	81
2003	44	44109	Frías de Albarracín	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44110	Fuenferrada	Españoles	01	UE-15	Europa	Hombres	24
2003	44	44111	Fuentes Calientes	Españoles	01	UE-15	Europa	Hombres	68
2003	44	44111	Fuentes Calientes	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44112	Fuentes Claras	Españoles	01	UE-15	Europa	Hombres	291
2003	44	44113	Fuentes de Rubielos	Españoles	01	UE-15	Europa	Hombres	40
2003	44	44113	Fuentes de Rubielos	Extranjeros	01	UE-15	Europa	Hombres	5
2003	44	44113	Fuentes de Rubielos	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44113	Fuentes de Rubielos	Extranjeros	03	Magreb	África	Hombres	9
2003	44	44113	Fuentes de Rubielos	Extranjeros	06	Resto de América	América	Hombres	8
2003	44	44114	Fuentespalda	Españoles	01	UE-15	Europa	Hombres	164
2003	44	44114	Fuentespalda	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44114	Fuentespalda	Extranjeros	02	Resto de Europa	Europa	Hombres	5
2003	44	44114	Fuentespalda	Extranjeros	04	Resto de África	África	Hombres	1
2003	44	44114	Fuentespalda	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44115	Galve	Españoles	01	UE-15	Europa	Hombres	76
2003	44	44115	Galve	Extranjeros	03	Magreb	África	Hombres	6
2003	44	44116	Gargallo	Españoles	01	UE-15	Europa	Hombres	56
2003	44	44116	Gargallo	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44116	Gargallo	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44117	Gea de Albarracín	Españoles	01	UE-15	Europa	Hombres	221
2003	44	44117	Gea de Albarracín	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44117	Gea de Albarracín	Extranjeros	03	Magreb	África	Hombres	5
2003	44	44117	Gea de Albarracín	Extranjeros	06	Resto de América	América	Hombres	1
2003	44	44118	Ginebrosa (La)	Españoles	01	UE-15	Europa	Hombres	129
2003	44	44118	Ginebrosa (La)	Extranjeros	03	Magreb	África	Hombres	12
2003	44	44119	Griegos	Españoles	01	UE-15	Europa	Hombres	83
2003	44	44120	Guadalaviar	Españoles	01	UE-15	Europa	Hombres	139
2003	44	44121	Gúdar	Españoles	01	UE-15	Europa	Hombres	44
2003	44	44121	Gúdar	Extranjeros	06	Resto de América	América	Hombres	3
2003	44	44122	Híjar	Españoles	01	UE-15	Europa	Hombres	916
2003	44	44122	Híjar	Extranjeros	01	UE-15	Europa	Hombres	2
2003	44	44122	Híjar	Extranjeros	02	Resto de Europa	Europa	Hombres	5
2003	44	44122	Híjar	Extranjeros	03	Magreb	África	Hombres	25
2003	44	44122	Híjar	Extranjeros	04	Resto de África	África	Hombres	1
2003	44	44122	Híjar	Extranjeros	06	Resto de América	América	Hombres	6
2003	44	44123	Hinojosa de Jarque	Españoles	01	UE-15	Europa	Hombres	90
2003	44	44124	Hoz de la Vieja (La)	Españoles	01	UE-15	Europa	Hombres	52
2003	44	44125	Huesa del Común	Españoles	01	UE-15	Europa	Hombres	74
2003	44	44125	Huesa del Común	Extranjeros	03	Magreb	África	Hombres	5
2003	44	44125	Huesa del Común	Extranjeros	07	Asia	Asia	Hombres	1
2003	44	44126	Iglesuela del Cid (La)	Españoles	01	UE-15	Europa	Hombres	248
2003	44	44126	Iglesuela del Cid (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44126	Iglesuela del Cid (La)	Extranjeros	03	Magreb	África	Hombres	9
2003	44	44126	Iglesuela del Cid (La)	Extranjeros	07	Asia	Asia	Hombres	8
2003	44	44127	Jabaloyas	Españoles	01	UE-15	Europa	Hombres	37
2003	44	44128	Jarque de la Val	Españoles	01	UE-15	Europa	Hombres	54
2003	44	44129	Jatiel	Españoles	01	UE-15	Europa	Hombres	29
2003	44	44130	Jorcas	Españoles	01	UE-15	Europa	Hombres	26
2003	44	44131	Josa	Españoles	01	UE-15	Europa	Hombres	15
2003	44	44131	Josa	Extranjeros	03	Magreb	África	Hombres	5
2003	44	44132	Lagueruela	Españoles	01	UE-15	Europa	Hombres	28
2003	44	44133	Lanzuela	Españoles	01	UE-15	Europa	Hombres	19
2003	44	44133	Lanzuela	Extranjeros	06	Resto de América	América	Hombres	4
2003	44	44135	Libros	Españoles	01	UE-15	Europa	Hombres	79
2003	44	44136	Lidón	Españoles	01	UE-15	Europa	Hombres	32
2003	44	44137	Linares de Mora	Españoles	01	UE-15	Europa	Hombres	165
2003	44	44137	Linares de Mora	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44137	Linares de Mora	Extranjeros	02	Resto de Europa	Europa	Hombres	11
2003	44	44137	Linares de Mora	Extranjeros	03	Magreb	África	Hombres	5
2003	44	44137	Linares de Mora	Extranjeros	07	Asia	Asia	Hombres	2
2003	44	44138	Loscos	Españoles	01	UE-15	Europa	Hombres	104
2003	44	44141	Lledó	Españoles	01	UE-15	Europa	Hombres	106
2003	44	44141	Lledó	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2003	44	44142	Maicas	Españoles	01	UE-15	Europa	Hombres	19
2003	44	44143	Manzanera	Españoles	01	UE-15	Europa	Hombres	256
2003	44	44143	Manzanera	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2003	44	44143	Manzanera	Extranjeros	03	Magreb	África	Hombres	3
2003	44	44143	Manzanera	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44144	Martín del Río	Españoles	01	UE-15	Europa	Hombres	236
2003	44	44144	Martín del Río	Extranjeros	03	Magreb	África	Hombres	4
2003	44	44144	Martín del Río	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44144	Martín del Río	Extranjeros	07	Asia	Asia	Hombres	2
2003	44	44145	Mas de las Matas	Españoles	01	UE-15	Europa	Hombres	703
2003	44	44145	Mas de las Matas	Extranjeros	01	UE-15	Europa	Hombres	3
2003	44	44145	Mas de las Matas	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2003	44	44145	Mas de las Matas	Extranjeros	03	Magreb	África	Hombres	24
2003	44	44145	Mas de las Matas	Extranjeros	06	Resto de América	América	Hombres	8
2003	44	44146	Mata de los Olmos (La)	Españoles	01	UE-15	Europa	Hombres	115
2003	44	44146	Mata de los Olmos (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	9
2003	44	44146	Mata de los Olmos (La)	Extranjeros	03	Magreb	África	Hombres	5
2003	44	44146	Mata de los Olmos (La)	Extranjeros	04	Resto de África	África	Hombres	2
2003	44	44146	Mata de los Olmos (La)	Extranjeros	06	Resto de América	América	Hombres	3
2003	44	44147	Mazaleón	Españoles	01	UE-15	Europa	Hombres	285
2003	44	44147	Mazaleón	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44147	Mazaleón	Extranjeros	03	Magreb	África	Hombres	9
2003	44	44147	Mazaleón	Extranjeros	06	Resto de América	América	Hombres	10
2003	44	44148	Mezquita de Jarque	Españoles	01	UE-15	Europa	Hombres	66
2003	44	44148	Mezquita de Jarque	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44148	Mezquita de Jarque	Extranjeros	03	Magreb	África	Hombres	2
2003	44	44149	Mirambel	Españoles	01	UE-15	Europa	Hombres	80
2003	44	44150	Miravete de la Sierra	Españoles	01	UE-15	Europa	Hombres	25
2003	44	44151	Molinos	Españoles	01	UE-15	Europa	Hombres	158
2003	44	44151	Molinos	Extranjeros	01	UE-15	Europa	Hombres	2
2003	44	44151	Molinos	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44151	Molinos	Extranjeros	03	Magreb	África	Hombres	2
2003	44	44152	Monforte de Moyuela	Españoles	01	UE-15	Europa	Hombres	47
2003	44	44153	Monreal del Campo	Españoles	01	UE-15	Europa	Hombres	1099
2003	44	44153	Monreal del Campo	Extranjeros	01	UE-15	Europa	Hombres	7
2003	44	44153	Monreal del Campo	Extranjeros	02	Resto de Europa	Europa	Hombres	53
2003	44	44153	Monreal del Campo	Extranjeros	03	Magreb	África	Hombres	24
2003	44	44153	Monreal del Campo	Extranjeros	04	Resto de África	África	Hombres	3
2003	44	44153	Monreal del Campo	Extranjeros	06	Resto de América	América	Hombres	17
2003	44	44154	Monroyo	Españoles	01	UE-15	Europa	Hombres	179
2003	44	44155	Montalbán	Españoles	01	UE-15	Europa	Hombres	758
2003	44	44155	Montalbán	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2003	44	44155	Montalbán	Extranjeros	03	Magreb	África	Hombres	9
2003	44	44155	Montalbán	Extranjeros	06	Resto de América	América	Hombres	4
2003	44	44155	Montalbán	Extranjeros	07	Asia	Asia	Hombres	7
2003	44	44156	Monteagudo del Castillo	Españoles	01	UE-15	Europa	Hombres	41
2003	44	44157	Monterde de Albarracín	Españoles	01	UE-15	Europa	Hombres	28
2003	44	44158	Mora de Rubielos	Españoles	01	UE-15	Europa	Hombres	691
2003	44	44158	Mora de Rubielos	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44158	Mora de Rubielos	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2003	44	44158	Mora de Rubielos	Extranjeros	03	Magreb	África	Hombres	14
2003	44	44158	Mora de Rubielos	Extranjeros	06	Resto de América	América	Hombres	6
2003	44	44159	Moscardón	Españoles	01	UE-15	Europa	Hombres	31
2003	44	44160	Mosqueruela	Españoles	01	UE-15	Europa	Hombres	342
2003	44	44160	Mosqueruela	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44160	Mosqueruela	Extranjeros	03	Magreb	África	Hombres	29
2003	44	44160	Mosqueruela	Extranjeros	06	Resto de América	América	Hombres	3
2003	44	44160	Mosqueruela	Extranjeros	07	Asia	Asia	Hombres	27
2003	44	44161	Muniesa	Españoles	01	UE-15	Europa	Hombres	322
2003	44	44161	Muniesa	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44161	Muniesa	Extranjeros	03	Magreb	África	Hombres	47
2003	44	44163	Noguera de Albarracín	Españoles	01	UE-15	Europa	Hombres	85
2003	44	44164	Nogueras	Españoles	01	UE-15	Europa	Hombres	14
2003	44	44165	Nogueruelas	Españoles	01	UE-15	Europa	Hombres	117
2003	44	44165	Nogueruelas	Extranjeros	03	Magreb	África	Hombres	4
2003	44	44167	Obón	Españoles	01	UE-15	Europa	Hombres	38
2003	44	44167	Obón	Extranjeros	03	Magreb	África	Hombres	7
2003	44	44168	Odón	Españoles	01	UE-15	Europa	Hombres	125
2003	44	44168	Odón	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44168	Odón	Extranjeros	06	Resto de América	América	Hombres	3
2003	44	44169	Ojos Negros	Españoles	01	UE-15	Europa	Hombres	276
2003	44	44169	Ojos Negros	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44169	Ojos Negros	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44171	Olba	Españoles	01	UE-15	Europa	Hombres	106
2003	44	44171	Olba	Extranjeros	01	UE-15	Europa	Hombres	2
2003	44	44171	Olba	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44172	Oliete	Españoles	01	UE-15	Europa	Hombres	237
2003	44	44172	Oliete	Extranjeros	02	Resto de Europa	Europa	Hombres	5
2003	44	44172	Oliete	Extranjeros	03	Magreb	África	Hombres	3
2003	44	44173	Olmos (Los)	Españoles	01	UE-15	Europa	Hombres	76
2003	44	44174	Orihuela del Tremedal	Españoles	01	UE-15	Europa	Hombres	278
2003	44	44174	Orihuela del Tremedal	Extranjeros	01	UE-15	Europa	Hombres	7
2003	44	44174	Orihuela del Tremedal	Extranjeros	02	Resto de Europa	Europa	Hombres	7
2003	44	44174	Orihuela del Tremedal	Extranjeros	03	Magreb	África	Hombres	20
2003	44	44174	Orihuela del Tremedal	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44175	Orrios	Españoles	01	UE-15	Europa	Hombres	92
2003	44	44176	Palomar de Arroyos	Españoles	01	UE-15	Europa	Hombres	132
2003	44	44176	Palomar de Arroyos	Extranjeros	03	Magreb	África	Hombres	4
2003	44	44177	Pancrudo	Españoles	01	UE-15	Europa	Hombres	79
2003	44	44178	Parras de Castellote (Las)	Españoles	01	UE-15	Europa	Hombres	44
2003	44	44179	Peñarroya de Tastavins	Españoles	01	UE-15	Europa	Hombres	246
2003	44	44179	Peñarroya de Tastavins	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44179	Peñarroya de Tastavins	Extranjeros	02	Resto de Europa	Europa	Hombres	16
2003	44	44179	Peñarroya de Tastavins	Extranjeros	03	Magreb	África	Hombres	11
2003	44	44179	Peñarroya de Tastavins	Extranjeros	04	Resto de África	África	Hombres	7
2003	44	44179	Peñarroya de Tastavins	Extranjeros	06	Resto de América	América	Hombres	4
2003	44	44180	Peracense	Españoles	01	UE-15	Europa	Hombres	61
2003	44	44181	Peralejos	Españoles	01	UE-15	Europa	Hombres	39
2003	44	44181	Peralejos	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44182	Perales del Alfambra	Españoles	01	UE-15	Europa	Hombres	145
2003	44	44182	Perales del Alfambra	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2003	44	44182	Perales del Alfambra	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44183	Pitarque	Españoles	01	UE-15	Europa	Hombres	47
2003	44	44184	Plou	Españoles	01	UE-15	Europa	Hombres	22
2003	44	44185	Pobo (El)	Españoles	01	UE-15	Europa	Hombres	77
2003	44	44185	Pobo (El)	Extranjeros	03	Magreb	África	Hombres	2
2003	44	44187	Portellada (La)	Españoles	01	UE-15	Europa	Hombres	147
2003	44	44187	Portellada (La)	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44187	Portellada (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44189	Pozondón	Españoles	01	UE-15	Europa	Hombres	42
2003	44	44189	Pozondón	Extranjeros	06	Resto de América	América	Hombres	6
2003	44	44190	Pozuel del Campo	Españoles	01	UE-15	Europa	Hombres	57
2003	44	44190	Pozuel del Campo	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2003	44	44191	Puebla de Híjar (La)	Españoles	01	UE-15	Europa	Hombres	489
2003	44	44191	Puebla de Híjar (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44191	Puebla de Híjar (La)	Extranjeros	03	Magreb	África	Hombres	7
2003	44	44191	Puebla de Híjar (La)	Extranjeros	04	Resto de África	África	Hombres	3
2003	44	44191	Puebla de Híjar (La)	Extranjeros	06	Resto de América	América	Hombres	6
2003	44	44192	Puebla de Valverde (La)	Españoles	01	UE-15	Europa	Hombres	261
2003	44	44192	Puebla de Valverde (La)	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44192	Puebla de Valverde (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	10
2003	44	44192	Puebla de Valverde (La)	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44192	Puebla de Valverde (La)	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44193	Puertomingalvo	Españoles	01	UE-15	Europa	Hombres	75
2003	44	44193	Puertomingalvo	Extranjeros	02	Resto de Europa	Europa	Hombres	14
2003	44	44193	Puertomingalvo	Extranjeros	03	Magreb	África	Hombres	4
2003	44	44194	Ráfales	Españoles	01	UE-15	Europa	Hombres	91
2003	44	44194	Ráfales	Extranjeros	06	Resto de América	América	Hombres	5
2003	44	44195	Rillo	Españoles	01	UE-15	Europa	Hombres	72
2003	44	44196	Riodeva	Españoles	01	UE-15	Europa	Hombres	86
2003	44	44197	Ródenas	Españoles	01	UE-15	Europa	Hombres	41
2003	44	44197	Ródenas	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44197	Ródenas	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44198	Royuela	Españoles	01	UE-15	Europa	Hombres	124
2003	44	44198	Royuela	Extranjeros	06	Resto de América	América	Hombres	7
2003	44	44199	Rubiales	Españoles	01	UE-15	Europa	Hombres	31
2003	44	44200	Rubielos de la Cérida	Españoles	01	UE-15	Europa	Hombres	28
2003	44	44201	Rubielos de Mora	Españoles	01	UE-15	Europa	Hombres	319
2003	44	44201	Rubielos de Mora	Extranjeros	01	UE-15	Europa	Hombres	2
2003	44	44201	Rubielos de Mora	Extranjeros	02	Resto de Europa	Europa	Hombres	8
2003	44	44203	Salcedillo	Españoles	01	UE-15	Europa	Hombres	4
2003	44	44204	Saldón	Españoles	01	UE-15	Europa	Hombres	17
2003	44	44205	Samper de Calanda	Españoles	01	UE-15	Europa	Hombres	456
2003	44	44205	Samper de Calanda	Extranjeros	02	Resto de Europa	Europa	Hombres	18
2003	44	44205	Samper de Calanda	Extranjeros	03	Magreb	África	Hombres	2
2003	44	44205	Samper de Calanda	Extranjeros	06	Resto de América	América	Hombres	1
2003	44	44205	Samper de Calanda	Extranjeros	07	Asia	Asia	Hombres	2
2003	44	44206	San Agustín	Españoles	01	UE-15	Europa	Hombres	69
2003	44	44206	San Agustín	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44207	San Martín del Río	Españoles	01	UE-15	Europa	Hombres	126
2003	44	44207	San Martín del Río	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44207	San Martín del Río	Extranjeros	04	Resto de África	África	Hombres	4
2003	44	44208	Santa Cruz de Nogueras	Españoles	01	UE-15	Europa	Hombres	20
2003	44	44208	Santa Cruz de Nogueras	Extranjeros	06	Resto de América	América	Hombres	1
2003	44	44209	Santa Eulalia	Españoles	01	UE-15	Europa	Hombres	550
2003	44	44209	Santa Eulalia	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2003	44	44209	Santa Eulalia	Extranjeros	03	Magreb	África	Hombres	11
2003	44	44210	Sarrión	Españoles	01	UE-15	Europa	Hombres	491
2003	44	44210	Sarrión	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44210	Sarrión	Extranjeros	02	Resto de Europa	Europa	Hombres	16
2003	44	44210	Sarrión	Extranjeros	03	Magreb	África	Hombres	23
2003	44	44210	Sarrión	Extranjeros	06	Resto de América	América	Hombres	10
2003	44	44211	Segura de los Baños	Españoles	01	UE-15	Europa	Hombres	22
2003	44	44212	Seno	Españoles	01	UE-15	Europa	Hombres	24
2003	44	44212	Seno	Extranjeros	06	Resto de América	América	Hombres	4
2003	44	44213	Singra	Españoles	01	UE-15	Europa	Hombres	43
2003	44	44213	Singra	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44215	Terriente	Españoles	01	UE-15	Europa	Hombres	101
2003	44	44216	Teruel	Españoles	01	UE-15	Europa	Hombres	15029
2003	44	44216	Teruel	Extranjeros	01	UE-15	Europa	Hombres	21
2003	44	44216	Teruel	Extranjeros	02	Resto de Europa	Europa	Hombres	203
2003	44	44216	Teruel	Extranjeros	03	Magreb	África	Hombres	108
2003	44	44216	Teruel	Extranjeros	04	Resto de África	África	Hombres	10
2003	44	44216	Teruel	Extranjeros	06	Resto de América	América	Hombres	180
2003	44	44216	Teruel	Extranjeros	07	Asia	Asia	Hombres	68
2003	44	44216	Teruel	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2003	44	44217	Toril y Masegoso	Españoles	01	UE-15	Europa	Hombres	15
2003	44	44218	Tormón	Españoles	01	UE-15	Europa	Hombres	20
2003	44	44219	Tornos	Españoles	01	UE-15	Europa	Hombres	126
2003	44	44220	Torralba de los Sisones	Españoles	01	UE-15	Europa	Hombres	107
2003	44	44220	Torralba de los Sisones	Extranjeros	03	Magreb	África	Hombres	4
2003	44	44220	Torralba de los Sisones	Extranjeros	06	Resto de América	América	Hombres	12
2003	44	44221	Torrecilla de Alcañiz	Españoles	01	UE-15	Europa	Hombres	239
2003	44	44221	Torrecilla de Alcañiz	Extranjeros	06	Resto de América	América	Hombres	3
2003	44	44222	Torrecilla del Rebollar	Españoles	01	UE-15	Europa	Hombres	92
2003	44	44223	Torre de Arcas	Españoles	01	UE-15	Europa	Hombres	50
2003	44	44224	Torre de las Arcas	Españoles	01	UE-15	Europa	Hombres	18
2003	44	44224	Torre de las Arcas	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44225	Torre del Compte	Españoles	01	UE-15	Europa	Hombres	79
2003	44	44225	Torre del Compte	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44225	Torre del Compte	Extranjeros	03	Magreb	África	Hombres	3
2003	44	44225	Torre del Compte	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44226	Torrelacárcel	Españoles	01	UE-15	Europa	Hombres	126
2003	44	44226	Torrelacárcel	Extranjeros	03	Magreb	África	Hombres	12
2003	44	44227	Torre los Negros	Españoles	01	UE-15	Europa	Hombres	45
2003	44	44228	Torremocha de Jiloca	Españoles	01	UE-15	Europa	Hombres	78
2003	44	44228	Torremocha de Jiloca	Extranjeros	03	Magreb	África	Hombres	1
2003	44	44229	Torres de Albarracín	Españoles	01	UE-15	Europa	Hombres	85
2003	44	44230	Torrevelilla	Españoles	01	UE-15	Europa	Hombres	97
2003	44	44230	Torrevelilla	Extranjeros	01	UE-15	Europa	Hombres	1
2003	44	44230	Torrevelilla	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2003	44	44230	Torrevelilla	Extranjeros	03	Magreb	África	Hombres	2
2003	44	44231	Torrijas	Españoles	01	UE-15	Europa	Hombres	44
2003	44	44231	Torrijas	Extranjeros	06	Resto de América	América	Hombres	1
2003	44	44232	Torrijo del Campo	Españoles	01	UE-15	Europa	Hombres	264
2003	44	44232	Torrijo del Campo	Extranjeros	02	Resto de Europa	Europa	Hombres	12
2003	44	44232	Torrijo del Campo	Extranjeros	03	Magreb	África	Hombres	10
2003	44	44232	Torrijo del Campo	Extranjeros	06	Resto de América	América	Hombres	2
2003	44	44234	Tramacastiel	Españoles	01	UE-15	Europa	Hombres	53
2003	44	44234	Tramacastiel	Extranjeros	03	Magreb	África	Hombres	6
