Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
44097	Escorihuela	52,0	355936,34	6844,92961538462	75,0	443086,0	5907,81333333333	7,0	13927,0	1989,57142857143	2003
44097	Escorihuela	51,0	377482,93	7401,62607843137	73,0	455409,04	6238,48				2004
44097	Escorihuela	50,0	405917,33	8118,3466	73,0	480303,07	6579,49410958904				2005
44097	Escorihuela	49,0	369600,56	7542,86857142857	69,0	497332,83	7207,72217391304				2006
44097	Escorihuela	44,0	343046,04	7796,50090909091	68,0	501641,24	7377,07705882353				2007
44097	Escorihuela	43,0	423027,23	9837,84255813954	71,0	569529,92	8021,54816901408				2008
44097	Escorihuela	37,0	381898,29	10321,5754054054	78,0	616988,93	7910,11448717949	7,0	32955,96	4707,99428571429	2009
44097	Escorihuela	39,0	355156,76	9106,58358974359	73,0	636938,79	8725,18890410959				2010
44099	Escucha	587,0	4744518,43	8082,65490630324	246,0	2302621,4	9360,24959349593	83,0	386609,75	4657,94879518072	1999
44099	Escucha	617,0	5262580,33	8529,30361426256	255,0	2458315,41	9640,4525882353	76,0	287159,12	3778,40947368421	2000
44099	Escucha	608,0	5763590,48	9479,58960526316	310,0	2730799,03	8809,02912903226	80,0	296965,19	3712,064875	2001
44099	Escucha	642,0	6116585,4	9527,39158878505	302,0	2888021,17	9562,98400662252	105,0	493494,59	4699,94847619048	2002
44099	Escucha	632,0	5773918,67	9135,94726265823	286,0	2942790,56	10289,4774825175	98,0	443433,33	4524,82989795918	2003
44099	Escucha	643,0	6315343,06	9821,68438569207	281,0	3129540,0	11137,153024911	94,0	343899,04	3658,50042553191	2004
44099	Escucha	675,0	6888415,51	10205,0600148148	276,0	3195144,47	11576,6103985507	86,0	307877,56	3579,97162790698	2005
44099	Escucha	645,0	7049577,07	10929,5768527132	337,0	3610767,92	10714,4448664688	88,0	266329,74	3026,47431818182	2006
44099	Escucha	659,0	6880852,0	10441,3535660091	310,0	3512614,08	11331,0131612903	88,0	322605,43	3665,97079545455	2007
44099	Escucha	580,0	6905284,95	11905,6637068966	321,0	4231684,98	13182,8192523364	97,0	293321,3	3023,93092783505	2008
44099	Escucha	453,0	5999091,8	13243,0282560706	294,0	4073640,45	13855,9198979592	158,0	580605,03	3674,71537974684	2009
44099	Escucha	471,0	5918038,73	12564,8380679406	310,0	4421460,91	14262,7771290323	131,0	503864,64	3846,29496183206	2010
44100	Estercuel	98,0	1268554,84	12944,4371428571	118,0	1014560,46	8597,97	26,0	209534,62	8059,02384615385	1999
44100	Estercuel	111,0	1513344,15	13633,7310810811	127,0	1037718,6	8171,0125984252	24,0	141263,34	5885,9725	2000
44100	Estercuel	115,0	1630516,0	14178,4	114,0	1099828,16	9647,61543859649	29,0	140862,84	4857,33931034483	2001
44100	Estercuel	113,0	1565517,01	13854,1328318584	106,0	1052772,78	9931,81867924528	25,0	130803,3	5232,132	2002
44100	Estercuel	145,0	1755493,54	12106,852	106,0	1067088,68	10066,8743396226	24,0	81466,93	3394,45541666667	2003
44100	Estercuel	154,0	1927658,17	12517,2608441558	92,0	1117600,74	12147,8341304348	18,0	65024,8	3612,48888888889	2004
44100	Estercuel	136,0	1935893,33	14234,5097794118	87,0	1034714,96	11893,2754022989	26,0	82439,47	3170,74884615385	2005
44100	Estercuel	123,0	1685532,46	13703,5159349593	79,0	1004863,52	12719,7913924051	15,0	65008,68	4333,912	2006
44100	Estercuel	149,0	1719858,87	11542,6769798658	77,0	1023195,38	13288,2516883117	15,0	57859,82	3857,32133333333	2007
44100	Estercuel	136,0	1818782,59	13373,4013970588	72,0	1078802,71	14983,3709722222	27,0	100768,25	3732,15740740741	2008
44100	Estercuel	117,0	1757584,8	15022,0923076923	67,0	1013305,27	15123,9592537313	31,0	142751,12	4604,87483870968	2009
44100	Estercuel	109,0	1548905,82	14210,1451376147	72,0	1004133,75	13946,3020833333	39,0	136204,22	3492,4158974359	2010
44101	Ferreruela de Huerva	29,0	174825,94	6028,48068965517	45,0	204610,55	4546,90111111111				1999
44101	Ferreruela de Huerva	24,0	149433,39	6226,39125	44,0	211037,97	4796,3175				2000
44101	Ferreruela de Huerva	24,0	164271,24	6844,635	41,0	219903,42	5363,49804878049				2001
44101	Ferreruela de Huerva	23,0	157485,42	6847,19217391304	37,0	223348,79	6036,45378378378				2002
44101	Ferreruela de Huerva	24,0	158225,88	6592,745	39,0	242740,8	6224,12307692308				2003
44101	Ferreruela de Huerva	15,0	125585,75	8372,38333333333	38,0	229669,82	6043,94263157895				2004
44101	Ferreruela de Huerva	12,0	98793,49	8232,79083333333	36,0	239485,79	6652,38305555556				2005
44101	Ferreruela de Huerva	13,0	106737,32	8210,56307692308	34,0	236743,99	6963,05852941176				2006
44101	Ferreruela de Huerva	14,0	128322,98	9165,92714285714	33,0	240738,02	7295,09151515152				2007
44101	Ferreruela de Huerva	15,0	119966,61	7997,774	34,0	257462,61	7572,42970588235	0,0	0,0		2008
44101	Ferreruela de Huerva	12,0	126109,68	10509,14	32,0	242493,29	7577,9153125				2009
44101	Ferreruela de Huerva	10,0	133551,48	13355,148	29,0	230007,98	7931,30965517241				2010
44102	Fonfría	9,0	56667,14	6296,34888888889	11,0	78666,07	7151,46090909091				1999
44102	Fonfría				12,0	83993,19	6999,4325	0,0	0,0		2000
44102	Fonfría				16,0	120411,71	7525,731875	0,0	0,0		2001
44102	Fonfría				15,0	106242,7	7082,84666666667	0,0	0,0		2002
44102	Fonfría				17,0	112401,31	6611,84176470588	0,0	0,0		2003
44102	Fonfría				16,0	109196,4	6824,775	0,0	0,0		2004
44102	Fonfría				15,0	98079,39	6538,626	0,0	0,0		2005
44102	Fonfría				16,0	117645,04	7352,815	0,0	0,0		2006
44102	Fonfría				14,0	98212,71	7015,19357142857				2007
44102	Fonfría				13,0	99960,4	7689,26153846154	0,0	0,0		2008
44102	Fonfría				17,0	115197,52	6776,32470588235	0,0	0,0		2009
44102	Fonfría				14,0	112942,18	8067,29857142857	0,0	0,0		2010
44103	Formiche Alto	52,0	420400,56	8084,62615384615	86,0	390164,16	4536,79255813954	10,0	29362,98	2936,298	1999
44103	Formiche Alto	58,0	393284,03	6780,75913793103	80,0	392261,02	4903,26275	12,0	50705,79	4225,4825	2000
44103	Formiche Alto	71,0	472491,79	6654,81394366197	76,0	388037,56	5105,75736842105	13,0	41792,07	3214,77461538462	2001
44103	Formiche Alto	62,0	547680,11	8833,55016129032	64,0	403350,3	6302,3484375	11,0	27538,0	2503,45454545455	2002
44103	Formiche Alto	75,0	585854,06	7811,38746666667	62,0	397243,98	6407,16096774194	7,0	26927,18	3846,74	2003
44103	Formiche Alto	83,0	671588,15	8091,4234939759	59,0	383164,0	6494,30508474576	7,0	18393,12	2627,58857142857	2004
44103	Formiche Alto	72,0	664461,84	9228,63666666667	61,0	412720,47	6765,9093442623	10,0	38229,73	3822,973	2005
44103	Formiche Alto	75,0	666694,87	8889,26493333333	59,0	462074,53	7831,77169491525	9,0	23871,34	2652,37111111111	2006
44103	Formiche Alto	88,0	793049,84	9011,93	59,0	478240,57	8105,77237288136	8,0	26322,01	3290,25125	2007
44103	Formiche Alto	74,0	811462,01	10965,7028378378	59,0	518455,58	8787,38271186441				2008
44103	Formiche Alto	71,0	739241,03	10411,8454929577	59,0	513952,57	8711,06050847458	10,0	33058,84	3305,884	2009
44103	Formiche Alto	62,0	702659,4	11333,2161290323	58,0	498556,44	8595,80068965517	10,0	28599,85	2859,985	2010
44105	Fórnoles	12,0	42807,0	3567,25	65,0	267442,03	4114,49276923077	0,0	0,0		1999
44105	Fórnoles	9,0	47076,97	5230,77444444444	60,0	251334,05	4188,90083333333				2000
44105	Fórnoles	11,0	56298,82	5118,07454545455	54,0	246861,73	4571,51351851852	0,0	0,0		2001
44105	Fórnoles	12,0	55748,78	4645,73166666667	37,0	250350,46	6766,22864864865				2002
44105	Fórnoles	14,0	57036,81	4074,05785714286	36,0	264247,8	7340,21666666667				2003
44105	Fórnoles	17,0	58807,44	3459,26117647059	39,0	302277,19	7750,69717948718	0,0	0,0		2004
44105	Fórnoles	19,0	116516,77	6132,46157894737	37,0	285894,52	7726,87891891892				2005
44105	Fórnoles	19,0	186775,57	9830,29315789474	38,0	317252,5	8348,75				2006
44105	Fórnoles	27,0	193794,08	7177,55851851852	35,0	290553,2	8301,52				2007
44105	Fórnoles	29,0	231133,81	7970,13137931034	35,0	317443,65	9069,81857142857				2008
44105	Fórnoles	22,0	236826,21	10764,8277272727	33,0	302705,09	9172,88151515152				2009
44105	Fórnoles	27,0	160679,32	5951,08592592593	33,0	309824,72	9388,62787878788	9,0	35020,65	3891,18333333333	2010
44106	Fortanete	52,0	238398,45	4584,58557692308	87,0	360873,73	4147,97390804598	7,0	27210,21	3887,17285714286	1999
44106	Fortanete	50,0	275918,44	5518,3688	82,0	383999,48	4682,92048780488	8,0	28701,86	3587,7325	2000
44106	Fortanete	50,0	282966,0	5659,32	85,0	423179,93	4978,58741176471				2001
44106	Fortanete	43,0	286311,21	6658,40023255814	77,0	437059,4	5676,0961038961	7,0	18486,09	2640,87	2002
44106	Fortanete	45,0	310831,32	6907,36266666667	77,0	462395,96	6005,14233766234	7,0	17989,39	2569,91285714286	2003
44106	Fortanete	56,0	410948,27	7338,36196428572	79,0	490030,22	6202,91417721519	8,0	32602,17	4075,27125	2004
44106	Fortanete	71,0	537743,92	7573,85802816901	81,0	520797,68	6429,60098765432				2005
44106	Fortanete	68,0	539317,95	7931,14632352941	83,0	565266,86	6810,44409638554	8,0	17945,82	2243,2275	2006
44106	Fortanete	69,0	522253,61	7568,89289855073	87,0	595474,62	6844,53586206897	12,0	29058,11	2421,50916666667	2007
44106	Fortanete	63,0	541669,25	8597,9246031746	88,0	713918,67	8112,71215909091	11,0	43023,36	3911,21454545455	2008
44106	Fortanete	59,0	674926,02	11439,4240677966	89,0	740658,96	8322,01078651685				2009
44106	Fortanete	60,0	680464,7	11341,0783333333	89,0	741226,69	8328,3897752809	10,0	31323,26	3132,326	2010
44107	Foz-Calanda	53,0	392114,16	7398,38037735849	111,0	542853,59	4890,57288288288				1999
44107	Foz-Calanda	41,0	365950,45	8925,62073170732	122,0	583627,88	4783,83508196721				2000
44107	Foz-Calanda	54,0	421006,81	7796,42240740741	117,0	651818,25	5571,09615384615	7,0	26594,72	3799,24571428571	2001
44107	Foz-Calanda	61,0	437778,05	7176,6893442623	109,0	719157,25	6597,77293577982	7,0	17665,09	2523,58428571429	2002
44107	Foz-Calanda	60,0	483180,35	8053,00583333333	96,0	734923,09	7655,44885416667	8,0	14673,55	1834,19375	2003
44107	Foz-Calanda	66,0	524085,08	7940,68303030303	98,0	727331,61	7421,75112244898				2004
44107	Foz-Calanda	66,0	639191,39	9684,71803030303	96,0	747415,71	7785,5803125	8,0	16069,7	2008,7125	2005
44107	Foz-Calanda	59,0	464228,21	7868,27474576271	89,0	729152,27	8192,72213483146	7,0	24101,72	3443,10285714286	2006
44107	Foz-Calanda	95,0	667915,06	7030,68484210526	87,0	732562,45	8420,25804597701	10,0	35871,05	3587,105	2007
44107	Foz-Calanda	91,0	653005,33	7175,88274725275	105,0	866739,99	8254,66657142857	23,0	65213,27	2835,35956521739	2008
44107	Foz-Calanda	75,0	589376,4	7858,352	98,0	833985,42	8510,05530612245	31,0	120719,15	3894,16612903226	2009
44107	Foz-Calanda	88,0	550462,21	6255,25238636364	93,0	831498,45	8940,8435483871	38,0	194404,25	5115,90131578947	2010
44108	Fresneda (La)	80,0	446945,24	5586,8155	213,0	889792,52	4177,4296713615	9,0	15214,62	1690,51333333333	1999
44108	Fresneda (La)	85,0	545167,11	6413,73070588235	210,0	939260,98	4472,67133333333	8,0	15187,76	1898,47	2000
44108	Fresneda (La)	90,0	659805,84	7331,176	198,0	982996,31	4964,62782828283	9,0	19442,59	2160,28777777778	2001
44108	Fresneda (La)	84,0	654654,03	7793,50035714286	171,0	1044662,43	6109,13701754386	10,0	27811,15	2781,115	2002
44108	Fresneda (La)	93,0	841883,03	9052,50569892473	165,0	1047096,94	6346,04206060606	14,0	20565,69	1468,97785714286	2003
44108	Fresneda (La)	106,0	868943,24	8197,57773584906	160,0	1070508,07	6690,6754375	13,0	21620,38	1663,10615384615	2004
44108	Fresneda (La)	143,0	1194095,67	8350,31937062937	159,0	1097909,92	6905,09383647799	14,0	21238,22	1517,01571428571	2005
44108	Fresneda (La)	185,0	1381626,36	7468,25059459459	156,0	1135292,7	7277,51730769231	18,0	49488,73	2749,37388888889	2006
44108	Fresneda (La)	211,0	1778349,21	8428,19530805687	145,0	1133711,92	7818,70289655172	15,0	33670,32	2244,688	2007
44108	Fresneda (La)	199,0	1842514,38	9258,86623115578	167,0	1295964,59	7760,26700598802	28,0	62235,05	2222,68035714286	2008
44108	Fresneda (La)	157,0	1712281,5	10906,2515923567	165,0	1361064,32	8248,87466666667	40,0	136272,86	3406,8215	2009
44108	Fresneda (La)	168,0	1611518,26	9592,3705952381	156,0	1310076,37	8397,92544871795	46,0	196605,71	4274,03717391304	2010
44109	Frías de Albarracín	63,0	240310,64	3814,4546031746	72,0	293973,2	4082,96111111111				1999
44109	Frías de Albarracín	44,0	225468,63	5124,28704545455	71,0	309142,57	4354,12070422535	7,0	11890,33	1698,61857142857	2000
44109	Frías de Albarracín	48,0	233349,55	4861,44895833333	73,0	345193,1	4728,67260273973				2001
44109	Frías de Albarracín	68,0	265918,09	3910,56014705882	57,0	347094,69	6089,38052631579				2002
44109	Frías de Albarracín	63,0	344559,9	5469,20476190476	56,0	373794,31	6674,89839285714				2003
44109	Frías de Albarracín	60,0	374407,21	6240,12016666667	57,0	389526,58	6833,79964912281				2004
44109	Frías de Albarracín	71,0	374110,09	5269,1561971831	62,0	423506,74	6830,75387096774				2005
44109	Frías de Albarracín	70,0	391477,52	5592,536	57,0	425390,87	7462,99771929825	8,0	14833,85	1854,23125	2006
44109	Frías de Albarracín	70,0	399924,77	5713,211	57,0	447409,16	7849,28350877193	11,0	29703,6	2700,32727272727	2007
44109	Frías de Albarracín	59,0	405641,89	6875,28627118644	60,0	505045,16	8417,41933333333	14,0	37687,54	2691,96714285714	2008
44109	Frías de Albarracín	56,0	350952,18	6267,00321428571	64,0	586395,8	9162,434375	10,0	35689,48	3568,948	2009
44109	Frías de Albarracín	51,0	297164,94	5826,76352941176	61,0	507514,88	8319,91606557377	15,0	43509,25	2900,61666666667	2010
44110	Fuenferrada	11,0	48539,65	4412,69545454546	24,0	114611,04	4775,46				1999
44110	Fuenferrada	10,0	66036,63	6603,663	23,0	118985,15	5173,26739130435	0,0	0,0		2000
44110	Fuenferrada	7,0	62034,4	8862,05714285714	23,0	125940,88	5475,69043478261				2001
44110	Fuenferrada	10,0	59858,78	5985,878	22,0	121667,36	5530,33454545455	0,0	0,0		2002
44110	Fuenferrada	12,0	65706,25	5475,52083333333	20,0	117747,18	5887,359	0,0	0,0		2003
44110	Fuenferrada	13,0	80779,88	6213,83692307692	20,0	116326,79	5816,3395	0,0	0,0		2004
44110	Fuenferrada	10,0	55018,38	5501,838	18,0	123164,55	6842,475	0,0	0,0		2005
44110	Fuenferrada	10,0	63703,86	6370,386	20,0	133608,04	6680,402	0,0	0,0		2006
44110	Fuenferrada	13,0	60802,24	4677,09538461538	21,0	139851,16	6659,57904761905				2007
44110	Fuenferrada	8,0	74640,6	9330,075	20,0	150131,86	7506,593	0,0	0,0		2008
44110	Fuenferrada	9,0	47034,98	5226,10888888889	23,0	160803,42	6991,45304347826	0,0	0,0		2009
44110	Fuenferrada				23,0	172824,39	7514,10391304348				2010
44111	Fuentes Calientes	18,0	140355,05	7797,50277777778	40,0	292154,63	7303,86575				1999
44111	Fuentes Calientes	22,0	168489,96	7658,63454545455	46,0	253783,52	5517,03304347826				2000
44111	Fuentes Calientes	22,0	163103,74	7413,80636363636	36,0	251912,67	6997,57416666667				2001
44111	Fuentes Calientes	26,0	191396,78	7361,41461538462	39,0	272328,7	6982,78717948718				2002
44111	Fuentes Calientes	29,0	207391,62	7151,43517241379	37,0	288389,94	7794,3227027027				2003
44111	Fuentes Calientes	42,0	222918,99	5307,595	40,0	307910,16	7697,754				2004
44111	Fuentes Calientes	40,0	265820,19	6645,50475	43,0	292644,02	6805,67488372093	0,0	0,0		2005
44111	Fuentes Calientes	28,0	227234,15	8115,50535714286	39,0	302674,37	7760,88128205128	0,0	0,0		2006
44111	Fuentes Calientes	36,0	276963,35	7693,42638888889	36,0	303943,36	8442,87111111111				2007
44111	Fuentes Calientes	32,0	269032,94	8407,279375	44,0	352555,9	8012,63409090909	7,0	23767,04	3395,29142857143	2008
44111	Fuentes Calientes	26,0	206415,8	7939,06923076923	45,0	360736,15	8016,35888888889				2009
44111	Fuentes Calientes	25,0	255939,45	10237,578	42,0	353266,64	8411,11047619048				2010
44112	Fuentes Claras	163,0	1410410,63	8652,82595092025	228,0	1077949,74	4727,84973684211	11,0	27676,14	2516,01272727273	1999
44112	Fuentes Claras	175,0	1527749,67	8729,99811428571	214,0	1078929,62	5041,72719626168	14,0	48420,5	3458,60714285714	2000
44112	Fuentes Claras	181,0	1756568,52	9704,79845303867	225,0	1168798,12	5194,65831111111	15,0	51480,55	3432,03666666667	2001
44112	Fuentes Claras	205,0	1901179,92	9274,0483902439	207,0	1217702,64	5882,62144927536	12,0	35338,43	2944,86916666667	2002
44112	Fuentes Claras	226,0	2170600,51	9604,42703539823	207,0	1333942,26	6444,16550724638	10,0	15986,42	1598,642	2003
44112	Fuentes Claras	227,0	2230353,15	9825,34427312775	209,0	1333395,95	6379,88492822967	12,0	41534,88	3461,24	2004
44112	Fuentes Claras	223,0	2318861,58	10398,4824215247	203,0	1414494,54	6967,95339901478	19,0	60798,31	3199,91105263158	2005
44112	Fuentes Claras	205,0	2242811,46	10940,5437073171	208,0	1509050,12	7255,04865384615	20,0	55103,93	2755,1965	2006
44112	Fuentes Claras	294,0	2887430,8	9821,19319727891	200,0	1549132,67	7745,66335	17,0	61885,74	3640,33764705882	2007
44112	Fuentes Claras	290,0	3206980,69	11058,5541034483	211,0	1794161,66	8503,13582938389	40,0	91983,3	2299,5825	2008
44112	Fuentes Claras	253,0	2880073,49	11383,6896837945	211,0	1802450,68	8542,42028436019	69,0	247350,23	3584,78594202899	2009
44112	Fuentes Claras	218,0	2647150,97	12142,8943577982	200,0	1786154,42	8930,7721	72,0	262597,95	3647,19375	2010
44113	Fuentes de Rubielos	28,0	130811,6	4671,84285714286	30,0	145168,37	4838,94566666667				1999
44113	Fuentes de Rubielos	33,0	134290,52	4069,4096969697	33,0	143787,29	4357,19060606061				2000
44113	Fuentes de Rubielos	36,0	172671,59	4796,43305555556	30,0	154042,2	5134,74				2001
44113	Fuentes de Rubielos	45,0	162713,19	3615,84866666667	27,0	151645,13	5616,4862962963				2002
44113	Fuentes de Rubielos	48,0	214664,58	4472,17875	22,0	134259,16	6102,68909090909	7,0	28565,81	4080,83	2003
44113	Fuentes de Rubielos	49,0	231867,15	4731,98265306122	26,0	131807,1	5069,50384615385				2004
44113	Fuentes de Rubielos	62,0	274703,04	4430,69419354839	22,0	137763,01	6261,955	8,0	31102,06	3887,7575	2005
44113	Fuentes de Rubielos	56,0	245399,84	4382,14	26,0	181541,37	6982,36038461539	8,0	22407,03	2800,87875	2006
44113	Fuentes de Rubielos	62,0	361354,45	5828,29758064516	25,0	166288,9	6651,556	8,0	20123,95	2515,49375	2007
44113	Fuentes de Rubielos	57,0	365897,93	6419,26192982456	24,0	174966,69	7290,27875	13,0	50034,45	3848,80384615385	2008
44113	Fuentes de Rubielos	46,0	295823,7	6430,95	23,0	210020,41	9131,32217391304	15,0	66725,75	4448,38333333333	2009
44113	Fuentes de Rubielos	31,0	274845,42	8865,98129032258	24,0	208882,45	8703,43541666667	22,0	88533,76	4024,26181818182	2010
44114	Fuentespalda	107,0	714581,23	6678,32925233645	134,0	595296,41	4442,51052238806				1999
44114	Fuentespalda	118,0	788473,73	6681,98076271186	131,0	612729,02	4677,32076335878	8,0	12831,01	1603,87625	2000
44114	Fuentespalda	118,0	913898,58	7744,90322033898	128,0	627718,21	4904,048515625	7,0	17986,42	2569,48857142857	2001
44114	Fuentespalda	122,0	1043243,39	8551,17532786885	119,0	623324,46	5238,02067226891	8,0	18267,13	2283,39125	2002
44114	Fuentespalda	138,0	1193408,57	8647,8881884058	114,0	662239,94	5809,12228070176	8,0	18263,1	2282,8875	2003
44114	Fuentespalda	141,0	1373464,35	9740,88191489362	119,0	685353,28	5759,2712605042	8,0	22871,1	2858,8875	2004
44114	Fuentespalda	156,0	1525221,59	9777,06147435897	121,0	721875,64	5965,91438016529	12,0	36280,31	3023,35916666667	2005
44114	Fuentespalda	161,0	1422423,12	8834,92621118012	118,0	746680,94	6327,80457627119	14,0	36333,88	2595,27714285714	2006
44114	Fuentespalda	173,0	1488033,42	8601,34924855491	113,0	883525,87	7818,81300884956	9,0	30136,48	3348,49777777778	2007
44114	Fuentespalda	167,0	1524308,93	9127,59838323353	128,0	941455,58	7355,12171875	14,0	45628,08	3259,14857142857	2008
44114	Fuentespalda	145,0	1301076,69	8972,94268965517	126,0	979975,86	7777,58619047619	22,0	86441,89	3929,17681818182	2009
44114	Fuentespalda	132,0	1260376,09	9548,30371212121	119,0	977579,77	8214,95605042017	21,0	83539,53	3978,07285714286	2010
