Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2009	22135	Laluenga												SIN INFORMACIÓN
2009	22136	Lalueza	2,0	1,0	1,0	800,0	111,0	689,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22137	Lanaja	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	2,0	0,0	0,0	COMPLETA
2009	22139	Laperdiguera	1,0	1,0	0,0	243,0	243,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2009	22141	Lascellas-Ponzano												SIN INFORMACIÓN
2009	22142	Lascuarre	5,0	1,0	4,0	2361,0	79,0	2282,0	1,0	1,0	2,0	0,0	1,0	COMPLETA
2009	22143	Laspaúles	3,0	3,0	0,0	908,0	908,0	0,0	3,0	2,0	0,0	1,0	0,0	COMPLETA
2009	22144	Laspuña	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	7,0	0,0	1,0	COMPLETA
2009	22149	Loarre	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	22150	Loporzano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2009	22151	Loscorrales	1,0	0,0	1,0	615,0	0,0	615,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22155	Monesma y Cajigar												SIN INFORMACIÓN
2009	22156	Monflorite-Lascasas	2,0	1,0	1,0	2499,0	1869,0	630,0	14,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22157	Montanuy	2,0	2,0	0,0	488,0	488,0	0,0	3,0	2,0	4,0	1,0	0,0	COMPLETA
2009	22158	Monzón	7,0	6,0	1,0	10782,0	9925,0	857,0	54,0	7,0	12,0	1,0	4,0	COMPLETA
2009	22160	Naval												SIN INFORMACIÓN
2009	22162	Novales												SIN INFORMACIÓN
2009	22163	Nueno	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22164	Olvena												SIN INFORMACIÓN
2009	22165	Ontiñena	2,0	0,0	2,0	1794,0	0,0	1794,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22167	Osso de Cinca	6,0	1,0	5,0	2601,0	272,0	2329,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22168	Palo								1,0				INCOMPLETA
2009	22170	Panticosa	1,0	1,0	0,0	2685,0	2685,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22172	Peñalba												SIN INFORMACIÓN
2009	22173	Peñas de Riglos (Las)	2,0	1,0	1,0	302,0	283,0	19,0	1,0	5,0	4,0	0,0	1,0	COMPLETA
2009	22174	Peralta de Alcofea	11,0	0,0	11,0	13222,0	0,0	13222,0	0,0	2,0	0,0	1,0	1,0	COMPLETA
2009	22175	Peralta de Calasanz												SIN INFORMACIÓN
2009	22176	Peraltilla												SIN INFORMACIÓN
2009	22177	Perarrúa												SIN INFORMACIÓN
2009	22178	Pertusa	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22181	Piracés												SIN INFORMACIÓN
2009	22182	Plan												SIN INFORMACIÓN
2009	22184	Poleñino	1,0	0,0	1,0	94,0	0,0	94,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22186	Pozán de Vero	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22187	Puebla de Castro (La)	1,0	1,0	0,0	184,0	184,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22188	Puente de Montañana								1,0	1,0			INCOMPLETA
2009	22189	Puértolas	1,0	1,0		471,0	471,0		2,0	1,0	1,0	1,0	1,0	INCOMPLETA
2009	22190	Pueyo de Araguás (El)	1,0	1,0	0,0	200,0	200,0	0,0	1,0	1,0	1,0	0,0	0,0	COMPLETA
2009	22193	Pueyo de Santa Cruz	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	22195	Quicena												SIN INFORMACIÓN
2009	22197	Robres	2,0	0,0	2,0	508,0	0,0	508,0	0,0	1,0	1,0	2,0	2,0	COMPLETA
2009	22199	Sabiñánigo	4,0	4,0	0,0	4520,0	4520,0	0,0	24,0	3,0	7,0	0,0	0,0	COMPLETA
2009	22200	Sahún	3,0	3,0	0,0	630,0	630,0	0,0	4,0	0,0	0,0	2,0	0,0	COMPLETA
2009	22201	Salas Altas												SIN INFORMACIÓN
2009	22202	Salas Bajas												SIN INFORMACIÓN
2009	22203	Salillas	2,0	1,0	1,0	831,0	243,0	588,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2009	22204	Sallent de Gállego	1,0	0,0	1,0	65,0	0,0	65,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2009	22205	San Esteban de Litera	10,0	0,0	10,0	5059,0	0,0	5059,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22206	Sangarrén												SIN INFORMACIÓN
2009	22207	San Juan de Plan	1,0	1,0	0,0	116,0	116,0	0,0	1,0	1,0	1,0	1,0	0,0	COMPLETA
2009	22208	Santa Cilia	1,0	1,0	0,0	176,0	176,0	0,0	1,0	1,0	1,0	0,0	0,0	COMPLETA
2009	22209	Santa Cruz de la Serós	2,0	1,0	1,0	605,0	127,0	478,0	1,0	2,0				INCOMPLETA
2009	22212	Santaliestra y San Quílez												SIN INFORMACIÓN
2009	22213	Sariñena	21,0	10,0	11,0	21707,0	12766,0	8941,0	81,0	6,0	0,0	4,0	4,0	COMPLETA
2009	22214	Secastilla	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	0,0	0,0	COMPLETA
2009	22215	Seira	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2009	22217	Sena	3,0	0,0	3,0	495,0	0,0	495,0	0,0	2,0	0,0	2,0	2,0	COMPLETA
2009	22218	Senés de Alcubierre												SIN INFORMACIÓN
2009	22220	Sesa	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	22221	Sesué	1,0	1,0	0,0	288,0	288,0	0,0	1,0	0,0	0,0	2,0	0,0	COMPLETA
2009	22222	Siétamo	1,0	0,0	1,0	1088,0	0,0	1088,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2009	22223	Sopeira	2,0	2,0	0,0	951,0	951,0	0,0	6,0	0,0	0,0	1,0	0,0	COMPLETA
2009	22225	Tamarite de Litera	1,0	1,0	0,0	263,0	263,0	0,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2009	22226	Tardienta	4,0	4,0	0,0	918,0	918,0	0,0	4,0	1,0	0,0	1,0	1,0	COMPLETA
2009	22227	Tella-Sin	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2009	22228	Tierz	1,0	0,0	1,0	360,0	0,0	360,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2009	22229	Tolva												SIN INFORMACIÓN
2009	22230	Torla-Ordesa	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22232	Torralba de Aragón												SIN INFORMACIÓN
2009	22233	Torre la Ribera												SIN INFORMACIÓN
2009	22234	Torrente de Cinca												SIN INFORMACIÓN
2009	22235	Torres de Alcanadre												SIN INFORMACIÓN
2009	22236	Torres de Barbués	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22239	Tramaced												SIN INFORMACIÓN
2009	22242	Valfarta												SIN INFORMACIÓN
2009	22243	Valle de Bardají												SIN INFORMACIÓN
2009	22244	Valle de Lierp												SIN INFORMACIÓN
2009	22245	Velilla de Cinca	1,0	1,0	0,0	503,0	503,0	0,0	1,0	1,0	1,0	0,0	0,0	COMPLETA
2009	22246	Beranuy	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	3,0	0,0	0,0	COMPLETA
2009	22247	Viacamp y Litera												SIN INFORMACIÓN
2009	22248	Vicién	1,0	1,0	0,0	170,0	170,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	22249	Villanova	2,0	2,0	0,0	1364,0	1364,0	0,0	8,0	0,0	0,0	1,0	1,0	COMPLETA
2009	22250	Villanúa	11,0	11,0	0,0	1537,0	1537,0	0,0	11,0	4,0	2,0	0,0	0,0	COMPLETA
2009	22251	Villanueva de Sigena	5,0	0,0	5,0	5423,0	0,0	5423,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2009	22252	Yebra de Basa	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22253	Yésero												SIN INFORMACIÓN
2009	22254	Zaidín	4,0	1,0	3,0	2705,0	432,0	2273,0	1,0	3,0	1,0	0,0	0,0	COMPLETA
2009	22901	Valle de Hecho	1,0	0,0	1,0	200,0	0,0	200,0	0,0	6,0	4,0	0,0	0,0	COMPLETA
2009	22902	Puente la Reina de Jaca	3,0		3,0	1425,0		1425,0		1,0	2,0			INCOMPLETA
2009	22903	San Miguel del Cinca	2,0	0,0	2,0	597,0	0,0	597,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22904	Sotonera (La)	4,0	0,0	4,0	3164,0	0,0	3164,0	0,0	7,0	3,0	0,0	0,0	COMPLETA
2009	22905	Lupiñén-Ortilla	1,0	1,0	0,0	197,0	197,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2009	22906	Santa María de Dulcis	1,0	1,0	0,0	384,0	384,0	0,0	5,0	0,0	0,0	2,0	1,0	COMPLETA
2009	22907	Aínsa-Sobrarbe	4,0	4,0	0,0	1221,0	1221,0	0,0	6,0	12,0	11,0	2,0	2,0	COMPLETA
2009	22908	Hoz y Costeán												SIN INFORMACIÓN
2009	22909	Vencillón	1,0	1,0		110,0	110,0		1,0					INCOMPLETA
2009	44001	Ababuj												SIN INFORMACIÓN
2009	44002	Abejuela	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44003	Aguatón												SIN INFORMACIÓN
2009	44004	Aguaviva	3,0	3,0	0,0	1171,0	1171,0	0,0	3,0	1,0	1,0	1,0	1,0	COMPLETA
2009	44005	Aguilar del Alfambra												SIN INFORMACIÓN
2009	44006	Alacón												SIN INFORMACIÓN
2009	44007	Alba	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44008	Albalate del Arzobispo	6,0	2,0	4,0	2932,0	1548,0	1384,0	9,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44009	Albarracín	2,0	2,0	0,0	279,0	279,0	0,0	3,0	3,0	0,0	1,0	1,0	COMPLETA
2009	44010	Albentosa	2,0	2,0	0,0	727,0	727,0	0,0	2,0	2,0	1,0	0,0	0,0	COMPLETA
2009	44011	Alcaine												SIN INFORMACIÓN
2009	44012	Alcalá de la Selva	34,0	34,0	0,0	12592,0	12592,0	0,0	35,0	5,0	4,0	0,0	2,0	COMPLETA
2009	44013	Alcañiz	39,0	10,0	29,0	16416,0	6973,0	9443,0	17,0	31,0	19,0	3,0	3,0	COMPLETA
2009	44014	Alcorisa	12,0	5,0	7,0	4770,0	1578,0	3192,0	5,0	7,0	7,0	1,0		INCOMPLETA
2009	44016	Alfambra	5,0	4,0	1,0	1120,0	1073,0	47,0	4,0	5,0	2,0	0,0	1,0	COMPLETA
2009	44017	Aliaga												SIN INFORMACIÓN
2009	44018	Almohaja												SIN INFORMACIÓN
2009	44019	Alobras												SIN INFORMACIÓN
2009	44020	Alpeñés												SIN INFORMACIÓN
2009	44021	Allepuz												SIN INFORMACIÓN
2009	44022	Alloza	3,0	1,0	2,0	368,0	278,0	90,0	1,0	2,0	0,0	1,0	0,0	COMPLETA
2009	44023	Allueva												SIN INFORMACIÓN
2009	44024	Anadón												SIN INFORMACIÓN
2009	44025	Andorra	18,0	5,0	13,0	15606,0	12891,0	2715,0	84,0	8,0	1,0	2,0	4,0	COMPLETA
2009	44026	Arcos de las Salinas												SIN INFORMACIÓN
2009	44027	Arens de Lledó								1,0				INCOMPLETA
2009	44028	Argente												SIN INFORMACIÓN
2009	44029	Ariño	1,0	0,0	1,0	59,0	0,0	59,0	0,0	1,0	0,0	1,0	0,0	COMPLETA
2009	44031	Azaila												SIN INFORMACIÓN
2009	44032	Bádenas												SIN INFORMACIÓN
2009	44033	Báguena	1,0	1,0	0,0	264,0	264,0	0,0	1,0	3,0	1,0	0,0	0,0	COMPLETA
2009	44034	Bañón												SIN INFORMACIÓN
2009	44035	Barrachina												SIN INFORMACIÓN
2009	44036	Bea												SIN INFORMACIÓN
2009	44037	Beceite	4,0	4,0	0,0	786,0	786,0	0,0	4,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44038	Belmonte de San José												SIN INFORMACIÓN
2009	44039	Bello												SIN INFORMACIÓN
2009	44040	Berge												SIN INFORMACIÓN
2009	44041	Bezas												SIN INFORMACIÓN
2009	44042	Blancas	2,0	2,0	0,0	433,0	433,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44043	Blesa												SIN INFORMACIÓN
2009	44044	Bordón												SIN INFORMACIÓN
2009	44045	Bronchales	2,0	2,0	0,0	572,0	572,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44046	Bueña												SIN INFORMACIÓN
2009	44047	Burbáguena												SIN INFORMACIÓN
2009	44048	Cabra de Mora	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44049	Calaceite	7,0	4,0	3,0	1983,0	1648,0	335,0	7,0	9,0	3,0	1,0	0,0	COMPLETA
2009	44050	Calamocha	15,0	9,0	6,0	8111,0	3301,0	4810,0	12,0	10,0	4,0	7,0	6,0	COMPLETA
2009	44051	Calanda	9,0	8,0	1,0	3880,0	3242,0	638,0	16,0	4,0	4,0	0,0	0,0	COMPLETA
2009	44052	Calomarde	1,0	1,0	0,0	308,0	308,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44053	Camañas												SIN INFORMACIÓN
2009	44054	Camarena de la Sierra												SIN INFORMACIÓN
2009	44055	Camarillas	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44056	Caminreal	1,0	1,0	0,0	237,0	237,0	0,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44059	Cantavieja	2,0	2,0	0,0	441,0	441,0	0,0	2,0	1,0	0,0	2,0	1,0	COMPLETA
2009	44060	Cañada de Benatanduz	1,0	0,0	1,0	24,0	0,0	24,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44061	Cañada de Verich (La)												SIN INFORMACIÓN
2009	44062	Cañada Vellida												SIN INFORMACIÓN
2009	44063	Cañizar del Olivar												SIN INFORMACIÓN
2009	44064	Cascante del Río												SIN INFORMACIÓN
2009	44065	Castejón de Tornos												SIN INFORMACIÓN
2009	44066	Castel de Cabra												SIN INFORMACIÓN
2009	44067	Castelnou												SIN INFORMACIÓN
2009	44068	Castelserás	4,0	3,0	1,0	1157,0	1076,0	81,0	4,0	1,0	1,0	0,0	0,0	COMPLETA
2009	44070	Castellar (El)	2,0	2,0	0,0	570,0	570,0	0,0	2,0	1,0	2,0	0,0	0,0	COMPLETA
2009	44071	Castellote	2,0	2,0	0,0	250,0	250,0	0,0	2,0	3,0	0,0	0,0	0,0	COMPLETA
2009	44074	Cedrillas	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	2,0	2,0	COMPLETA
2009	44075	Celadas												SIN INFORMACIÓN
2009	44076	Cella	15,0	8,0	7,0	6328,0	2742,0	3586,0	13,0	7,0	3,0	1,0	1,0	COMPLETA
2009	44077	Cerollera (La)												SIN INFORMACIÓN
2009	44080	Codoñera (La)												SIN INFORMACIÓN
2009	44082	Corbalán												SIN INFORMACIÓN
2009	44084	Cortes de Aragón												SIN INFORMACIÓN
2009	44085	Cosa												SIN INFORMACIÓN
2009	44086	Cretas	2,0	1,0	1,0	559,0	359,0	200,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44087	Crivillén												SIN INFORMACIÓN
2009	44088	Cuba (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44089	Cubla												SIN INFORMACIÓN
2009	44090	Cucalón	1,0	1,0	0,0	247,0	247,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2009	44092	Cuervo (El)												SIN INFORMACIÓN
2009	44093	Cuevas de Almudén												SIN INFORMACIÓN
2009	44094	Cuevas Labradas												SIN INFORMACIÓN
2009	44096	Ejulve	1,0		1,0	60,0		60,0		1,0		2,0	1,0	INCOMPLETA
2009	44097	Escorihuela	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44099	Escucha	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44100	Estercuel												SIN INFORMACIÓN
2009	44101	Ferreruela de Huerva												SIN INFORMACIÓN
2009	44102	Fonfría												SIN INFORMACIÓN
2009	44103	Formiche Alto												SIN INFORMACIÓN
2009	44105	Fórnoles												SIN INFORMACIÓN
2009	44106	Fortanete	6,0	4,0	2,0	1743,0	1121,0	622,0	5,0	1,0	0,0	2,0	0,0	COMPLETA
2009	44107	Foz-Calanda												SIN INFORMACIÓN
2009	44108	Fresneda (La)												SIN INFORMACIÓN
2009	44109	Frías de Albarracín	3,0	3,0	0,0	533,0	533,0	0,0	3,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44110	Fuenferrada	1,0	1,0	0,0	340,0	340,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2009	44111	Fuentes Calientes												SIN INFORMACIÓN
2009	44112	Fuentes Claras	2,0	0,0	2,0	165,0	0,0	165,0	0,0	5,0	0,0	1,0	1,0	COMPLETA
2009	44113	Fuentes de Rubielos	1,0	1,0	0,0	171,0	171,0	0,0	1,0	3,0	2,0	0,0	0,0	COMPLETA
2009	44114	Fuentespalda												SIN INFORMACIÓN
2009	44115	Galve												SIN INFORMACIÓN
2009	44116	Gargallo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44117	Gea de Albarracín	2,0	1,0	1,0	390,0	330,0	60,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44118	Ginebrosa (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2009	44119	Griegos	2,0	2,0	0,0	394,0	394,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44120	Guadalaviar	2,0	2,0	0,0	527,0	527,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44121	Gúdar	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44122	Híjar	1,0	1,0	0,0	289,0	289,0	0,0	1,0	5,0	1,0	3,0	3,0	COMPLETA
2009	44123	Hinojosa de Jarque	1,0	0,0	1,0	1246,0	0,0	1246,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44124	Hoz de la Vieja (La)												SIN INFORMACIÓN
2009	44125	Huesa del Común												SIN INFORMACIÓN
2009	44126	Iglesuela del Cid (La)	10,0	9,0	1,0	1914,0	1727,0	187,0	9,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44127	Jabaloyas												SIN INFORMACIÓN
2009	44128	Jarque de la Val	1,0	1,0	0,0	252,0	252,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44129	Jatiel												SIN INFORMACIÓN
2009	44130	Jorcas												SIN INFORMACIÓN
2009	44131	Josa												SIN INFORMACIÓN
2009	44132	Lagueruela												SIN INFORMACIÓN
2009	44133	Lanzuela												SIN INFORMACIÓN
2009	44135	Libros												SIN INFORMACIÓN
2009	44136	Lidón												SIN INFORMACIÓN
2009	44137	Linares de Mora	10,0	10,0		2437,0	2437,0		11,0	4,0	1,0	1,0	2,0	INCOMPLETA
2009	44138	Loscos												SIN INFORMACIÓN
2009	44141	Lledó												SIN INFORMACIÓN
2009	44142	Maicas												SIN INFORMACIÓN
2009	44143	Manzanera	2,0	2,0	0,0	550,0	550,0	0,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44144	Martín del Río	3,0	3,0	0,0	737,0	737,0	0,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44145	Mas de las Matas	7,0	4,0	3,0	1462,0	1184,0	278,0	5,0	2,0	0,0	3,0	2,0	COMPLETA
2009	44146	Mata de los Olmos (La)												SIN INFORMACIÓN
2009	44147	Mazaleón	2,0	0,0	2,0	269,0	0,0	269,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44148	Mezquita de Jarque												SIN INFORMACIÓN
2009	44149	Mirambel	1,0	0,0	1,0	379,0	0,0	379,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44150	Miravete de la Sierra												SIN INFORMACIÓN
2009	44151	Molinos	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44152	Monforte de Moyuela												SIN INFORMACIÓN
2009	44153	Monreal del Campo	5,0	5,0	0,0	1050,0	1050,0	0,0	5,0	3,0	0,0	2,0	2,0	COMPLETA
2009	44154	Monroyo	5,0	1,0	4,0	2833,0	461,0	2372,0	1,0	1,0	1,0	1,0	1,0	COMPLETA
2009	44155	Montalbán	1,0	1,0	0,0	515,0	515,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44156	Monteagudo del Castillo												SIN INFORMACIÓN
2009	44157	Monterde de Albarracín												SIN INFORMACIÓN
2009	44158	Mora de Rubielos	4,0	4,0	0,0	1707,0	1707,0	0,0	5,0	3,0	2,0	4,0	1,0	COMPLETA
2009	44159	Moscardón												SIN INFORMACIÓN
2009	44160	Mosqueruela	8,0	7,0	1,0	2248,0	2080,0	168,0	9,0	2,0	0,0	1,0	0,0	COMPLETA
2009	44161	Muniesa	1,0	1,0	0,0	246,0	246,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44163	Noguera de Albarracín												SIN INFORMACIÓN
2009	44164	Nogueras												SIN INFORMACIÓN
2009	44165	Nogueruelas	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44167	Obón												SIN INFORMACIÓN
2009	44168	Odón												SIN INFORMACIÓN
2009	44169	Ojos Negros	6,0	6,0	0,0	1537,0	1537,0	0,0	6,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44171	Olba	2,0	2,0	0,0	256,0	256,0	0,0	3,0	2,0	0,0	1,0	0,0	COMPLETA
2009	44172	Oliete	1,0	1,0	0,0	227,0	227,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44173	Olmos (Los)												SIN INFORMACIÓN
2009	44174	Orihuela del Tremedal	3,0	1,0	2,0	397,0	320,0	77,0	2,0	4,0	1,0	0,0	0,0	COMPLETA
2009	44175	Orrios												SIN INFORMACIÓN
2009	44176	Palomar de Arroyos												SIN INFORMACIÓN
2009	44177	Pancrudo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44178	Parras de Castellote (Las)												SIN INFORMACIÓN
2009	44179	Peñarroya de Tastavins	1,0	1,0	0,0	304,0	304,0	0,0	1,0	5,0	2,0	0,0	0,0	COMPLETA
2009	44180	Peracense												SIN INFORMACIÓN
2009	44181	Peralejos												SIN INFORMACIÓN
2009	44182	Perales del Alfambra												SIN INFORMACIÓN
2009	44183	Pitarque												SIN INFORMACIÓN
2009	44184	Plou												SIN INFORMACIÓN
2009	44185	Pobo (El)												SIN INFORMACIÓN
2009	44187	Portellada (La)	1,0	0,0	1,0	304,0	0,0	304,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44189	Pozondón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44190	Pozuel del Campo												SIN INFORMACIÓN
2009	44191	Puebla de Híjar (La)	3,0	1,0	2,0	551,0	156,0	395,0	1,0	6,0	0,0	0,0	0,0	COMPLETA
2009	44192	Puebla de Valverde (La)	1,0	0,0	1,0	172,0	0,0	172,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44193	Puertomingalvo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	1,0	COMPLETA
2009	44194	Ráfales												SIN INFORMACIÓN
2009	44195	Rillo	2,0	2,0	0,0	562,0	562,0	0,0	4,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44196	Riodeva												SIN INFORMACIÓN
2009	44197	Ródenas	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44198	Royuela												SIN INFORMACIÓN
2009	44199	Rubiales												SIN INFORMACIÓN
2009	44200	Rubielos de la Cérida												SIN INFORMACIÓN
2009	44201	Rubielos de Mora	1,0	0,0	1,0	199,0	0,0	199,0	0,0	3,0	3,0	2,0	1,0	COMPLETA
2009	44203	Salcedillo												SIN INFORMACIÓN
2009	44204	Saldón												SIN INFORMACIÓN
2009	44205	Samper de Calanda	1,0	1,0	0,0	182,0	182,0	0,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2009	44206	San Agustín												SIN INFORMACIÓN
2009	44207	San Martín del Río	2,0	1,0	1,0	344,0	243,0	101,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44208	Santa Cruz de Nogueras												SIN INFORMACIÓN
2009	44209	Santa Eulalia	11,0	9,0	2,0	2167,0	2087,0	80,0	10,0	2,0	2,0	1,0	1,0	COMPLETA
2009	44210	Sarrión	5,0	3,0	2,0	1181,0	1064,0	117,0	3,0	3,0	0,0	1,0	0,0	COMPLETA
2009	44211	Segura de los Baños												SIN INFORMACIÓN
2009	44212	Seno												SIN INFORMACIÓN
2009	44213	Singra												SIN INFORMACIÓN
2009	44215	Terriente												SIN INFORMACIÓN
2009	44216	Teruel	9,0	5,0	4,0	9669,0	6197,0	3472,0	39,0	4,0	3,0	1,0	0,0	COMPLETA
2009	44217	Toril y Masegoso												SIN INFORMACIÓN
2009	44218	Tormón												SIN INFORMACIÓN
2009	44219	Tornos												SIN INFORMACIÓN
2009	44220	Torralba de los Sisones												SIN INFORMACIÓN
2009	44221	Torrecilla de Alcañiz	4,0	3,0	1,0	1161,0	999,0	162,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2009	44222	Torrecilla del Rebollar												SIN INFORMACIÓN
2009	44223	Torre de Arcas												SIN INFORMACIÓN
2009	44224	Torre de las Arcas												SIN INFORMACIÓN
2009	44225	Torre del Compte	1,0	1,0	0,0	68,0	68,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2009	44226	Torrelacárcel												SIN INFORMACIÓN
2009	44227	Torre los Negros												SIN INFORMACIÓN
2009	44228	Torremocha de Jiloca												SIN INFORMACIÓN
2009	44229	Torres de Albarracín												SIN INFORMACIÓN
2009	44230	Torrevelilla	2,0	2,0	0,0	450,0	450,0	0,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
