Año	Mes y año	Mes (código)	Mes nombre	AÑO-CNO	Comarca código	Comarca nombre	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	1	Directores y gerentes	Hombres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	2	Técnicos y profesionales científicos e intelectuales	Hombres	21
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	2	Técnicos y profesionales científicos e intelectuales	Mujeres	10
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	3	Técnicos; profesionales de apoyo	Hombres	11
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	3	Técnicos; profesionales de apoyo	Mujeres	9
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	13
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	31
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	58
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	125
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	70
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	11
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	34
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	9	Ocupaciones elementales	Hombres	166
2016	Agosto 2016	201608	Agosto	CNO - 2011	28	Bajo Aragón	9	Ocupaciones elementales	Mujeres	124
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	11
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	25
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	3	Técnicos; profesionales de apoyo	Hombres	21
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	3	Técnicos; profesionales de apoyo	Mujeres	9
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	33
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	72
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	128
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	171
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	10
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	78
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	112
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	4
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	9	Ocupaciones elementales	Hombres	460
2016	Agosto 2016	201608	Agosto	CNO - 2011	29	Comunidad de Teruel	9	Ocupaciones elementales	Mujeres	248
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	3	Técnicos; profesionales de apoyo	Hombres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	3	Técnicos; profesionales de apoyo	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	13
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	19
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	9	Ocupaciones elementales	Hombres	9
2016	Agosto 2016	201608	Agosto	CNO - 2011	30	Maestrazgo	9	Ocupaciones elementales	Mujeres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	1	Directores y gerentes	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	2	Técnicos y profesionales científicos e intelectuales	Hombres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	3	Técnicos; profesionales de apoyo	Hombres	3
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	3	Técnicos; profesionales de apoyo	Mujeres	8
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	34
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	9	Ocupaciones elementales	Hombres	21
2016	Agosto 2016	201608	Agosto	CNO - 2011	31	Sierra de Albarracín	9	Ocupaciones elementales	Mujeres	29
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	1	Directores y gerentes	Hombres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	2	Técnicos y profesionales científicos e intelectuales	Hombres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	2	Técnicos y profesionales científicos e intelectuales	Mujeres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	3	Técnicos; profesionales de apoyo	Hombres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	8
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	88
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	122
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	1
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	9	Ocupaciones elementales	Hombres	37
2016	Agosto 2016	201608	Agosto	CNO - 2011	32	Gúdar-Javalambre	9	Ocupaciones elementales	Mujeres	47
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	2	Técnicos y profesionales científicos e intelectuales	Hombres	40
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	2	Técnicos y profesionales científicos e intelectuales	Mujeres	6
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	3	Técnicos; profesionales de apoyo	Hombres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	3	Técnicos; profesionales de apoyo	Mujeres	3
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	38
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	75
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	5
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	7
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	3
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	9	Ocupaciones elementales	Hombres	27
2016	Agosto 2016	201608	Agosto	CNO - 2011	33	Matarraña / Matarranya	9	Ocupaciones elementales	Mujeres	26
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	1	Directores y gerentes	Hombres	2
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	1	Directores y gerentes	Mujeres	1
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	2	Técnicos y profesionales científicos e intelectuales	Hombres	16
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	2	Técnicos y profesionales científicos e intelectuales	Mujeres	18
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	3	Técnicos; profesionales de apoyo	Hombres	65
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	3	Técnicos; profesionales de apoyo	Mujeres	58
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	14
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	19
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	208
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	241
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	1
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	32
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	5
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	31
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	9	Ocupaciones elementales	Hombres	73
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	9	Ocupaciones elementales	Mujeres	118
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	99	Ocupaciones militares	Hombres	3
2016	Julio 2016	201607	Julio	CNO - 2011	01	La Jacetania	99	Ocupaciones militares	Mujeres	2
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	1	Directores y gerentes	Hombres	2
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Hombres	60
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Mujeres	19
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	3	Técnicos; profesionales de apoyo	Hombres	36
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	3	Técnicos; profesionales de apoyo	Mujeres	14
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	19
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	23
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	184
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	185
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	4
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	4
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	25
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	9	Ocupaciones elementales	Hombres	76
2016	Julio 2016	201607	Julio	CNO - 2011	02	Alto Gállego	9	Ocupaciones elementales	Mujeres	103
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	2	Técnicos y profesionales científicos e intelectuales	Hombres	8
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	2	Técnicos y profesionales científicos e intelectuales	Mujeres	19
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	3	Técnicos; profesionales de apoyo	Hombres	63
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	3	Técnicos; profesionales de apoyo	Mujeres	23
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	9
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	185
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	264
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	2
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	5
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	8
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	9	Ocupaciones elementales	Hombres	69
2016	Julio 2016	201607	Julio	CNO - 2011	03	Sobrarbe	9	Ocupaciones elementales	Mujeres	133
2016	Julio 2016	201607	Julio	CNO - 2011	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Hombres	11
2016	Julio 2016	201607	Julio	CNO - 2011	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1
