Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2014	Mujeres	15	02	Aragón	5329	0,0222645657952178854528407542912349764839
2015	Hombres	15	02	Aragón	-5974	-0,0249593762545752763549016074565280070398
2015	Mujeres	15	02	Aragón	5620	0,0234803640024628478598170461844136925952
1998	Hombres	14	02	Aragón	-6240	-0,0260707244440156887269143003898116444473
1998	Mujeres	14	02	Aragón	5890	0,0246084241947519882374239149512805425953
1999	Hombres	14	02	Aragón	-6300	-0,0263214044867466088108269378935598333362
1999	Mujeres	14	02	Aragón	5787	0,024178090121397242093373887236512818336
2000	Hombres	14	02	Aragón	-6117	-0,025556830356417302554893393507127857225
2000	Mujeres	14	02	Aragón	5731	0,0239441220815150500150554255663478420397
2001	Hombres	14	02	Aragón	-5822	-0,0243243201463236121423229257803659285212
2001	Mujeres	14	02	Aragón	5630	0,0235221440095846678738024857683717240766
2002	Hombres	14	02	Aragón	-5652	-0,0236140600252526719045704528530793933359
2002	Mujeres	14	02	Aragón	5531	0,0231085219390786497353466338871872124099
2003	Hombres	14	02	Aragón	-5770	-0,0241070641092901480695986399437841648174
2003	Mujeres	14	02	Aragón	5551	0,0231920819533222897633175130551032753729
2004	Hombres	14	02	Aragón	-5875	-0,0245457541840692582164457555753434953731
2004	Mujeres	14	02	Aragón	5393	0,0225319578407975335423475676285663779654
2005	Hombres	14	02	Aragón	-5744	-0,0239984360907734160332364970254932829656
2005	Mujeres	14	02	Aragón	5272	0,0220264197546235113731237486626741970394
2006	Hombres	14	02	Aragón	-5590	-0,0233550239810973878178607274325395981507
2006	Mujeres	14	02	Aragón	5516	0,0230458519283959197143684745112501651877
2007	Hombres	14	02	Aragón	-5793	-0,0242031581256703341017651509868876372249
2007	Mujeres	14	02	Aragón	5744	0,0239984360907734160332364970254932829656
2008	Hombres	14	02	Aragón	-5887	-0,0245958901926154422332282830760931331508
2008	Mujeres	14	02	Aragón	5544	0,0231628359483370157535277053463326533359
2009	Hombres	14	02	Aragón	-5913	-0,0247045182111321742695904259943840150027
2009	Mujeres	14	02	Aragón	5682	0,0237394000466181319465267716049534877804
2010	Hombres	14	02	Aragón	-5845	-0,0244204141627037981744894368234694009286
2010	Mujeres	14	02	Aragón	5519	0,0230583859305324657185641063864375746321
2011	Hombres	14	02	Aragón	-5886	-0,0245917121919032602318297391176973300027
2011	Mujeres	14	02	Aragón	5602	0,0234051599896435718346432549332892359285
2012	Hombres	14	02	Aragón	-9800	-0,0409444069793836137057307922788708518563
2012	Mujeres	14	02	Aragón	9418	0,0393484107073300891714870001716740492636
2013	Hombres	14	02	Aragón	-6018	-0,0251432082859112844164375416259433455583
2013	Mujeres	14	02	Aragón	5413	0,0226155178550411735703184467964824409284
2014	Hombres	14	02	Aragón	-5975	-0,0249635542552874583563001514149238101879
2014	Mujeres	14	02	Aragón	5607	0,0234260499932044818416359747252682516692
2015	Hombres	14	02	Aragón	-6149	-0,0256905263792071265996468001757935579658
2015	Mujeres	14	02	Aragón	5651	0,0236098820245404899031719088946835901878
1998	Hombres	13	02	Aragón	-6244	-0,0260874364468644167325084762233948570399
1998	Mujeres	13	02	Aragón	5750	0,0240235040950465080416277607758681018545
1999	Hombres	13	02	Aragón	-6006	-0,0250930722773651003996550141251937077805
1999	Mujeres	13	02	Aragón	5651	0,0236098820245404899031719088946835901878
2000	Hombres	13	02	Aragón	-5765	-0,0240861741057292380626059201518051490767
2000	Mujeres	13	02	Aragón	5605	0,0234176939917801178388388868084766453729
2001	Hombres	13	02	Aragón	-5569	-0,0232672859661415657884913043062277320396
2001	Mujeres	13	02	Aragón	5415	0,0226238738564655375731155347132740472247
2002	Hombres	13	02	Aragón	-5643	-0,0235764580188430338919835572275171650026
2002	Mujeres	13	02	Aragón	5424	0,022661475862875175585702430338836275558
2003	Hombres	13	02	Aragón	-5756	-0,0240485720993196000500190245262429207434
2003	Mujeres	13	02	Aragón	5288	0,0220932677660184233955004519970070474098
2004	Hombres	13	02	Aragón	-5633	-0,0235346780117212138779981176435591335211
2004	Mujeres	13	02	Aragón	5174	0,0216169756848296752360664407398854885209
2005	Hombres	13	02	Aragón	-5523	-0,0230750979333811937241582822200207872247
2005	Mujeres	13	02	Aragón	5423	0,0226572978621629935843038863804404724099
2006	Hombres	13	02	Aragón	-5702	-0,0238229600608617719744976507728695507433
2006	Mujeres	13	02	Aragón	5638	0,0235555680152821238849908374355381492618
2007	Hombres	13	02	Aragón	-5729	-0,0239357660800906860122583376495562357434
2007	Mujeres	13	02	Aragón	5372	0,0224442198258417115129781445022545118543
2008	Hombres	13	02	Aragón	-5807	-0,0242616501356408821213447664044288812989
2008	Mujeres	13	02	Aragón	5564	0,0232463959625806557814985845142487162988
2009	Hombres	13	02	Aragón	-5794	-0,024207336126382516103163694945283440373
2009	Mujeres	13	02	Aragón	5477	0,0228829099006208216598252601338138424099
2010	Hombres	13	02	Aragón	-5877	-0,0245541101854936222192428434921351016693
2010	Mujeres	13	02	Aragón	5587	0,0233424899789608418136650955573521887063
2011	Hombres	13	02	Aragón	-5885	-0,0245875341911910782304311951593015268545
2011	Mujeres	13	02	Aragón	5603	0,0234093379903557538360417988916850390766
2012	Hombres	13	02	Aragón	-9796	-0,0409276949765348857001366164452876392637
2012	Mujeres	13	02	Aragón	8802	0,036774762268625976309983921799859310004
2013	Hombres	13	02	Aragón	-6065	-0,0253395743193838384821691076705460935213
2013	Mujeres	13	02	Aragón	5687	0,0237602900501790419535194913969325035211
2014	Hombres	13	02	Aragón	-6174	-0,0257949763970116766346103991356886366695
2014	Mujeres	13	02	Aragón	5646	0,023588992020979579896179189102704574447
2015	Hombres	13	02	Aragón	-6118	-0,0255610083571294845562919374655236603732
2015	Mujeres	13	02	Aragón	5877	0,0245541101854936222192428434921351016693
1998	Hombres	12	02	Aragón	-5854	-0,0244580161691134361870763324490316292619
1998	Mujeres	12	02	Aragón	5464	0,022828595891362455641644188674668401484
1999	Hombres	12	02	Aragón	-5682	-0,0237394000466181319465267716049534877804
1999	Mujeres	12	02	Aragón	5517	0,0230500299291081017157670184696459683359
2000	Hombres	12	02	Aragón	-5504	-0,0229957159198497356975859470105005274099
2000	Mujeres	12	02	Aragón	5373	0,0224483978265538935143766884606503150025
2001	Hombres	12	02	Aragón	-5543	-0,0231586579476248337521291613879368501877
2001	Mujeres	12	02	Aragón	5317	0,0222144297866717014360582267904853387061
2002	Hombres	12	02	Aragón	-5638	-0,0235555680152821238849908374355381492618
2002	Mujeres	12	02	Aragón	5186	0,0216671116933758592528489682406351262987
2003	Hombres	12	02	Aragón	-5519	-0,0230583859305324657185641063864375746321
2003	Mujeres	12	02	Aragón	5065	0,0211615736072018370836251492747429453727
2004	Hombres	12	02	Aragón	-5415	-0,0226238738564655375731155347132740472247
2004	Mujeres	12	02	Aragón	5331	0,0222729217966422494556378422080265827802
2005	Hombres	12	02	Aragón	-5630	-0,0235221440095846678738024857683717240766
2005	Mujeres	12	02	Aragón	5564	0,0232463959625806557814985845142487162988
2006	Hombres	12	02	Aragón	-5579	-0,0233090659732633858024767438901857635211
2006	Mujeres	12	02	Aragón	5268	0,0220097077517747833675295728290909844468
2007	Hombres	12	02	Aragón	-5645	-0,0235848140202673978947806451443087712989
2007	Mujeres	12	02	Aragón	5428	0,0226781878657239035912966061724194881506
2008	Hombres	12	02	Aragón	-5688	-0,0237644680508912239549180353553283066693
2008	Mujeres	12	02	Aragón	5403	0,0225737378479193535563330072125244094469
2009	Hombres	12	02	Aragón	-5812	-0,0242825401392017921283374861964078970397
2009	Mujeres	12	02	Aragón	5543	0,0231586579476248337521291613879368501877
2010	Hombres	12	02	Aragón	-5877	-0,0245541101854936222192428434921351016693
2010	Mujeres	12	02	Aragón	5584	0,0233299559768242958094694636821647792618
2011	Hombres	12	02	Aragón	-5914	-0,0247086962118443562709889699527798181508
2011	Mujeres	12	02	Aragón	5345	0,0223314138066127974752174576255678268543
2012	Hombres	12	02	Aragón	-10048	-0,0419805511560047500525696939610300325972
2012	Mujeres	12	02	Aragón	9336	0,0390058146489311650568063955832181911154
2013	Hombres	12	02	Aragón	-6227	-0,0260164104347573227087332289306662035214
2013	Mujeres	12	02	Aragón	5727	0,0239274100786663220094612497327646294471
2014	Hombres	12	02	Aragón	-6163	-0,0257490183891776746192264155933348020399
2014	Mujeres	12	02	Aragón	5874	0,0245415761833570762150472116169476922249
2015	Hombres	12	02	Aragón	-6075	-0,0253813543265056584961545472545041250028
2015	Mujeres	12	02	Aragón	5710	0,0238563840665592279856860024400359759285
1998	Hombres	11	02	Aragón	-5540	-0,0231461239454882877479335295127494407433
1998	Mujeres	11	02	Aragón	5404	0,0225779158486315355577315511709202125951
1999	Hombres	11	02	Aragón	-5419	-0,0226405858593142655787097105468572598173
1999	Mujeres	11	02	Aragón	5286	0,0220849117645940593927033640802154411135
2000	Hombres	11	02	Aragón	-5498	-0,022970647915576643689194683260125708521
2000	Mujeres	11	02	Aragón	5270	0,0220180637531991473703266607458825907431
2001	Hombres	11	02	Aragón	-5543	-0,0231586579476248337521291613879368501877
2001	Mujeres	11	02	Aragón	5097	0,0212952696299916611283785559434086461134
2002	Hombres	11	02	Aragón	-5384	-0,0224943558343878955297606720030041496321
2002	Mujeres	11	02	Aragón	4960	0,0207228835324227269367780336431836148171
2003	Hombres	11	02	Aragón	-5302	-0,0221517597759889714150800674145482914839
2003	Mujeres	11	02	Aragón	5207	0,0217548497083316812822183913669469924098
2004	Hombres	11	02	Aragón	-5534	-0,0231210559412151957395422657623746218544
2004	Mujeres	11	02	Aragón	5458	0,0228035278870893636332529249242935825951
2005	Hombres	11	02	Aragón	-5500	-0,0229790039170010076919917711769173148173
2005	Mujeres	11	02	Aragón	5227	0,0218384097225753213101892705348630553728
2006	Hombres	11	02	Aragón	-5511	-0,023024961924835009707375754719271149447
2006	Mujeres	11	02	Aragón	5336	0,022293811800203159462630562000005598521
2007	Hombres	11	02	Aragón	-5535	-0,0231252339419273777409408097207704250025
2007	Mujeres	11	02	Aragón	5277	0,0220473097581844213801164684546532127802
2008	Hombres	11	02	Aragón	-5691	-0,0237770020530277699591136672305157161137
2008	Mujeres	11	02	Aragón	5456	0,0227951718856649996304558370075019762988
2009	Hombres	11	02	Aragón	-5826	-0,0243410321491723401479171016139491411138
2009	Mujeres	11	02	Aragón	5541	0,0231503019462004697493320734711452438914
2010	Hombres	11	02	Aragón	-5902	-0,0246585602032981722542064424520301803731
2010	Mujeres	11	02	Aragón	5346	0,0223355918073249794766160015839636300024
2011	Hombres	11	02	Aragón	-6004	-0,0250847162759407363968579262084021014842
2011	Mujeres	11	02	Aragón	5607	0,0234260499932044818416359747252682516692
2012	Hombres	11	02	Aragón	-10358	-0,0432757313767811704861183210637290085232
2012	Mujeres	11	02	Aragón	9602	0,0401171628383715774288190885165018285229
2013	Hombres	11	02	Aragón	-6237	-0,0260581904418791427227186685146242350028
2013	Mujeres	11	02	Aragón	5977	0,0249719102567118223590972393317154164842
2014	Hombres	11	02	Aragón	-6078	-0,0253938883286422045003501791296915344472
2014	Mujeres	11	02	Aragón	5732	0,0239483000822272320164539695247436451878
2015	Hombres	11	02	Aragón	-6262	-0,0261626404596836927576822674745193137066
2015	Mujeres	11	02	Aragón	5998	0,0250596482716676443884666624580272825953
1998	Hombres	10	02	Aragón	-5268	-0,0220097077517747833675295728290909844468
1998	Mujeres	10	02	Aragón	5174	0,0216169756848296752360664407398854885209
1999	Hombres	10	02	Aragón	-5397	-0,022548669843646261547941743462149590558
1999	Mujeres	10	02	Aragón	5177	0,0216295096869662212402620726150728979653
2000	Hombres	10	02	Aragón	-5496	-0,0229622919141522796863975953433341022247
2000	Mujeres	10	02	Aragón	5038	0,0210487675879729230458644623980562603727
2001	Hombres	10	02	Aragón	-5291	-0,0221058017681549693996960838721944568543
2001	Mujeres	10	02	Aragón	4863	0,0203176174633410728011192696787907094467
2002	Hombres	10	02	Aragón	-5157	-0,0215459496727225812122911934471568350024
2002	Mujeres	10	02	Aragón	5096	0,0212910916292794791269800119850128429653
2003	Hombres	10	02	Aragón	-5385	-0,0224985338351000775311592159613999527802
2003	Mujeres	10	02	Aragón	5335	0,0222896337994909774612320180416097953728
2004	Hombres	10	02	Aragón	-5383	-0,0224901778336757135283621280446083464839
2004	Mujeres	10	02	Aragón	5138	0,0214665676591911231857188582376365751875
2005	Hombres	10	02	Aragón	-5421	-0,0226489418607386295815067984636488661136
2005	Mujeres	10	02	Aragón	5254	0,0219512157418042353479499574115497403728
2006	Hombres	10	02	Aragón	-5481	-0,0228996219034695496654194359673970550025
2006	Mujeres	10	02	Aragón	5199	0,0217214257026342252710300396997805672246
2007	Hombres	10	02	Aragón	-5501	-0,0229831819177131896933903151353131179655
2007	Mujeres	10	02	Aragón	5323	0,022239497790944793444449490540860157595
2008	Hombres	10	02	Aragón	-5737	-0,0239691900857881420234466893167226609285
2008	Mujeres	10	02	Aragón	5442	0,0227366798756944516108762215899607322247
2009	Hombres	10	02	Aragón	-5867	-0,0245123301783718022052574039081770701879
2009	Mujeres	10	02	Aragón	5329	0,0222645657952178854528407542912349764839
2010	Hombres	10	02	Aragón	-5986	-0,0250095122631214603716841349572776448175
2010	Mujeres	10	02	Aragón	5578	0,0233048879725512038010781999317899603729
2011	Hombres	10	02	Aragón	-6118	-0,0255610083571294845562919374655236603732
2011	Mujeres	10	02	Aragón	5699	0,0238104260587252259703020188976821412989
2012	Hombres	10	02	Aragón	-10678	-0,0446126916046794109336523877503860159308
2012	Mujeres	10	02	Aragón	10228	0,0427325912841975103043076064722745992639
2013	Hombres	10	02	Aragón	-6176	-0,0258033323984360406374074870524802429658
2013	Mujeres	10	02	Aragón	5818	0,0243076081434748841367287499467827159286
2014	Hombres	10	02	Aragón	-6271	-0,0262002424660933307702691631000815420399
2014	Mujeres	10	02	Aragón	6035	0,0252142342980183784402127889186719990768
2015	Hombres	10	02	Aragón	-6378	-0,0266472885422968049199133666484324788918
2015	Mujeres	10	02	Aragón	6166	0,0257615523913142206234220474685222114843
1998	Hombres	09	02	Aragón	-5309	-0,0221810057809742454248698751233189135209
1998	Mujeres	09	02	Aragón	5113	0,0213621176413865731507552592777414964838
1999	Hombres	09	02	Aragón	-5377	-0,022465109829402621519970864294233527595
1999	Mujeres	09	02	Aragón	4951	0,0206852815260130889241911380176213864837
2000	Hombres	09	02	Aragón	-5230	-0,0218509437247118673143849024100504648172
2000	Mujeres	09	02	Aragón	4808	0,0200878274241710627241993519670215362985
2001	Hombres	09	02	Aragón	-5055	-0,0211197936000800170696397096907849138912
2001	Mujeres	09	02	Aragón	4957	0,0207103495302861809325824017679962053726
2002	Hombres	09	02	Aragón	-5258	-0,0219679277446529633535441332451329529654
2002	Mujeres	09	02	Aragón	5226	0,0218342317218631393087907265764672522246
2003	Hombres	09	02	Aragón	-5252	-0,0219428597403798713451528694947581340765
2003	Mujeres	09	02	Aragón	5016	0,0209568515723049190150964953133485911134
2004	Hombres	09	02	Aragón	-5335	-0,0222896337994909774612320180416097953728
2004	Mujeres	09	02	Aragón	5171	0,0216044416826931292318708088646980790764
2005	Hombres	09	02	Aragón	-5412	-0,0226113398543289915689199028380866377802
2005	Mujeres	09	02	Aragón	5123	0,0214038976485083931647406988616995279653
2006	Hombres	09	02	Aragón	-5362	-0,0224024398187198914989927049182964803728
2006	Mujeres	09	02	Aragón	5214	0,0217840957133169552920081990757176144468
2007	Hombres	09	02	Aragón	-5601	-0,0234009819889313898332447109748934327803
2007	Mujeres	09	02	Aragón	5325	0,0222478537923691574472465784576517638913
2008	Hombres	09	02	Aragón	-5756	-0,0240485720993196000500190245262429207434
2008	Mujeres	09	02	Aragón	5244	0,0219094357346824153339645178275917088913
2009	Hombres	09	02	Aragón	-5938	-0,0248089682289367243045540249542790937064
2009	Mujeres	09	02	Aragón	5540	0,0231461239454882877479335295127494407433
2010	Hombres	09	02	Aragón	-6094	-0,0254607363400371165227268824640243848176
2010	Mujeres	09	02	Aragón	5685	0,0237519340487546779507224034801408972248
2011	Hombres	09	02	Aragón	-6154	-0,0257114163827680366066395199677725737065
2011	Mujeres	09	02	Aragón	5923	0,0247462982182539942835758655783420464842
2012	Hombres	09	02	Aragón	-10774	-0,0450137796730488830679126077563831181531
2012	Mujeres	09	02	Aragón	10086	0,0421393151830676661057143643800705522268
2013	Hombres	09	02	Aragón	-6361	-0,0265762625301897108961381193557038253733
2013	Mujeres	09	02	Aragón	6146	0,0256779923770705805954511683006061485213
2014	Hombres	09	02	Aragón	-6386	-0,026680712547994260931101718315598904077
2014	Mujeres	09	02	Aragón	6184	0,025836756404133496648595838719646668151
2015	Hombres	09	02	Aragón	-6392	-0,0267057805522673529394929820659737229659
2015	Mujeres	09	02	Aragón	6002	0,0250763602745163723940608382916104951879
1998	Hombres	08	02	Aragón	-5332	-0,0222770997973544314570363861664223859284
1998	Mujeres	08	02	Aragón	4917	0,0205432295017989008766406434321640794467
1999	Hombres	08	02	Aragón	-5137	-0,0214623896584789411843203142792407720394
