Año	Población	Municipio código	Municipio nombre
2001	173,0	44163	Noguera de Albarracín
2001	18,0	44164	Nogueras
2001	215,0	44165	Nogueruelas
2001	71,0	44167	Obón
2001	266,0	44168	Odón
2001	566,0	44169	Ojos Negros
2001	213,0	44171	Olba
2001	476,0	44172	Oliete
2001	144,0	44173	Olmos (Los)
2001	615,0	44174	Orihuela del Tremedal
2001	190,0	44175	Orrios
2001	250,0	44176	Palomar de Arroyos
2001	165,0	44177	Pancrudo
2001	75,0	44178	Parras de Castellote (Las)
2001	522,0	44179	Peñarroya de Tastavins
2001	106,0	44180	Peracense
2001	88,0	44181	Peralejos
2001	287,0	44182	Perales del Alfambra
2001	108,0	44183	Pitarque
2001	45,0	44184	Plou
2001	139,0	44185	Pobo (El)
2001	308,0	44187	Portellada (La)
2001	88,0	44189	Pozondón
2001	111,0	44190	Pozuel del Campo
2001	1078,0	44191	Puebla de Híjar (La)
2001	500,0	44192	Puebla de Valverde (La)
2001	146,0	44193	Puertomingalvo
2001	184,0	44194	Ráfales
2001	138,0	44195	Rillo
2001	211,0	44196	Riodeva
2001	93,0	44197	Ródenas
2001	237,0	44198	Royuela
2001	57,0	44199	Rubiales
2001	60,0	44200	Rubielos de la Cérida
2001	625,0	44201	Rubielos de Mora
2001	7,0	44203	Salcedillo
2001	38,0	44204	Saldón
2001	985,0	44205	Samper de Calanda
2001	130,0	44206	San Agustín
2001	283,0	44207	San Martín del Río
2001	26,0	44208	Santa Cruz de Nogueras
2001	1193,0	44209	Santa Eulalia
2001	1013,0	44210	Sarrión
2001	47,0	44211	Segura de los Baños
2001	48,0	44212	Seno
2001	93,0	44213	Singra
2001	179,0	44215	Terriente
2001	30789,0	44216	Teruel
2001	30,0	44217	Toril y Masegoso
2001	39,0	44218	Tormón
2001	245,0	44219	Tornos
2001	218,0	44220	Torralba de los Sisones
2001	439,0	44221	Torrecilla de Alcañiz
2001	178,0	44222	Torrecilla del Rebollar
2001	107,0	44223	Torre de Arcas
2001	35,0	44224	Torre de las Arcas
2001	173,0	44225	Torre del Compte
2001	281,0	44226	Torrelacárcel
2001	98,0	44227	Torre los Negros
2001	165,0	44228	Torremocha de Jiloca
2001	158,0	44229	Torres de Albarracín
2001	205,0	44230	Torrevelilla
2001	70,0	44231	Torrijas
2001	559,0	44232	Torrijo del Campo
2001	106,0	44234	Tramacastiel
2001	120,0	44235	Tramacastilla
2001	94,0	44236	Tronchón
2001	590,0	44237	Urrea de Gaén
2001	3275,0	44238	Utrillas
2001	20,0	44239	Valacloche
2001	191,0	44240	Valbona
2001	729,0	44241	Valdealgorfa
2001	40,0	44243	Valdecuenca
2001	120,0	44244	Valdelinares
2001	377,0	44245	Valdeltormo
2001	1889,0	44246	Valderrobres
2001	433,0	44247	Valjunquera
2001	62,0	44249	Vallecillo (El)
2001	28,0	44250	Veguillas de la Sierra
2001	380,0	44251	Villafranca del Campo
2001	70,0	44252	Villahermosa del Campo
2001	48,0	44256	Villanueva del Rebollar de la Sierra
2001	232,0	44257	Villar del Cobo
2001	101,0	44258	Villar del Salz
2001	200,0	44260	Villarluengo
2001	965,0	44261	Villarquemado
2001	192,0	44262	Villarroya de los Pinares
2001	332,0	44263	Villastar
2001	332,0	44264	Villel
2001	282,0	44265	Vinaceite
2001	199,0	44266	Visiedo
2001	91,0	44267	Vivel del Río Martín
2001	31,0	44268	Zoma (La)
2001	179,0	50001	Abanto
2001	267,0	50002	Acered
2001	188,0	50003	Agón
2001	778,0	50004	Aguarón
2001	289,0	50005	Aguilón
2001	1228,0	50006	Ainzón
2001	79,0	50007	Aladrén
2001	5636,0	50008	Alagón
2001	158,0	50009	Alarba
2001	91,0	50010	Alberite de San Juan
2001	121,0	50011	Albeta
2001	136,0	50012	Alborge
2001	294,0	50013	Alcalá de Ebro
2001	143,0	50014	Alcalá de Moncayo
2001	160,0	50015	Alconchel de Ariza
2001	58,0	50016	Aldehuela de Liestos
2001	1538,0	50017	Alfajarín
2001	1378,0	50018	Alfamén
2001	85,0	50019	Alforque
2001	1171,0	50020	Alhama de Aragón
2001	48,0	50021	Almochuel
2001	690,0	50022	Almolda (La)
2001	337,0	50023	Almonacid de la Cuba
2001	861,0	50024	Almonacid de la Sierra
2001	5875,0	50025	Almunia de Doña Godina (La)
2001	622,0	50026	Alpartir
2001	355,0	50027	Ambel
2001	110,0	50028	Anento
2001	888,0	50029	Aniñón
2001	300,0	50030	Añón de Moncayo
2001	240,0	50031	Aranda de Moncayo
2001	481,0	50032	Arándiga
2001	81,0	50033	Ardisa
2001	1325,0	50034	Ariza
2001	106,0	50035	Artieda
2001	99,0	50036	Asín
2001	228,0	50037	Atea
2001	2001,0	50038	Ateca
2001	705,0	50039	Azuara
2001	122,0	50040	Badules
2001	42,0	50041	Bagüés
2001	25,0	50042	Balconchán
2001	326,0	50043	Bárboles
2001	293,0	50044	Bardallur
2001	1629,0	50045	Belchite
2001	279,0	50046	Belmonte de Gracián
2001	66,0	50047	Berdejo
2001	40,0	50048	Berrueco
2001	128,0	50050	Bijuesca
2001	1218,0	50051	Biota
2001	127,0	50052	Bisimbre
2001	989,0	50053	Boquiñeni
2001	99,0	50054	Bordalba
2001	4264,0	50055	Borja
2001	487,0	50056	Botorrita
2001	1976,0	50057	Brea de Aragón
2001	108,0	50058	Bubierca
2001	1003,0	50059	Bujaraloz
2001	266,0	50060	Bulbuente
2001	317,0	50061	Bureta
2001	1600,0	50062	Burgo de Ebro (El)
2001	108,0	50063	Buste (El)
2001	544,0	50064	Cabañas de Ebro
2001	80,0	50065	Cabolafuente
2001	1729,0	50066	Cadrete
2001	17970,0	50067	Calatayud
2001	2810,0	50068	Calatorao
2001	87,0	50069	Calcena
2001	94,0	50070	Calmarza
2001	183,0	50071	Campillo de Aragón
2001	215,0	50072	Carenas
2001	2860,0	50073	Cariñena
2001	7593,0	50074	Caspe
2001	112,0	50075	Castejón de Alarba
2001	128,0	50076	Castejón de las Armas
2001	331,0	50077	Castejón de Valdejasa
2001	406,0	50078	Castiliscar
2001	341,0	50079	Cervera de la Cañada
2001	26,0	50080	Cerveruela
2001	721,0	50081	Cetina
2001	165,0	50082	Cimballa
2001	135,0	50083	Cinco Olivas
2001	111,0	50084	Clarés de Ribota
2001	275,0	50085	Codo
2001	285,0	50086	Codos
2001	60,0	50087	Contamina
2001	415,0	50088	Cosuenda
2001	1953,0	50089	Cuarte de Huerva
2001	236,0	50090	Cubel
2001	94,0	50091	Cuerlas (Las)
2001	374,0	50092	Chiprana
2001	117,0	50093	Chodes
2001	2242,0	50094	Daroca
2001	15901,0	50095	Ejea de los Caballeros
2001	67,0	50096	Embid de Ariza
2001	319,0	50098	Encinacorba
2001	4019,0	50099	Épila
2001	456,0	50100	Erla
2001	1259,0	50101	Escatrón
2001	1227,0	50102	Fabara
2001	459,0	50104	Farlete
2001	384,0	50105	Fayón
2001	182,0	50106	Fayos (Los)
2001	1024,0	50107	Figueruelas
2001	18,0	50108	Fombuena
2001	139,0	50109	Frago (El)
2001	551,0	50110	Frasno (El)
2001	243,0	50111	Fréscano
2001	853,0	50113	Fuendejalón
2001	187,0	50114	Fuendetodos
2001	3934,0	50115	Fuentes de Ebro
2001	344,0	50116	Fuentes de Jiloca
2001	163,0	50117	Gallocanta
2001	2945,0	50118	Gallur
2001	1239,0	50119	Gelsa
2001	70,0	50120	Godojos
2001	391,0	50121	Gotor
2001	64,0	50122	Grisel
2001	485,0	50123	Grisén
2001	614,0	50124	Herrera de los Navarros
2001	544,0	50125	Ibdes
2001	3304,0	50126	Illueca
2001	60,0	50128	Isuerre
2001	314,0	50129	Jaraba
2001	579,0	50130	Jarque
2001	292,0	50131	Jaulín
2001	385,0	50132	Joyosa (La)
2001	139,0	50133	Lagata
2001	192,0	50134	Langa del Castillo
2001	141,0	50135	Layana
2001	828,0	50136	Lécera
2001	1338,0	50137	Leciñena
2001	55,0	50138	Lechón
2001	473,0	50139	Letux
2001	185,0	50140	Litago
2001	118,0	50141	Lituénigo
2001	55,0	50142	Lobera de Onsella
2001	948,0	50143	Longares
2001	53,0	50144	Longás
2001	243,0	50146	Lucena de Jalón
2001	1057,0	50147	Luceni
2001	432,0	50148	Luesia
2001	21,0	50149	Luesma
2001	901,0	50150	Lumpiaque
2001	914,0	50151	Luna
2001	2123,0	50152	Maella
2001	1190,0	50153	Magallón
2001	180,0	50154	Mainar
2001	116,0	50155	Malanquilla
2001	301,0	50156	Maleján
2001	450,0	50157	Malón
2001	1001,0	50159	Maluenda
2001	3186,0	50160	Mallén
2001	153,0	50161	Manchones
2001	203,0	50162	Mara
2001	1303,0	50163	María de Huerva
2001	507,0	50164	Mediana de Aragón
2001	2466,0	50165	Mequinenza
2001	360,0	50166	Mesones de Isuela
2001	305,0	50167	Mezalocha
2001	47,0	50168	Mianos
2001	529,0	50169	Miedes de Aragón
2001	540,0	50170	Monegrillo
2001	148,0	50171	Moneva
2001	289,0	50172	Monreal de Ariza
2001	243,0	50173	Monterde
2001	141,0	50174	Montón
2001	1516,0	50175	Morata de Jalón
2001	325,0	50176	Morata de Jiloca
2001	474,0	50177	Morés
2001	521,0	50178	Moros
2001	344,0	50179	Moyuela
2001	112,0	50180	Mozota
2001	1160,0	50181	Muel
2001	1580,0	50182	Muela (La)
2001	463,0	50183	Munébrega
2001	149,0	50184	Murero
2001	132,0	50185	Murillo de Gállego
2001	60,0	50186	Navardún
2001	117,0	50187	Nigüella
2001	68,0	50188	Nombrevilla
2001	1040,0	50189	Nonaspe
2001	727,0	50190	Novallas
2001	666,0	50191	Novillas
2001	352,0	50192	Nuévalos
2001	599,0	50193	Nuez de Ebro
2001	168,0	50194	Olvés
2001	46,0	50195	Orcajo
2001	124,0	50196	Orera
2001	99,0	50197	Orés
2001	49,0	50198	Oseja
2001	353,0	50199	Osera de Ebro
2001	713,0	50200	Paniza
2001	501,0	50201	Paracuellos de Jiloca
2001	288,0	50202	Paracuellos de la Ribera
2001	1072,0	50203	Pastriz
2001	2699,0	50204	Pedrola
2001	98,0	50205	Pedrosas (Las)
2001	511,0	50206	Perdiguera
2001	144,0	50207	Piedratajada
2001	2278,0	50208	Pina de Ebro
2001	1741,0	50209	Pinseque
2001	83,0	50210	Pintanos (Los)
2001	361,0	50211	Plasencia de Jalón
2001	58,0	50212	Pleitas
2001	143,0	50213	Plenas
2001	34,0	50214	Pomer
2001	23,0	50215	Pozuel de Ariza
2001	338,0	50216	Pozuelo de Aragón
2001	639,0	50217	Pradilla de Ebro
2001	146,0	50218	Puebla de Albortón
2001	2118,0	50219	Puebla de Alfindén (La)
2001	61,0	50220	Puendeluna
2001	39,0	50221	Purujosa
2001	2121,0	50222	Quinto
2001	1223,0	50223	Remolinos
2001	81,0	50224	Retascón
2001	2354,0	50225	Ricla
2001	145,0	50227	Romanos
2001	363,0	50228	Rueda de Jalón
2001	89,0	50229	Ruesca
2001	1712,0	50230	Sádaba
2001	343,0	50231	Salillas de Jalón
2001	276,0	50232	Salvatierra de Esca
2001	143,0	50233	Samper del Salz
2001	306,0	50234	San Martín de la Virgen de Moncayo
2001	2181,0	50235	San Mateo de Gállego
2001	226,0	50236	Santa Cruz de Grío
2001	118,0	50237	Santa Cruz de Moncayo
2001	138,0	50238	Santa Eulalia de Gállego
2001	78,0	50239	Santed
2001	1408,0	50240	Sástago
2001	914,0	50241	Saviñán
2001	101,0	50242	Sediles
2001	470,0	50243	Sestrica
2001	259,0	50244	Sierra de Luna
2001	188,0	50245	Sigüés
2001	76,0	50246	Sisamón
2001	646,0	50247	Sobradiel
2001	751,0	50248	Sos del Rey Católico
2001	478,0	50249	Tabuenca
2001	64,0	50250	Talamantes
2001	10564,0	50251	Tarazona
2001	6978,0	50252	Tauste
2001	612,0	50253	Terrer
2001	247,0	50254	Tierga
2001	275,0	50255	Tobed
2001	105,0	50256	Torralba de los Frailes
2001	211,0	50257	Torralba de Ribota
2001	83,0	50258	Torralbilla
2001	114,0	50259	Torrehermosa
2001	44,0	50260	Torrelapaja
2001	303,0	50261	Torrellas
2001	1418,0	50262	Torres de Berrellén
2001	366,0	50263	Torrijo de la Cañada
2001	192,0	50264	Tosos
2001	59,0	50265	Trasmoz
2001	220,0	50266	Trasobares
2001	873,0	50267	Uncastillo
2001	46,0	50268	Undués de Lerda
2001	338,0	50269	Urrea de Jalón
2001	67,0	50270	Urriés
2001	376,0	50271	Used
2001	11345,0	50272	Utebo
2001	59,0	50273	Valdehorna
2001	88,0	50274	Val de San Martín
2001	65,0	50275	Valmadrid
2001	189,0	50276	Valpalmas
2001	94,0	50277	Valtorres
2001	267,0	50278	Velilla de Ebro
2001	114,0	50279	Velilla de Jiloca
2001	475,0	50280	Vera de Moncayo
2001	106,0	50281	Vierlas
2001	98,0	50282	Vilueña (La)
2001	84,0	50283	Villadoz
2001	238,0	50284	Villafeliche
2001	690,0	50285	Villafranca de Ebro
2001	114,0	50286	Villalba de Perejil
2001	430,0	50287	Villalengua
2001	3271,0	50288	Villanueva de Gállego
2001	109,0	50289	Villanueva de Jiloca
2001	596,0	50290	Villanueva de Huerva
2001	167,0	50291	Villar de los Navarros
2001	186,0	50292	Villarreal de Huerva
2001	668,0	50293	Villarroya de la Sierra
2001	81,0	50294	Villarroya del Campo
2001	36,0	50295	Vistabella
2001	588,0	50296	Zaida (La)
2001	610976,0	50297	Zaragoza
2001	5562,0	50298	Zuera
2001	255,0	50901	Biel
2001	117,0	50902	Marracos
2002	291,0	22001	Abiego
2002	143,0	22002	Abizanda
2002	160,0	22003	Adahuesca
2002	173,0	22004	Agüero
2002	409,0	22006	Aísa
2002	1340,0	22007	Albalate de Cinca
2002	251,0	22008	Albalatillo
2002	918,0	22009	Albelda
2002	107,0	22011	Albero Alto
2002	109,0	22012	Albero Bajo
2002	380,0	22013	Alberuela de Tubo
2002	289,0	22014	Alcalá de Gurrea
2002	362,0	22015	Alcalá del Obispo
2002	890,0	22016	Alcampell
2002	1251,0	22017	Alcolea de Cinca
2002	468,0	22018	Alcubierre
2002	218,0	22019	Alerre
2002	113,0	22020	Alfántega
2002	2302,0	22021	Almudévar
2002	683,0	22022	Almunia de San Juan
2002	605,0	22023	Almuniente
2002	308,0	22024	Alquézar
2002	1470,0	22025	Altorricón
2002	440,0	22027	Angüés
2002	523,0	22028	Ansó
2002	158,0	22029	Antillón
2002	142,0	22032	Aragüés del Puerto
2002	386,0	22035	Arén
2002	126,0	22036	Argavieso
2002	68,0	22037	Arguis
2002	1118,0	22039	Ayerbe
2002	183,0	22040	Azanuy-Alins
2002	213,0	22041	Azara
2002	169,0	22042	Azlor
2002	142,0	22043	Baells
2002	286,0	22044	Bailo
2002	132,0	22045	Baldellou
2002	1019,0	22046	Ballobar
2002	192,0	22047	Banastás
2002	15032,0	22048	Barbastro
2002	117,0	22049	Barbués
2002	114,0	22050	Barbuñales
2002	115,0	22051	Bárcabo
2002	1362,0	22052	Belver de Cinca
2002	1129,0	22053	Benabarre
2002	1725,0	22054	Benasque
2002	469,0	22055	Berbegal
2002	466,0	22057	Bielsa
2002	237,0	22058	Bierge
2002	1305,0	22059	Biescas
2002	1714,0	22060	Binaced
2002	8484,0	22061	Binéfar
2002	237,0	22062	Bisaurri
2002	230,0	22063	Biscarrués
2002	197,0	22064	Blecua y Torres
2002	833,0	22066	Boltaña
2002	89,0	22067	Bonansa
2002	75,0	22068	Borau
2002	530,0	22069	Broto
2002	244,0	22072	Caldearenas
2002	315,0	22074	Campo
2002	253,0	22075	Camporrells
2002	423,0	22076	Canal de Berdún
2002	514,0	22077	Candasnos
2002	531,0	22078	Canfranc
2002	166,0	22079	Capdesaso
2002	387,0	22080	Capella
2002	305,0	22081	Casbas de Huesca
2002	422,0	22082	Castejón del Puente
2002	693,0	22083	Castejón de Monegros
2002	660,0	22084	Castejón de Sos
2002	141,0	22085	Castelflorite
2002	181,0	22086	Castiello de Jaca
2002	105,0	22087	Castigaleu
2002	232,0	22088	Castillazuelo
2002	425,0	22089	Castillonroy
2002	133,0	22090	Colungo
2002	151,0	22094	Chalamera
2002	111,0	22095	Chía
2002	223,0	22096	Chimillas
2002	747,0	22099	Esplús
2002	190,0	22102	Estada
2002	857,0	22103	Estadilla
2002	222,0	22105	Estopiñán del Castillo
2002	29,0	22106	Fago
2002	185,0	22107	Fanlo
2002	226,0	22109	Fiscal
2002	1093,0	22110	Fonz
2002	228,0	22111	Foradada del Toscar
2002	12565,0	22112	Fraga
2002	613,0	22113	Fueva (La)
2002	170,0	22114	Gistaín
2002	535,0	22115	Grado (El)
2002	2039,0	22116	Grañén
2002	3185,0	22117	Graus
2002	1793,0	22119	Gurrea de Gállego
2002	75,0	22122	Hoz de Jaca
2002	251,0	22124	Huerto
2002	46462,0	22125	Huesca
2002	122,0	22126	Ibieca
2002	288,0	22127	Igriés
2002	279,0	22128	Ilche
2002	274,0	22129	Isábena
2002	11932,0	22130	Jaca
2002	117,0	22131	Jasa
2002	168,0	22133	Labuerda
2002	262,0	22135	Laluenga
2002	1163,0	22136	Lalueza
2002	1545,0	22137	Lanaja
2002	103,0	22139	Laperdiguera
2002	166,0	22141	Lascellas-Ponzano
2002	157,0	22142	Lascuarre
2002	288,0	22143	Laspaúles
2002	275,0	22144	Laspuña
2002	376,0	22149	Loarre
2002	515,0	22150	Loporzano
2002	116,0	22151	Loscorrales
2002	100,0	22155	Monesma y Cajigar
2002	213,0	22156	Monflorite-Lascasas
2002	300,0	22157	Montanuy
2002	14993,0	22158	Monzón
2002	308,0	22160	Naval
2002	184,0	22162	Novales
2002	348,0	22163	Nueno
2002	48,0	22164	Olvena
2002	649,0	22165	Ontiñena
2002	784,0	22167	Osso de Cinca
2002	43,0	22168	Palo
2002	726,0	22170	Panticosa
2002	787,0	22172	Peñalba
2002	253,0	22173	Peñas de Riglos (Las)
2002	700,0	22174	Peralta de Alcofea
2002	276,0	22175	Peralta de Calasanz
2002	176,0	22176	Peraltilla
2002	122,0	22177	Perarrúa
2002	146,0	22178	Pertusa
2002	108,0	22181	Piracés
2002	316,0	22182	Plan
2002	251,0	22184	Poleñino
2002	249,0	22186	Pozán de Vero
2002	328,0	22187	Puebla de Castro (La)
2002	116,0	22188	Puente de Montañana
2002	220,0	22189	Puértolas
2002	150,0	22190	Pueyo de Araguás (El)
2002	349,0	22193	Pueyo de Santa Cruz
2002	146,0	22195	Quicena
2002	661,0	22197	Robres
2002	8586,0	22199	Sabiñánigo
2002	263,0	22200	Sahún
2002	367,0	22201	Salas Altas
2002	146,0	22202	Salas Bajas
2002	112,0	22203	Salillas
2002	1148,0	22204	Sallent de Gállego
2002	585,0	22205	San Esteban de Litera
2002	289,0	22206	Sangarrén
2002	145,0	22207	San Juan de Plan
2002	200,0	22208	Santa Cilia
2002	149,0	22209	Santa Cruz de la Serós
2002	104,0	22212	Santaliestra y San Quílez
2002	3996,0	22213	Sariñena
2002	157,0	22214	Secastilla
2002	209,0	22215	Seira
2002	567,0	22217	Sena
2002	58,0	22218	Senés de Alcubierre
2002	246,0	22220	Sesa
2002	138,0	22221	Sesué
2002	445,0	22222	Siétamo
2002	107,0	22223	Sopeira
2002	3697,0	22225	Tamarite de Litera
2002	1094,0	22226	Tardienta
2002	271,0	22227	Tella-Sin
2002	179,0	22228	Tierz
2002	196,0	22229	Tolva
2002	318,0	22230	Torla-Ordesa
2002	120,0	22232	Torralba de Aragón
2002	115,0	22233	Torre la Ribera
2002	1039,0	22234	Torrente de Cinca
2002	132,0	22235	Torres de Alcanadre
2002	355,0	22236	Torres de Barbués
2002	97,0	22239	Tramaced
2002	101,0	22242	Valfarta
2002	55,0	22243	Valle de Bardají
2002	54,0	22244	Valle de Lierp
2002	453,0	22245	Velilla de Cinca
2002	108,0	22246	Beranuy
2002	28,0	22247	Viacamp y Litera
2002	123,0	22248	Vicién
2002	131,0	22249	Villanova
2002	354,0	22250	Villanúa
2002	523,0	22251	Villanueva de Sigena
2002	157,0	22252	Yebra de Basa
2002	79,0	22253	Yésero
2002	1722,0	22254	Zaidín
2002	993,0	22901	Valle de Hecho
2002	256,0	22902	Puente la Reina de Jaca
2002	905,0	22903	San Miguel del Cinca
2002	1100,0	22904	Sotonera (La)
2002	345,0	22905	Lupiñén-Ortilla
2002	222,0	22906	Santa María de Dulcis
2002	1667,0	22907	Aínsa-Sobrarbe
2002	220,0	22908	Hoz y Costeán
2002	464,0	22909	Vencillón
2002	88,0	44001	Ababuj
2002	47,0	44002	Abejuela
2002	26,0	44003	Aguatón
2002	689,0	44004	Aguaviva
2002	82,0	44005	Aguilar del Alfambra
2002	445,0	44006	Alacón
2002	271,0	44007	Alba
2002	2221,0	44008	Albalate del Arzobispo
2002	1028,0	44009	Albarracín
2002	281,0	44010	Albentosa
2002	72,0	44011	Alcaine
2002	539,0	44012	Alcalá de la Selva
2002	13708,0	44013	Alcañiz
2002	3318,0	44014	Alcorisa
2002	642,0	44016	Alfambra
2002	403,0	44017	Aliaga
2002	29,0	44018	Almohaja
2002	88,0	44019	Alobras
2002	28,0	44020	Alpeñés
2002	139,0	44021	Allepuz
2002	715,0	44022	Alloza
2002	15,0	44023	Allueva
2002	19,0	44024	Anadón
2002	7868,0	44025	Andorra
2002	131,0	44026	Arcos de las Salinas
2002	233,0	44027	Arens de Lledó
2002	252,0	44028	Argente
2002	872,0	44029	Ariño
2002	172,0	44031	Azaila
2002	20,0	44032	Bádenas
2002	459,0	44033	Báguena
2002	171,0	44034	Bañón
2002	164,0	44035	Barrachina
2002	38,0	44036	Bea
2002	634,0	44037	Beceite
2002	142,0	44038	Belmonte de San José
2002	373,0	44039	Bello
2002	249,0	44040	Berge
2002	68,0	44041	Bezas
2002	181,0	44042	Blancas
2002	142,0	44043	Blesa
2002	137,0	44044	Bordón
2002	474,0	44045	Bronchales
2002	92,0	44046	Bueña
2002	311,0	44047	Burbáguena
2002	114,0	44048	Cabra de Mora
2002	1172,0	44049	Calaceite
2002	4155,0	44050	Calamocha
2002	3496,0	44051	Calanda
2002	73,0	44052	Calomarde
2002	137,0	44053	Camañas
2002	173,0	44054	Camarena de la Sierra
2002	106,0	44055	Camarillas
2002	781,0	44056	Caminreal
2002	710,0	44059	Cantavieja
2002	77,0	44060	Cañada de Benatanduz
2002	105,0	44061	Cañada de Verich (La)
2002	53,0	44062	Cañada Vellida
2002	120,0	44063	Cañizar del Olivar
2002	109,0	44064	Cascante del Río
2002	93,0	44065	Castejón de Tornos
2002	161,0	44066	Castel de Cabra
2002	107,0	44067	Castelnou
2002	838,0	44068	Castelserás
2002	90,0	44070	Castellar (El)
2002	796,0	44071	Castellote
2002	519,0	44074	Cedrillas
2002	414,0	44075	Celadas
2002	2864,0	44076	Cella
2002	128,0	44077	Cerollera (La)
2002	324,0	44080	Codoñera (La)
2002	85,0	44082	Corbalán
2002	122,0	44084	Cortes de Aragón
2002	93,0	44085	Cosa
2002	583,0	44086	Cretas
2002	118,0	44087	Crivillén
2002	58,0	44088	Cuba (La)
2002	51,0	44089	Cubla
2002	72,0	44090	Cucalón
2002	114,0	44092	Cuervo (El)
2002	101,0	44093	Cuevas de Almudén
2002	148,0	44094	Cuevas Labradas
2002	225,0	44096	Ejulve
2002	213,0	44097	Escorihuela
2002	1094,0	44099	Escucha
2002	319,0	44100	Estercuel
2002	80,0	44101	Ferreruela de Huerva
2002	32,0	44102	Fonfría
2002	204,0	44103	Formiche Alto
2002	100,0	44105	Fórnoles
2002	185,0	44106	Fortanete
2002	258,0	44107	Foz-Calanda
2002	402,0	44108	Fresneda (La)
2002	154,0	44109	Frías de Albarracín
2002	46,0	44110	Fuenferrada
2002	124,0	44111	Fuentes Calientes
2002	613,0	44112	Fuentes Claras
2002	104,0	44113	Fuentes de Rubielos
2002	340,0	44114	Fuentespalda
2002	144,0	44115	Galve
2002	127,0	44116	Gargallo
2002	448,0	44117	Gea de Albarracín
2002	244,0	44118	Ginebrosa (La)
2002	126,0	44119	Griegos
2002	279,0	44120	Guadalaviar
2002	76,0	44121	Gúdar
2002	1901,0	44122	Híjar
2002	184,0	44123	Hinojosa de Jarque
2002	118,0	44124	Hoz de la Vieja (La)
2002	130,0	44125	Huesa del Común
2002	493,0	44126	Iglesuela del Cid (La)
