Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Octubre 2009	02	Alto Gállego	16-19	Hombres	17
Octubre 2009	02	Alto Gállego	16-19	Mujeres	11
Octubre 2009	02	Alto Gállego	20-24	Hombres	47
Octubre 2009	02	Alto Gállego	20-24	Mujeres	45
Octubre 2009	02	Alto Gállego	25-29	Hombres	73
Octubre 2009	02	Alto Gállego	25-29	Mujeres	60
Octubre 2009	02	Alto Gállego	30-34	Hombres	86
Octubre 2009	02	Alto Gállego	30-34	Mujeres	70
Octubre 2009	02	Alto Gállego	35-39	Hombres	61
Octubre 2009	02	Alto Gállego	35-39	Mujeres	55
Octubre 2009	02	Alto Gállego	40-44	Hombres	63
Octubre 2009	02	Alto Gállego	40-44	Mujeres	42
Octubre 2009	02	Alto Gállego	45-49	Hombres	45
Octubre 2009	02	Alto Gállego	45-49	Mujeres	38
Octubre 2009	02	Alto Gállego	50-54	Hombres	29
Octubre 2009	02	Alto Gállego	50-54	Mujeres	25
Octubre 2009	02	Alto Gállego	55-59	Hombres	27
Octubre 2009	02	Alto Gállego	55-59	Mujeres	26
Octubre 2009	02	Alto Gállego	60-64	Hombres	32
Octubre 2009	02	Alto Gállego	60-64	Mujeres	17
Octubre 2009	03	Sobrarbe	16-19	Hombres	2
Octubre 2009	03	Sobrarbe	16-19	Mujeres	2
Octubre 2009	03	Sobrarbe	20-24	Hombres	22
Octubre 2009	03	Sobrarbe	20-24	Mujeres	11
Octubre 2009	03	Sobrarbe	25-29	Hombres	16
Octubre 2009	03	Sobrarbe	25-29	Mujeres	21
Octubre 2009	03	Sobrarbe	30-34	Hombres	23
Octubre 2009	03	Sobrarbe	30-34	Mujeres	30
Octubre 2009	03	Sobrarbe	35-39	Hombres	16
Octubre 2009	03	Sobrarbe	35-39	Mujeres	20
Octubre 2009	03	Sobrarbe	40-44	Hombres	20
Octubre 2009	03	Sobrarbe	40-44	Mujeres	22
Octubre 2009	03	Sobrarbe	45-49	Hombres	15
Octubre 2009	03	Sobrarbe	45-49	Mujeres	13
Octubre 2009	03	Sobrarbe	50-54	Hombres	16
Octubre 2009	03	Sobrarbe	50-54	Mujeres	5
Octubre 2009	03	Sobrarbe	55-59	Hombres	11
Octubre 2009	03	Sobrarbe	55-59	Mujeres	6
Octubre 2009	03	Sobrarbe	60-64	Hombres	4
Octubre 2009	03	Sobrarbe	60-64	Mujeres	6
Octubre 2009	04	La Ribagorza	16-19	Hombres	3
Octubre 2009	04	La Ribagorza	16-19	Mujeres	2
Octubre 2009	04	La Ribagorza	20-24	Hombres	22
Octubre 2009	04	La Ribagorza	20-24	Mujeres	13
Octubre 2009	04	La Ribagorza	25-29	Hombres	38
Octubre 2009	04	La Ribagorza	25-29	Mujeres	39
Octubre 2009	04	La Ribagorza	30-34	Hombres	48
Octubre 2009	04	La Ribagorza	30-34	Mujeres	38
Octubre 2009	04	La Ribagorza	35-39	Hombres	31
Octubre 2009	04	La Ribagorza	35-39	Mujeres	41
Octubre 2009	04	La Ribagorza	40-44	Hombres	32
Octubre 2009	04	La Ribagorza	40-44	Mujeres	28
Octubre 2009	04	La Ribagorza	45-49	Hombres	22
Octubre 2009	04	La Ribagorza	45-49	Mujeres	24
Octubre 2009	04	La Ribagorza	50-54	Hombres	25
Octubre 2009	04	La Ribagorza	50-54	Mujeres	27
Octubre 2009	04	La Ribagorza	55-59	Hombres	18
Octubre 2009	04	La Ribagorza	55-59	Mujeres	15
Octubre 2009	04	La Ribagorza	60-64	Hombres	26
Octubre 2009	04	La Ribagorza	60-64	Mujeres	8
Octubre 2009	05	Cinco Villas	16-19	Hombres	56
Octubre 2009	05	Cinco Villas	16-19	Mujeres	40
Octubre 2009	05	Cinco Villas	20-24	Hombres	132
Octubre 2009	05	Cinco Villas	20-24	Mujeres	110
Octubre 2009	05	Cinco Villas	25-29	Hombres	143
Octubre 2009	05	Cinco Villas	25-29	Mujeres	129
Octubre 2009	05	Cinco Villas	30-34	Hombres	138
Octubre 2009	05	Cinco Villas	30-34	Mujeres	151
Octubre 2009	05	Cinco Villas	35-39	Hombres	133
Octubre 2009	05	Cinco Villas	35-39	Mujeres	139
Octubre 2009	05	Cinco Villas	40-44	Hombres	109
Octubre 2009	05	Cinco Villas	40-44	Mujeres	123
Octubre 2009	05	Cinco Villas	45-49	Hombres	92
Octubre 2009	05	Cinco Villas	45-49	Mujeres	120
Octubre 2009	05	Cinco Villas	50-54	Hombres	62
Octubre 2009	05	Cinco Villas	50-54	Mujeres	83
Octubre 2009	05	Cinco Villas	55-59	Hombres	63
Octubre 2009	05	Cinco Villas	55-59	Mujeres	63
Octubre 2009	05	Cinco Villas	60-64	Hombres	45
Octubre 2009	05	Cinco Villas	60-64	Mujeres	34
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	16-19	Hombres	82
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	16-19	Mujeres	73
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	20-24	Hombres	245
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	20-24	Mujeres	185
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	25-29	Hombres	329
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	25-29	Mujeres	281
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	30-34	Hombres	376
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	30-34	Mujeres	315
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	35-39	Hombres	292
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	35-39	Mujeres	275
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	40-44	Hombres	250
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	40-44	Mujeres	227
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	45-49	Hombres	224
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	45-49	Mujeres	159
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	50-54	Hombres	180
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	50-54	Mujeres	149
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	55-59	Hombres	108
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	55-59	Mujeres	89
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	60-64	Hombres	80
Octubre 2009	06	Hoya de Huesca / Plana de Uesca	60-64	Mujeres	70
Octubre 2009	07	Somontano de Barbastro	16-19	Hombres	30
Octubre 2009	07	Somontano de Barbastro	16-19	Mujeres	13
Octubre 2009	07	Somontano de Barbastro	20-24	Hombres	78
Octubre 2009	07	Somontano de Barbastro	20-24	Mujeres	54
Octubre 2009	07	Somontano de Barbastro	25-29	Hombres	102
Octubre 2009	07	Somontano de Barbastro	25-29	Mujeres	71
Octubre 2009	07	Somontano de Barbastro	30-34	Hombres	133
Octubre 2009	07	Somontano de Barbastro	30-34	Mujeres	98
Octubre 2009	07	Somontano de Barbastro	35-39	Hombres	95
Octubre 2009	07	Somontano de Barbastro	35-39	Mujeres	83
Octubre 2009	07	Somontano de Barbastro	40-44	Hombres	98
Octubre 2009	07	Somontano de Barbastro	40-44	Mujeres	62
Octubre 2009	07	Somontano de Barbastro	45-49	Hombres	81
Octubre 2009	07	Somontano de Barbastro	45-49	Mujeres	66
Octubre 2009	07	Somontano de Barbastro	50-54	Hombres	64
Octubre 2009	07	Somontano de Barbastro	50-54	Mujeres	60
Octubre 2009	07	Somontano de Barbastro	55-59	Hombres	50
Octubre 2009	07	Somontano de Barbastro	55-59	Mujeres	48
Octubre 2009	07	Somontano de Barbastro	60-64	Hombres	36
Octubre 2009	07	Somontano de Barbastro	60-64	Mujeres	7
Octubre 2009	08	Cinca Medio	16-19	Hombres	44
Octubre 2009	08	Cinca Medio	16-19	Mujeres	21
Octubre 2009	08	Cinca Medio	20-24	Hombres	89
Octubre 2009	08	Cinca Medio	20-24	Mujeres	64
Octubre 2009	08	Cinca Medio	25-29	Hombres	106
Octubre 2009	08	Cinca Medio	25-29	Mujeres	91
Octubre 2009	08	Cinca Medio	30-34	Hombres	149
Octubre 2009	08	Cinca Medio	30-34	Mujeres	92
Octubre 2009	08	Cinca Medio	35-39	Hombres	120
Octubre 2009	08	Cinca Medio	35-39	Mujeres	106
Octubre 2009	08	Cinca Medio	40-44	Hombres	124
Octubre 2009	08	Cinca Medio	40-44	Mujeres	80
Octubre 2009	08	Cinca Medio	45-49	Hombres	96
Octubre 2009	08	Cinca Medio	45-49	Mujeres	70
Octubre 2009	08	Cinca Medio	50-54	Hombres	69
Octubre 2009	08	Cinca Medio	50-54	Mujeres	58
Octubre 2009	08	Cinca Medio	55-59	Hombres	41
Octubre 2009	08	Cinca Medio	55-59	Mujeres	57
Octubre 2009	08	Cinca Medio	60-64	Hombres	40
Octubre 2009	08	Cinca Medio	60-64	Mujeres	24
Octubre 2009	09	La Litera / La Llitera	16-19	Hombres	9
Octubre 2009	09	La Litera / La Llitera	16-19	Mujeres	3
Octubre 2009	09	La Litera / La Llitera	20-24	Hombres	45
Octubre 2009	09	La Litera / La Llitera	20-24	Mujeres	30
Octubre 2009	09	La Litera / La Llitera	25-29	Hombres	70
Octubre 2009	09	La Litera / La Llitera	25-29	Mujeres	41
Octubre 2009	09	La Litera / La Llitera	30-34	Hombres	80
Octubre 2009	09	La Litera / La Llitera	30-34	Mujeres	62
Octubre 2009	09	La Litera / La Llitera	35-39	Hombres	60
Octubre 2009	09	La Litera / La Llitera	35-39	Mujeres	50
Octubre 2009	09	La Litera / La Llitera	40-44	Hombres	47
Octubre 2009	09	La Litera / La Llitera	40-44	Mujeres	49
Octubre 2009	09	La Litera / La Llitera	45-49	Hombres	45
Octubre 2009	09	La Litera / La Llitera	45-49	Mujeres	31
Octubre 2009	09	La Litera / La Llitera	50-54	Hombres	30
Octubre 2009	09	La Litera / La Llitera	50-54	Mujeres	33
Octubre 2009	09	La Litera / La Llitera	55-59	Hombres	36
Octubre 2009	09	La Litera / La Llitera	55-59	Mujeres	40
Octubre 2009	09	La Litera / La Llitera	60-64	Hombres	19
Octubre 2009	09	La Litera / La Llitera	60-64	Mujeres	17
Octubre 2009	10	Los Monegros	16-19	Hombres	11
Octubre 2009	10	Los Monegros	16-19	Mujeres	14
Octubre 2009	10	Los Monegros	20-24	Hombres	50
Octubre 2009	10	Los Monegros	20-24	Mujeres	41
Octubre 2009	10	Los Monegros	25-29	Hombres	53
Octubre 2009	10	Los Monegros	25-29	Mujeres	37
Octubre 2009	10	Los Monegros	30-34	Hombres	61
Octubre 2009	10	Los Monegros	30-34	Mujeres	37
Octubre 2009	10	Los Monegros	35-39	Hombres	44
Octubre 2009	10	Los Monegros	35-39	Mujeres	48
Octubre 2009	10	Los Monegros	40-44	Hombres	55
Octubre 2009	10	Los Monegros	40-44	Mujeres	36
Octubre 2009	10	Los Monegros	45-49	Hombres	41
Octubre 2009	10	Los Monegros	45-49	Mujeres	26
Octubre 2009	10	Los Monegros	50-54	Hombres	29
Octubre 2009	10	Los Monegros	50-54	Mujeres	27
Octubre 2009	10	Los Monegros	55-59	Hombres	28
Octubre 2009	10	Los Monegros	55-59	Mujeres	26
Octubre 2009	10	Los Monegros	60-64	Hombres	19
Octubre 2009	10	Los Monegros	60-64	Mujeres	11
Octubre 2009	11	Bajo Cinca / Baix Cinca	16-19	Hombres	47
Octubre 2009	11	Bajo Cinca / Baix Cinca	16-19	Mujeres	28
Octubre 2009	11	Bajo Cinca / Baix Cinca	20-24	Hombres	93
Octubre 2009	11	Bajo Cinca / Baix Cinca	20-24	Mujeres	65
Octubre 2009	11	Bajo Cinca / Baix Cinca	25-29	Hombres	101
Octubre 2009	11	Bajo Cinca / Baix Cinca	25-29	Mujeres	94
Octubre 2009	11	Bajo Cinca / Baix Cinca	30-34	Hombres	134
Octubre 2009	11	Bajo Cinca / Baix Cinca	30-34	Mujeres	94
Octubre 2009	11	Bajo Cinca / Baix Cinca	35-39	Hombres	131
Octubre 2009	11	Bajo Cinca / Baix Cinca	35-39	Mujeres	98
Octubre 2009	11	Bajo Cinca / Baix Cinca	40-44	Hombres	103
Octubre 2009	11	Bajo Cinca / Baix Cinca	40-44	Mujeres	93
Octubre 2009	11	Bajo Cinca / Baix Cinca	45-49	Hombres	74
Octubre 2009	11	Bajo Cinca / Baix Cinca	45-49	Mujeres	72
Octubre 2009	11	Bajo Cinca / Baix Cinca	50-54	Hombres	50
Octubre 2009	11	Bajo Cinca / Baix Cinca	50-54	Mujeres	51
Octubre 2009	11	Bajo Cinca / Baix Cinca	55-59	Hombres	45
Octubre 2009	11	Bajo Cinca / Baix Cinca	55-59	Mujeres	41
Octubre 2009	11	Bajo Cinca / Baix Cinca	60-64	Hombres	31
Octubre 2009	11	Bajo Cinca / Baix Cinca	60-64	Mujeres	23
Octubre 2009	12	Tarazona y el Moncayo	16-19	Hombres	17
Octubre 2009	12	Tarazona y el Moncayo	16-19	Mujeres	17
Octubre 2009	12	Tarazona y el Moncayo	20-24	Hombres	70
Octubre 2009	12	Tarazona y el Moncayo	20-24	Mujeres	52
Octubre 2009	12	Tarazona y el Moncayo	25-29	Hombres	56
Octubre 2009	12	Tarazona y el Moncayo	25-29	Mujeres	58
Octubre 2009	12	Tarazona y el Moncayo	30-34	Hombres	54
Octubre 2009	12	Tarazona y el Moncayo	30-34	Mujeres	69
Octubre 2009	12	Tarazona y el Moncayo	35-39	Hombres	71
Octubre 2009	12	Tarazona y el Moncayo	35-39	Mujeres	90
Octubre 2009	12	Tarazona y el Moncayo	40-44	Hombres	61
Octubre 2009	12	Tarazona y el Moncayo	40-44	Mujeres	77
Octubre 2009	12	Tarazona y el Moncayo	45-49	Hombres	50
Octubre 2009	12	Tarazona y el Moncayo	45-49	Mujeres	72
Octubre 2009	12	Tarazona y el Moncayo	50-54	Hombres	40
Octubre 2009	12	Tarazona y el Moncayo	50-54	Mujeres	108
Octubre 2009	12	Tarazona y el Moncayo	55-59	Hombres	39
Octubre 2009	12	Tarazona y el Moncayo	55-59	Mujeres	82
Octubre 2009	12	Tarazona y el Moncayo	60-64	Hombres	33
Octubre 2009	12	Tarazona y el Moncayo	60-64	Mujeres	34
Octubre 2009	13	Campo de Borja	16-19	Hombres	21
Octubre 2009	13	Campo de Borja	16-19	Mujeres	14
Octubre 2009	13	Campo de Borja	20-24	Hombres	38
Octubre 2009	13	Campo de Borja	20-24	Mujeres	24
Octubre 2009	13	Campo de Borja	25-29	Hombres	50
Octubre 2009	13	Campo de Borja	25-29	Mujeres	48
Octubre 2009	13	Campo de Borja	30-34	Hombres	60
Octubre 2009	13	Campo de Borja	30-34	Mujeres	58
Octubre 2009	13	Campo de Borja	35-39	Hombres	57
Octubre 2009	13	Campo de Borja	35-39	Mujeres	57
Octubre 2009	13	Campo de Borja	40-44	Hombres	61
Octubre 2009	13	Campo de Borja	40-44	Mujeres	49
Octubre 2009	13	Campo de Borja	45-49	Hombres	44
Octubre 2009	13	Campo de Borja	45-49	Mujeres	38
Octubre 2009	13	Campo de Borja	50-54	Hombres	35
Octubre 2009	13	Campo de Borja	50-54	Mujeres	22
Octubre 2009	13	Campo de Borja	55-59	Hombres	30
Octubre 2009	13	Campo de Borja	55-59	Mujeres	25
Octubre 2009	13	Campo de Borja	60-64	Hombres	21
Octubre 2009	13	Campo de Borja	60-64	Mujeres	12
Octubre 2009	14	Aranda	16-19	Hombres	15
Octubre 2009	14	Aranda	16-19	Mujeres	5
Octubre 2009	14	Aranda	20-24	Hombres	34
Octubre 2009	14	Aranda	20-24	Mujeres	15
Octubre 2009	14	Aranda	25-29	Hombres	35
Octubre 2009	14	Aranda	25-29	Mujeres	27
Octubre 2009	14	Aranda	30-34	Hombres	30
Octubre 2009	14	Aranda	30-34	Mujeres	42
Octubre 2009	14	Aranda	35-39	Hombres	21
Octubre 2009	14	Aranda	35-39	Mujeres	40
Octubre 2009	14	Aranda	40-44	Hombres	41
Octubre 2009	14	Aranda	40-44	Mujeres	49
Octubre 2009	14	Aranda	45-49	Hombres	26
Octubre 2009	14	Aranda	45-49	Mujeres	34
Octubre 2009	14	Aranda	50-54	Hombres	29
Octubre 2009	14	Aranda	50-54	Mujeres	41
Octubre 2009	14	Aranda	55-59	Hombres	20
Octubre 2009	14	Aranda	55-59	Mujeres	26
Octubre 2009	14	Aranda	60-64	Hombres	14
Octubre 2009	14	Aranda	60-64	Mujeres	11
Octubre 2009	15	Ribera Alta del Ebro	16-19	Hombres	44
Octubre 2009	15	Ribera Alta del Ebro	16-19	Mujeres	37
Octubre 2009	15	Ribera Alta del Ebro	20-24	Hombres	100
Octubre 2009	15	Ribera Alta del Ebro	20-24	Mujeres	89
Octubre 2009	15	Ribera Alta del Ebro	25-29	Hombres	116
Octubre 2009	15	Ribera Alta del Ebro	25-29	Mujeres	117
Octubre 2009	15	Ribera Alta del Ebro	30-34	Hombres	113
Octubre 2009	15	Ribera Alta del Ebro	30-34	Mujeres	170
Octubre 2009	15	Ribera Alta del Ebro	35-39	Hombres	116
Octubre 2009	15	Ribera Alta del Ebro	35-39	Mujeres	131
Octubre 2009	15	Ribera Alta del Ebro	40-44	Hombres	98
Octubre 2009	15	Ribera Alta del Ebro	40-44	Mujeres	89
Octubre 2009	15	Ribera Alta del Ebro	45-49	Hombres	79
Octubre 2009	15	Ribera Alta del Ebro	45-49	Mujeres	95
Octubre 2009	15	Ribera Alta del Ebro	50-54	Hombres	76
Octubre 2009	15	Ribera Alta del Ebro	50-54	Mujeres	85
Octubre 2009	15	Ribera Alta del Ebro	55-59	Hombres	73
Octubre 2009	15	Ribera Alta del Ebro	55-59	Mujeres	51
Octubre 2009	15	Ribera Alta del Ebro	60-64	Hombres	30
Octubre 2009	15	Ribera Alta del Ebro	60-64	Mujeres	34
Octubre 2009	16	Valdejalón	16-19	Hombres	37
Octubre 2009	16	Valdejalón	16-19	Mujeres	29
Octubre 2009	16	Valdejalón	20-24	Hombres	107
Octubre 2009	16	Valdejalón	20-24	Mujeres	81
Octubre 2009	16	Valdejalón	25-29	Hombres	145
Octubre 2009	16	Valdejalón	25-29	Mujeres	119
Octubre 2009	16	Valdejalón	30-34	Hombres	165
Octubre 2009	16	Valdejalón	30-34	Mujeres	165
Octubre 2009	16	Valdejalón	35-39	Hombres	160
Octubre 2009	16	Valdejalón	35-39	Mujeres	120
Octubre 2009	16	Valdejalón	40-44	Hombres	115
Octubre 2009	16	Valdejalón	40-44	Mujeres	132
Octubre 2009	16	Valdejalón	45-49	Hombres	105
Octubre 2009	16	Valdejalón	45-49	Mujeres	107
Octubre 2009	16	Valdejalón	50-54	Hombres	73
Octubre 2009	16	Valdejalón	50-54	Mujeres	67
Octubre 2009	16	Valdejalón	55-59	Hombres	49
Octubre 2009	16	Valdejalón	55-59	Mujeres	51
Octubre 2009	16	Valdejalón	60-64	Hombres	49
Octubre 2009	16	Valdejalón	60-64	Mujeres	18
Octubre 2009	17	Central	16-19	Hombres	1022
Octubre 2009	17	Central	16-19	Mujeres	716
Octubre 2009	17	Central	20-24	Hombres	2927
Octubre 2009	17	Central	20-24	Mujeres	2237
Octubre 2009	17	Central	25-29	Hombres	3993
Octubre 2009	17	Central	25-29	Mujeres	3156
Octubre 2009	17	Central	30-34	Hombres	4358
Octubre 2009	17	Central	30-34	Mujeres	3764
Octubre 2009	17	Central	35-39	Hombres	3834
Octubre 2009	17	Central	35-39	Mujeres	3606
Octubre 2009	17	Central	40-44	Hombres	3377
Octubre 2009	17	Central	40-44	Mujeres	2887
Octubre 2009	17	Central	45-49	Hombres	2691
Octubre 2009	17	Central	45-49	Mujeres	2460
Octubre 2009	17	Central	50-54	Hombres	1973
Octubre 2009	17	Central	50-54	Mujeres	2262
Octubre 2009	17	Central	55-59	Hombres	1713
Octubre 2009	17	Central	55-59	Mujeres	2033
Octubre 2009	17	Central	60-64	Hombres	1305
Octubre 2009	17	Central	60-64	Mujeres	1157
Octubre 2009	18	Ribera Baja del Ebro	16-19	Hombres	13
Octubre 2009	18	Ribera Baja del Ebro	16-19	Mujeres	6
Octubre 2009	18	Ribera Baja del Ebro	20-24	Hombres	30
Octubre 2009	18	Ribera Baja del Ebro	20-24	Mujeres	28
Octubre 2009	18	Ribera Baja del Ebro	25-29	Hombres	24
Octubre 2009	18	Ribera Baja del Ebro	25-29	Mujeres	24
Octubre 2009	18	Ribera Baja del Ebro	30-34	Hombres	23
Octubre 2009	18	Ribera Baja del Ebro	30-34	Mujeres	33
Octubre 2009	18	Ribera Baja del Ebro	35-39	Hombres	23
Octubre 2009	18	Ribera Baja del Ebro	35-39	Mujeres	31
Octubre 2009	18	Ribera Baja del Ebro	40-44	Hombres	34
Octubre 2009	18	Ribera Baja del Ebro	40-44	Mujeres	27
Octubre 2009	18	Ribera Baja del Ebro	45-49	Hombres	23
Octubre 2009	18	Ribera Baja del Ebro	45-49	Mujeres	33
Octubre 2009	18	Ribera Baja del Ebro	50-54	Hombres	26
Octubre 2009	18	Ribera Baja del Ebro	50-54	Mujeres	22
Octubre 2009	18	Ribera Baja del Ebro	55-59	Hombres	36
Octubre 2009	18	Ribera Baja del Ebro	55-59	Mujeres	26
Octubre 2009	18	Ribera Baja del Ebro	60-64	Hombres	24
Octubre 2009	18	Ribera Baja del Ebro	60-64	Mujeres	8
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Hombres	28
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Mujeres	10
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Hombres	60
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Mujeres	38
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Hombres	75
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Mujeres	51
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Hombres	66
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Mujeres	53
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Hombres	54
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Mujeres	67
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Hombres	33
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Mujeres	56
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Hombres	29
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Mujeres	35
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Hombres	35
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Mujeres	56
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Hombres	33
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Mujeres	38
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Hombres	20
Octubre 2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Mujeres	27
Octubre 2009	20	Comunidad de Calatayud	16-19	Hombres	54
Octubre 2009	20	Comunidad de Calatayud	16-19	Mujeres	42
Octubre 2009	20	Comunidad de Calatayud	20-24	Hombres	122
Octubre 2009	20	Comunidad de Calatayud	20-24	Mujeres	104
Octubre 2009	20	Comunidad de Calatayud	25-29	Hombres	152
Octubre 2009	20	Comunidad de Calatayud	25-29	Mujeres	141
Octubre 2009	20	Comunidad de Calatayud	30-34	Hombres	184
Octubre 2009	20	Comunidad de Calatayud	30-34	Mujeres	133
Octubre 2009	20	Comunidad de Calatayud	35-39	Hombres	155
Octubre 2009	20	Comunidad de Calatayud	35-39	Mujeres	129
Octubre 2009	20	Comunidad de Calatayud	40-44	Hombres	132
Octubre 2009	20	Comunidad de Calatayud	40-44	Mujeres	124
Octubre 2009	20	Comunidad de Calatayud	45-49	Hombres	103
Octubre 2009	20	Comunidad de Calatayud	45-49	Mujeres	100
Octubre 2009	20	Comunidad de Calatayud	50-54	Hombres	99
Octubre 2009	20	Comunidad de Calatayud	50-54	Mujeres	82
Octubre 2009	20	Comunidad de Calatayud	55-59	Hombres	74
Octubre 2009	20	Comunidad de Calatayud	55-59	Mujeres	69
Octubre 2009	20	Comunidad de Calatayud	60-64	Hombres	55
Octubre 2009	20	Comunidad de Calatayud	60-64	Mujeres	50
Octubre 2009	21	Campo de Cariñena	16-19	Hombres	8
Octubre 2009	21	Campo de Cariñena	16-19	Mujeres	7
Octubre 2009	21	Campo de Cariñena	20-24	Hombres	32
Octubre 2009	21	Campo de Cariñena	20-24	Mujeres	20
Octubre 2009	21	Campo de Cariñena	25-29	Hombres	34
Octubre 2009	21	Campo de Cariñena	25-29	Mujeres	27
Octubre 2009	21	Campo de Cariñena	30-34	Hombres	41
Octubre 2009	21	Campo de Cariñena	30-34	Mujeres	27
Octubre 2009	21	Campo de Cariñena	35-39	Hombres	43
Octubre 2009	21	Campo de Cariñena	35-39	Mujeres	36
Octubre 2009	21	Campo de Cariñena	40-44	Hombres	38
Octubre 2009	21	Campo de Cariñena	40-44	Mujeres	22
Octubre 2009	21	Campo de Cariñena	45-49	Hombres	31
Octubre 2009	21	Campo de Cariñena	45-49	Mujeres	26
Octubre 2009	21	Campo de Cariñena	50-54	Hombres	22
Octubre 2009	21	Campo de Cariñena	50-54	Mujeres	17
Octubre 2009	21	Campo de Cariñena	55-59	Hombres	22
Octubre 2009	21	Campo de Cariñena	55-59	Mujeres	19
Octubre 2009	21	Campo de Cariñena	60-64	Hombres	17
Octubre 2009	21	Campo de Cariñena	60-64	Mujeres	9
Octubre 2009	22	Campo de Belchite	16-19	Hombres	2
Octubre 2009	22	Campo de Belchite	20-24	Hombres	4
Octubre 2009	22	Campo de Belchite	20-24	Mujeres	6
Octubre 2009	22	Campo de Belchite	25-29	Hombres	10
Octubre 2009	22	Campo de Belchite	25-29	Mujeres	7
Octubre 2009	22	Campo de Belchite	30-34	Hombres	14
Octubre 2009	22	Campo de Belchite	30-34	Mujeres	7
Octubre 2009	22	Campo de Belchite	35-39	Hombres	9
Octubre 2009	22	Campo de Belchite	35-39	Mujeres	18
Octubre 2009	22	Campo de Belchite	40-44	Hombres	9
Octubre 2009	22	Campo de Belchite	40-44	Mujeres	10
Octubre 2009	22	Campo de Belchite	45-49	Hombres	12
Octubre 2009	22	Campo de Belchite	45-49	Mujeres	13
Octubre 2009	22	Campo de Belchite	50-54	Hombres	9
Octubre 2009	22	Campo de Belchite	50-54	Mujeres	8
Octubre 2009	22	Campo de Belchite	55-59	Hombres	6
Octubre 2009	22	Campo de Belchite	55-59	Mujeres	4
Octubre 2009	22	Campo de Belchite	60-64	Hombres	11
Octubre 2009	22	Campo de Belchite	60-64	Mujeres	6
Octubre 2009	23	Bajo Martín	16-19	Hombres	6
Octubre 2009	23	Bajo Martín	16-19	Mujeres	1
Octubre 2009	23	Bajo Martín	20-24	Hombres	14
Octubre 2009	23	Bajo Martín	20-24	Mujeres	14
Octubre 2009	23	Bajo Martín	25-29	Hombres	20
Octubre 2009	23	Bajo Martín	25-29	Mujeres	10
Octubre 2009	23	Bajo Martín	30-34	Hombres	21
Octubre 2009	23	Bajo Martín	30-34	Mujeres	20
Octubre 2009	23	Bajo Martín	35-39	Hombres	25
