Mes (código)	Mes y año	Municipio nombre	Municipio código	Sexo	Nacionalidad	Afiliaciones en alta
201209	Septiembre 2012	Teruel	44216	Mujeres	Extranjeros comunitarios (UE-27)	31
201209	Septiembre 2012	Teruel	44216	Hombres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Teruel	44216	Mujeres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Tierga	50254	Hombres	Españoles	61
201209	Septiembre 2012	Tierga	50254	Mujeres	Españoles	13
201209	Septiembre 2012	Tierga	50254	Hombres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Tierga	50254	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tierga	50254	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Tierz	22228	Hombres	Españoles	48
201209	Septiembre 2012	Tierz	22228	Mujeres	Españoles	16
201209	Septiembre 2012	Tierz	22228	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tierz	22228	Mujeres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Tierz	22228	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Tierz	22228	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Tierz	22228	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tierz	22228	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Tobed	50255	Hombres	Españoles	13
201209	Septiembre 2012	Tobed	50255	Mujeres	Españoles	16
201209	Septiembre 2012	Tobed	50255	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Tobed	50255	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tobed	50255	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Tolva	22229	Hombres	Españoles	24
201209	Septiembre 2012	Tolva	22229	Mujeres	Españoles	9
201209	Septiembre 2012	Tolva	22229	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tolva	22229	Hombres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Tolva	22229	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Tolva	22229	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Toril y Masegoso	44217	Hombres	Españoles	6
201209	Septiembre 2012	Toril y Masegoso	44217	Mujeres	Españoles	1
201209	Septiembre 2012	Torla-Ordesa	22230	Hombres	Españoles	72
201209	Septiembre 2012	Torla-Ordesa	22230	Mujeres	Españoles	71
201209	Septiembre 2012	Torla-Ordesa	22230	Hombres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Torla-Ordesa	22230	Mujeres	Extranjeros comunitarios (UE-27)	17
201209	Septiembre 2012	Torla-Ordesa	22230	Hombres	Extranjeros no comunitarios	8
201209	Septiembre 2012	Torla-Ordesa	22230	Mujeres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Torla-Ordesa	22230	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torla-Ordesa	22230	Mujeres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Tornos	44219	Hombres	Españoles	22
201209	Septiembre 2012	Tornos	44219	Mujeres	Españoles	7
201209	Septiembre 2012	Tornos	44219	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Tornos	44219	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Tornos	44219	Hombres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Torralba de Aragón	22232	Hombres	Españoles	16
201209	Septiembre 2012	Torralba de Aragón	22232	Mujeres	Españoles	7
201209	Septiembre 2012	Torralba de Aragón	22232	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torralba de Aragón	22232	Hombres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Torralba de los Frailes	50256	Hombres	Españoles	14
201209	Septiembre 2012	Torralba de los Frailes	50256	Mujeres	Españoles	1
201209	Septiembre 2012	Torralba de los Sisones	44220	Hombres	Españoles	19
201209	Septiembre 2012	Torralba de los Sisones	44220	Mujeres	Españoles	7
201209	Septiembre 2012	Torralba de los Sisones	44220	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torralba de los Sisones	44220	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torralba de los Sisones	44220	Hombres	Extranjeros no comunitarios	8
201209	Septiembre 2012	Torralba de Ribota	50257	Hombres	Españoles	7
201209	Septiembre 2012	Torralba de Ribota	50257	Mujeres	Españoles	4
201209	Septiembre 2012	Torralba de Ribota	50257	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torralba de Ribota	50257	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torralbilla	50258	Hombres	Españoles	4
201209	Septiembre 2012	Torralbilla	50258	Mujeres	Españoles	2
201209	Septiembre 2012	Torre de Arcas	44223	Hombres	Españoles	13
201209	Septiembre 2012	Torre de Arcas	44223	Mujeres	Españoles	10
201209	Septiembre 2012	Torre de Arcas	44223	Hombres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Torre de Arcas	44223	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torre de las Arcas	44224	Hombres	Españoles	4
201209	Septiembre 2012	Torre de las Arcas	44224	Hombres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Torre del Compte	44225	Hombres	Españoles	19
201209	Septiembre 2012	Torre del Compte	44225	Mujeres	Españoles	19
201209	Septiembre 2012	Torre del Compte	44225	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torre del Compte	44225	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Torre del Compte	44225	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torre del Compte	44225	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Torre del Compte	44225	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Torre la Ribera	22233	Hombres	Españoles	13
201209	Septiembre 2012	Torre la Ribera	22233	Mujeres	Españoles	13
201209	Septiembre 2012	Torre la Ribera	22233	Mujeres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	Torre la Ribera	22233	Hombres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Torre la Ribera	22233	Mujeres	Extranjeros no comunitarios	8
201209	Septiembre 2012	Torre la Ribera	22233	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torre los Negros	44227	Hombres	Españoles	8
201209	Septiembre 2012	Torre los Negros	44227	Mujeres	Españoles	2
201209	Septiembre 2012	Torre los Negros	44227	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torre los Negros	44227	Hombres	Extranjeros no comunitarios	4
201209	Septiembre 2012	Torrecilla de Alcañiz	44221	Hombres	Españoles	67
201209	Septiembre 2012	Torrecilla de Alcañiz	44221	Mujeres	Españoles	43
201209	Septiembre 2012	Torrecilla de Alcañiz	44221	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Torrecilla de Alcañiz	44221	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Torrecilla de Alcañiz	44221	Mujeres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Torrecilla del Rebollar	44222	Hombres	Españoles	15
201209	Septiembre 2012	Torrecilla del Rebollar	44222	Mujeres	Españoles	4
201209	Septiembre 2012	Torrecilla del Rebollar	44222	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrecilla del Rebollar	44222	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrehermosa	50259	Hombres	Españoles	31
201209	Septiembre 2012	Torrehermosa	50259	Mujeres	Españoles	4
201209	Septiembre 2012	Torrehermosa	50259	Hombres	Extranjeros no comunitarios	3
201209	Septiembre 2012	Torrehermosa	50259	Mujeres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Torrehermosa	50259	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torrelacárcel	44226	Hombres	Españoles	22
201209	Septiembre 2012	Torrelacárcel	44226	Mujeres	Españoles	4
201209	Septiembre 2012	Torrelacárcel	44226	Hombres	Extranjeros no comunitarios	7
201209	Septiembre 2012	Torrelacárcel	44226	Mujeres	Extranjeros no comunitarios	3
201209	Septiembre 2012	Torrelacárcel	44226	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torrelapaja	50260	Hombres	Españoles	12
201209	Septiembre 2012	Torrelapaja	50260	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrellas	50261	Hombres	Españoles	21
201209	Septiembre 2012	Torrellas	50261	Mujeres	Españoles	10
201209	Septiembre 2012	Torrellas	50261	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torremocha de Jiloca	44228	Hombres	Españoles	19
201209	Septiembre 2012	Torremocha de Jiloca	44228	Mujeres	Españoles	9
201209	Septiembre 2012	Torremocha de Jiloca	44228	Hombres	Extranjeros no comunitarios	8
201209	Septiembre 2012	Torrente de Cinca	22234	Hombres	Españoles	135
201209	Septiembre 2012	Torrente de Cinca	22234	Mujeres	Españoles	82
201209	Septiembre 2012	Torrente de Cinca	22234	Hombres	Extranjeros comunitarios (UE-27)	50
201209	Septiembre 2012	Torrente de Cinca	22234	Mujeres	Extranjeros comunitarios (UE-27)	40
201209	Septiembre 2012	Torrente de Cinca	22234	Hombres	Extranjeros no comunitarios	54
201209	Septiembre 2012	Torrente de Cinca	22234	Mujeres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Torrente de Cinca	22234	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Torrente de Cinca	22234	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Torres de Albarracín	44229	Hombres	Españoles	16
201209	Septiembre 2012	Torres de Albarracín	44229	Mujeres	Españoles	9
201209	Septiembre 2012	Torres de Albarracín	44229	Hombres	Extranjeros no comunitarios	7
201209	Septiembre 2012	Torres de Alcanadre	22235	Hombres	Españoles	20
201209	Septiembre 2012	Torres de Alcanadre	22235	Mujeres	Españoles	2
201209	Septiembre 2012	Torres de Alcanadre	22235	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torres de Alcanadre	22235	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torres de Barbués	22236	Hombres	Españoles	39
201209	Septiembre 2012	Torres de Barbués	22236	Mujeres	Españoles	13
201209	Septiembre 2012	Torres de Barbués	22236	Hombres	Extranjeros comunitarios (UE-27)	5
201209	Septiembre 2012	Torres de Barbués	22236	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torres de Berrellén	50262	Hombres	Españoles	186
201209	Septiembre 2012	Torres de Berrellén	50262	Mujeres	Españoles	80
201209	Septiembre 2012	Torres de Berrellén	50262	Hombres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	Torres de Berrellén	50262	Mujeres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Torres de Berrellén	50262	Hombres	Extranjeros no comunitarios	9
201209	Septiembre 2012	Torres de Berrellén	50262	Mujeres	Extranjeros no comunitarios	3
201209	Septiembre 2012	Torres de Berrellén	50262	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torrevelilla	44230	Hombres	Españoles	17
201209	Septiembre 2012	Torrevelilla	44230	Mujeres	Españoles	15
201209	Septiembre 2012	Torrevelilla	44230	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Torrevelilla	44230	Hombres	Extranjeros no comunitarios	5
201209	Septiembre 2012	Torrijas	44231	Hombres	Españoles	3
201209	Septiembre 2012	Torrijas	44231	Mujeres	Españoles	4
201209	Septiembre 2012	Torrijas	44231	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrijo de la Cañada	50263	Hombres	Españoles	28
201209	Septiembre 2012	Torrijo de la Cañada	50263	Mujeres	Españoles	3
201209	Septiembre 2012	Torrijo de la Cañada	50263	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Torrijo de la Cañada	50263	Mujeres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Torrijo de la Cañada	50263	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrijo del Campo	44232	Hombres	Españoles	45
201209	Septiembre 2012	Torrijo del Campo	44232	Mujeres	Españoles	33
201209	Septiembre 2012	Torrijo del Campo	44232	Hombres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	Torrijo del Campo	44232	Mujeres	Extranjeros comunitarios (UE-27)	4
201209	Septiembre 2012	Torrijo del Campo	44232	Hombres	Extranjeros no comunitarios	7
201209	Septiembre 2012	Torrijo del Campo	44232	Mujeres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Torrijo del Campo	44232	Hombres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tosos	50264	Hombres	Españoles	14
201209	Septiembre 2012	Tosos	50264	Mujeres	Españoles	7
201209	Septiembre 2012	Tosos	50264	Hombres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	Tosos	50264	Mujeres	Extranjeros comunitarios (UE-27)	1
201209	Septiembre 2012	Tramacastiel	44234	Hombres	Españoles	7
201209	Septiembre 2012	Tramacastiel	44234	Mujeres	Españoles	1
201209	Septiembre 2012	Tramacastiel	44234	Hombres	Extranjeros no comunitarios	2
201209	Septiembre 2012	Tramacastilla	44235	Hombres	Españoles	18
201209	Septiembre 2012	Tramacastilla	44235	Mujeres	Españoles	20
201209	Septiembre 2012	Tramacastilla	44235	Mujeres	Extranjeros no comunitarios	3
201209	Septiembre 2012	Tramaced	22239	Hombres	Españoles	17
201209	Septiembre 2012	Tramaced	22239	Mujeres	Españoles	3
201209	Septiembre 2012	Tramaced	22239	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Tramaced	22239	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	Tramaced	22239	Hombres	Extranjeros no comunitarios	1
201209	Septiembre 2012	Trasmoz	50265	Hombres	Españoles	3
201209	Septiembre 2012	Trasmoz	50265	Mujeres	Españoles	4
201209	Septiembre 2012	Trasobares	50266	Hombres	Españoles	17
201209	Septiembre 2012	Trasobares	50266	Mujeres	Españoles	4
201209	Septiembre 2012	Tronchón	44236	Hombres	Españoles	16
201209	Septiembre 2012	Tronchón	44236	Mujeres	Españoles	8
201209	Septiembre 2012	Tronchón	44236	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	Uncastillo	50267	Hombres	Españoles	102
201209	Septiembre 2012	Uncastillo	50267	Mujeres	Españoles	69
201209	Septiembre 2012	Uncastillo	50267	Hombres	Extranjeros no comunitarios	2
