Mes y año	Comarca código	Comarca nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Diciembre 2012	05	Cinco Villas	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	10
Diciembre 2012	05	Cinco Villas	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	66
Diciembre 2012	05	Cinco Villas	72	Investigación y desarrollo	18
Diciembre 2012	05	Cinco Villas	73	Publicidad y estudios de mercado	7
Diciembre 2012	05	Cinco Villas	74	Otras actividades profesionales, científicas y técnicas	17
Diciembre 2012	05	Cinco Villas	75	Actividades veterinarias	24
Diciembre 2012	05	Cinco Villas	77	Actividades de alquiler	26
Diciembre 2012	05	Cinco Villas	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	8
Diciembre 2012	05	Cinco Villas	80	Actividades de seguridad e investigación	1
Diciembre 2012	05	Cinco Villas	81	Servicios a edificios y actividades de jardinería	127
Diciembre 2012	05	Cinco Villas	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	13
Diciembre 2012	05	Cinco Villas	84	Administración Pública y defensa; Seguridad Social obligatoria	584
Diciembre 2012	05	Cinco Villas	85	Educación	138
Diciembre 2012	05	Cinco Villas	86	Actividades sanitarias	113
Diciembre 2012	05	Cinco Villas	87	Asistencia en establecimientos residenciales	250
Diciembre 2012	05	Cinco Villas	88	Actividades de servicios sociales sin alojamiento	24
Diciembre 2012	05	Cinco Villas	90	Actividades de creación, artísticas y espectáculos	5
Diciembre 2012	05	Cinco Villas	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
Diciembre 2012	05	Cinco Villas	92	Actividades de juegos de azar y apuestas	5
Diciembre 2012	05	Cinco Villas	93	Actividades deportivas, recreativas y de entretenimiento	14
Diciembre 2012	05	Cinco Villas	94	Actividades asociativas	37
Diciembre 2012	05	Cinco Villas	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	46
Diciembre 2012	05	Cinco Villas	96	Otros servicios personales	128
Diciembre 2012	05	Cinco Villas	97	Actividades de los hogares como empleadores de personal doméstico	139
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	1564
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	02	Silvicultura y explotación forestal	146
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	03	Pesca y acuicultura	4
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	05	Extracción de antracita, hulla y lignito	1
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	08	Otras industrias extractivas	35
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	10	Industria de la alimentación	407
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	11	Fabricación de bebidas	32
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	13	Industria textil	5
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	14	Confección de prendas de vestir	17
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	15	Industria del cuero y del calzado	30
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	85
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	17	Industria del papel	19
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	18	Artes gráficas y reproducción de soportes grabados	141
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	20	Industria química	109
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	21	Fabricación de productos farmacéuticos	1
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	22	Fabricación de productos de caucho y plásticos	72
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	23	Fabricación de otros productos minerales no metálicos	94
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	34
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	494
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	27	Fabricación de material y equipo eléctrico	8
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	28	Fabricación de maquinaria y equipo n.c.o.p.	221
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	29	Fabricación de vehículos de motor, remolques y semirremolques	56
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	30	Fabricación de otro material de transporte	1
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	31	Fabricación de muebles	33
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	32	Otras industrias manufactureras	79
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	33	Reparación e instalación de maquinaria y equipo	96
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	57
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	36	Captación, depuración y distribución de agua	269
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	37	Recogida y tratamiento de aguas residuales	3
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	38	Recogida, tratamiento y eliminación de residuos; valorización	116
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	41	Construcción de edificios	779
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	42	Ingeniería civil	93
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	43	Actividades de construcción especializada	1142
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	45	Venta y reparación de vehículos de motor y motocicletas	621
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	1170
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	2504
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	49	Transporte terrestre y por tubería	575
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	52	Almacenamiento y actividades anexas al transporte	103
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	53	Actividades postales y de correos	263
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	55	Servicios de alojamiento	253
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	56	Servicios de comidas y bebidas	1539
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	58	Edición	34
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	33
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	60	Actividades de programación y emisión de radio y televisión	68
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	61	Telecomunicaciones	162
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	62	Programación, consultoría y otras actividades relacionadas con la informática	337
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	63	Servicios de información	16
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	64	Servicios financieros, excepto seguros y fondos de pensiones	986
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	81
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	66	Actividades auxiliares a los servicios financieros y a los seguros	126
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	68	Actividades inmobiliarias	93
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	69	Actividades jurídicas y de contabilidad	421
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	66
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	285
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	72	Investigación y desarrollo	50
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	73	Publicidad y estudios de mercado	73
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	74	Otras actividades profesionales, científicas y técnicas	174
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	75	Actividades veterinarias	31
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	77	Actividades de alquiler	135
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	78	Actividades relacionadas con el empleo	102
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	51
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	80	Actividades de seguridad e investigación	222
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	81	Servicios a edificios y actividades de jardinería	1576
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	145
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	84	Administración Pública y defensa; Seguridad Social obligatoria	4292
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	85	Educación	1200
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	86	Actividades sanitarias	2630
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	87	Asistencia en establecimientos residenciales	900
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	88	Actividades de servicios sociales sin alojamiento	486
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	90	Actividades de creación, artísticas y espectáculos	61
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	23
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	92	Actividades de juegos de azar y apuestas	53
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	93	Actividades deportivas, recreativas y de entretenimiento	266
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	94	Actividades asociativas	304
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	178
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	96	Otros servicios personales	517
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	97	Actividades de los hogares como empleadores de personal doméstico	980
Diciembre 2012	07	Somontano de Barbastro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	1000
Diciembre 2012	07	Somontano de Barbastro	02	Silvicultura y explotación forestal	9
Diciembre 2012	07	Somontano de Barbastro	03	Pesca y acuicultura	22
Diciembre 2012	07	Somontano de Barbastro	08	Otras industrias extractivas	9
Diciembre 2012	07	Somontano de Barbastro	10	Industria de la alimentación	202
Diciembre 2012	07	Somontano de Barbastro	11	Fabricación de bebidas	183
Diciembre 2012	07	Somontano de Barbastro	13	Industria textil	3
Diciembre 2012	07	Somontano de Barbastro	14	Confección de prendas de vestir	5
Diciembre 2012	07	Somontano de Barbastro	15	Industria del cuero y del calzado	124
Diciembre 2012	07	Somontano de Barbastro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	34
Diciembre 2012	07	Somontano de Barbastro	17	Industria del papel	48
Diciembre 2012	07	Somontano de Barbastro	18	Artes gráficas y reproducción de soportes grabados	36
Diciembre 2012	07	Somontano de Barbastro	20	Industria química	382
Diciembre 2012	07	Somontano de Barbastro	21	Fabricación de productos farmacéuticos	3
Diciembre 2012	07	Somontano de Barbastro	22	Fabricación de productos de caucho y plásticos	17
Diciembre 2012	07	Somontano de Barbastro	23	Fabricación de otros productos minerales no metálicos	97
Diciembre 2012	07	Somontano de Barbastro	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	22
Diciembre 2012	07	Somontano de Barbastro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	104
Diciembre 2012	07	Somontano de Barbastro	26	Fabricación de productos informáticos, electrónicos y ópticos	33
Diciembre 2012	07	Somontano de Barbastro	27	Fabricación de material y equipo eléctrico	21
Diciembre 2012	07	Somontano de Barbastro	28	Fabricación de maquinaria y equipo n.c.o.p.	71
Diciembre 2012	07	Somontano de Barbastro	29	Fabricación de vehículos de motor, remolques y semirremolques	15
Diciembre 2012	07	Somontano de Barbastro	30	Fabricación de otro material de transporte	1
Diciembre 2012	07	Somontano de Barbastro	31	Fabricación de muebles	25
Diciembre 2012	07	Somontano de Barbastro	32	Otras industrias manufactureras	4
Diciembre 2012	07	Somontano de Barbastro	33	Reparación e instalación de maquinaria y equipo	16
Diciembre 2012	07	Somontano de Barbastro	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	39
Diciembre 2012	07	Somontano de Barbastro	36	Captación, depuración y distribución de agua	14
Diciembre 2012	07	Somontano de Barbastro	37	Recogida y tratamiento de aguas residuales	1
Diciembre 2012	07	Somontano de Barbastro	38	Recogida, tratamiento y eliminación de residuos; valorización	6
Diciembre 2012	07	Somontano de Barbastro	41	Construcción de edificios	252
Diciembre 2012	07	Somontano de Barbastro	42	Ingeniería civil	4
Diciembre 2012	07	Somontano de Barbastro	43	Actividades de construcción especializada	432
