Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
22150	Loporzano	2005	Regadío	79,0	79,0	27,0	6,0	46,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22150	Loporzano	2005	Secano	16777,0	5688,0	3760,0	1430,0	498,0	3503,0	0,0	0,0	3503,0	6254,0	3,0	0,0	6251,0	1332,0	0,0	1252,0	70,0	10,0
22151	Loscorrales	2005	Regadío	572,0	572,0	425,0	10,0	137,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22151	Loscorrales	2005	Secano	3432,0	2615,0	2054,0	538,0	23,0	437,0	0,0	0,0	437,0	176,0	0,0	0,0	176,0	204,0	0,0	22,0	99,0	83,0
22155	Monesma y Cajigar	2005	Regadío	1,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22155	Monesma y Cajigar	2005	Secano	6252,0	1326,0	1206,0	120,0	0,0	1221,0	0,0	0,0	1221,0	3584,0	1353,0	2147,0	84,0	121,0	0,0	121,0	0,0	0,0
22156	Monflorite-Lascasas	2005	Regadío	1300,0	1300,0	1120,0	177,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22156	Monflorite-Lascasas	2005	Secano	1522,0	1056,0	800,0	248,0	8,0	246,0	0,0	0,0	246,0	23,0	16,0	0,0	7,0	197,0	0,0	14,0	92,0	91,0
22157	Montanuy	2005	Regadío	117,0	117,0	117,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22157	Montanuy	2005	Secano	17349,0	712,0	7,0	703,0	2,0	10284,0	717,0	0,0	9567,0	2913,0	1194,0	1434,0	285,0	3440,0	0,0	2640,0	300,0	500,0
22158	Monzón	2005	Regadío	10731,0	10731,0	7730,0	2633,0	368,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22158	Monzón	2005	Secano	4245,0	711,0	383,0	300,0	28,0	1364,0	0,0	0,0	1364,0	701,0	378,0	0,0	323,0	1469,0	0,0	165,0	874,0	430,0
22160	Naval	2005	Regadío	13,0	13,0	8,0	4,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22160	Naval	2005	Secano	4703,0	807,0	177,0	381,0	249,0	876,0	0,0	0,0	876,0	2450,0	931,0	0,0	1519,0	570,0	0,0	425,0	125,0	20,0
22162	Novales	2005	Regadío	274,0	270,0	157,0	84,0	29,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22162	Novales	2005	Secano	1715,0	1400,0	1042,0	338,0	20,0	184,0	0,0	0,0	184,0	58,0	0,0	14,0	44,0	73,0	0,0	8,0	55,0	10,0
22163	Nueno	2005	Regadío	250,0	250,0	185,0	52,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22163	Nueno	2005	Secano	14810,0	1546,0	738,0	534,0	274,0	4396,0	0,0	0,0	4396,0	6996,0	288,0	0,0	6708,0	1872,0	0,0	1472,0	201,0	199,0
22164	Olvena	2005	Regadío	45,0	45,0	26,0	9,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22164	Olvena	2005	Secano	1543,0	288,0	20,0	103,0	165,0	510,0	0,0	0,0	510,0	649,0	161,0	0,0	488,0	96,0	0,0	96,0	0,0	0,0
22165	Ontiñena	2005	Regadío	682,0	665,0	487,0	134,0	44,0	0,0	0,0	0,0	0,0	17,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22165	Ontiñena	2005	Secano	12944,0	7744,0	3737,0	3899,0	108,0	4162,0	0,0	0,0	4162,0	818,0	0,0	0,0	818,0	220,0	0,0	157,0	0,0	63,0
22167	Osso de Cinca	2005	Regadío	2126,0	2049,0	1007,0	164,0	878,0	0,0	0,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22167	Osso de Cinca	2005	Secano	532,0	175,0	40,0	82,0	53,0	149,0	0,0	0,0	149,0	1,0	0,0	0,0	1,0	207,0	0,0	43,0	62,0	102,0
22168	Palo	2005	Regadío	2,0	2,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22168	Palo	2005	Secano	1442,0	287,0	182,0	100,0	5,0	462,0	0,0	0,0	462,0	640,0	387,0	228,0	25,0	53,0	0,0	3,0	24,0	26,0
22170	Panticosa	2005	Regadío	37,0	37,0	7,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22170	Panticosa	2005	Secano	9539,0	14,0	0,0	14,0	0,0	7139,0	7139,0	0,0	0,0	1531,0	925,0	606,0	0,0	855,0	0,0	466,0	94,0	295,0
22172	Peñalba	2005	Regadío	2964,0	2964,0	2507,0	452,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22172	Peñalba	2005	Secano	12526,0	7433,0	3041,0	4379,0	13,0	3339,0	0,0	0,0	3339,0	1730,0	1635,0	0,0	95,0	24,0	0,0	24,0	0,0	0,0
22173	Peñas de Riglos (Las)	2005	Regadío	116,0	116,0	55,0	58,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22173	Peñas de Riglos (Las)	2005	Secano	23304,0	1493,0	788,0	604,0	101,0	3864,0	0,0	0,0	3864,0	17168,0	10125,0	5202,0	1841,0	779,0	0,0	106,0	252,0	421,0
22174	Peralta de Alcofea	2005	Regadío	2452,0	2452,0	1768,0	626,0	58,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22174	Peralta de Alcofea	2005	Secano	9050,0	6105,0	3679,0	2023,0	403,0	1970,0	0,0	0,0	1970,0	429,0	0,0	0,0	429,0	546,0	0,0	32,0	341,0	173,0
22175	Peralta de Calasanz	2005	Regadío	89,0	89,0	29,0	48,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22175	Peralta de Calasanz	2005	Secano	11397,0	3687,0	1859,0	1454,0	374,0	2039,0	0,0	0,0	2039,0	5461,0	189,0	0,0	5272,0	210,0	0,0	210,0	0,0	0,0
22176	Peraltilla	2005	Regadío	126,0	126,0	97,0	23,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22176	Peraltilla	2005	Secano	1484,0	804,0	409,0	233,0	162,0	352,0	0,0	0,0	352,0	226,0	0,0	0,0	226,0	102,0	0,0	102,0	0,0	0,0
22177	Perarrúa	2005	Regadío	114,0	114,0	102,0	10,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22177	Perarrúa	2005	Secano	2886,0	401,0	244,0	103,0	54,0	423,0	0,0	0,0	423,0	1953,0	859,0	0,0	1094,0	109,0	0,0	12,0	30,0	67,0
22178	Pertusa	2005	Regadío	848,0	844,0	529,0	314,0	1,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22178	Pertusa	2005	Secano	2036,0	1492,0	1044,0	423,0	25,0	86,0	0,0	0,0	86,0	283,0	0,0	0,0	283,0	175,0	0,0	134,0	18,0	23,0
22181	Piracés	2005	Regadío	682,0	682,0	519,0	163,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22181	Piracés	2005	Secano	1811,0	927,0	605,0	311,0	11,0	709,0	0,0	0,0	709,0	49,0	0,0	0,0	49,0	126,0	0,0	5,0	41,0	80,0
22182	Plan	2005	Regadío	109,0	25,0	25,0	0,0	0,0	84,0	84,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22182	Plan	2005	Secano	8628,0	4,0	0,0	4,0	0,0	903,0	198,0	705,0	0,0	4092,0	2600,0	1492,0	0,0	3629,0	0,0	3487,0	60,0	82,0
22184	Poleñino	2005	Regadío	2344,0	2344,0	1665,0	675,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22184	Poleñino	2005	Secano	1026,0	263,0	55,0	202,0	6,0	367,0	0,0	0,0	367,0	6,0	6,0	0,0	0,0	390,0	0,0	156,0	51,0	183,0
22186	Pozán de Vero	2005	Regadío	28,0	28,0	5,0	13,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22186	Pozán de Vero	2005	Secano	1439,0	860,0	324,0	149,0	387,0	413,0	0,0	0,0	413,0	99,0	0,0	0,0	99,0	67,0	0,0	28,0	5,0	34,0
22187	Puebla de Castro (La)	2005	Regadío	12,0	12,0	1,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22187	Puebla de Castro (La)	2005	Secano	2928,0	842,0	460,0	199,0	183,0	1341,0	0,0	0,0	1341,0	399,0	0,0	0,0	399,0	346,0	0,0	57,0	189,0	100,0
22188	Puente de Montañana	2005	Regadío	21,0	21,0	17,0	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22188	Puente de Montañana	2005	Secano	4848,0	560,0	374,0	185,0	1,0	1604,0	0,0	0,0	1604,0	2471,0	1543,0	921,0	7,0	213,0	0,0	75,0	53,0	85,0
22189	Puértolas	2005	Regadío	33,0	33,0	11,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22189	Puértolas	2005	Secano	9951,0	234,0	30,0	204,0	0,0	2974,0	0,0	1523,0	1451,0	5177,0	1431,0	3732,0	14,0	1566,0	0,0	1220,0	85,0	261,0
22190	Pueyo de Araguás (El)	2005	Regadío	91,0	91,0	68,0	19,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22190	Pueyo de Araguás (El)	2005	Secano	6089,0	541,0	257,0	279,0	5,0	841,0	0,0	841,0	0,0	4545,0	2218,0	2269,0	58,0	162,0	0,0	24,0	53,0	85,0
22193	Pueyo de Santa Cruz	2005	Regadío	609,0	609,0	436,0	131,0	42,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22193	Pueyo de Santa Cruz	2005	Secano	282,0	30,0	11,0	17,0	2,0	90,0	0,0	0,0	90,0	118,0	115,0	3,0	0,0	44,0	0,0	8,0	28,0	8,0
22195	Quicena	2005	Regadío	203,0	203,0	156,0	44,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22195	Quicena	2005	Secano	757,0	229,0	153,0	75,0	1,0	436,0	0,0	0,0	436,0	1,0	1,0	0,0	0,0	91,0	0,0	15,0	46,0	30,0
22197	Robres	2005	Regadío	1543,0	1543,0	1159,0	341,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22197	Robres	2005	Secano	4795,0	2689,0	1688,0	968,0	33,0	1590,0	0,0	0,0	1590,0	1,0	1,0	0,0	0,0	515,0	0,0	358,0	105,0	52,0
22199	Sabiñánigo	2005	Regadío	325,0	325,0	238,0	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22199	Sabiñánigo	2005	Secano	57998,0	5139,0	3302,0	1834,0	3,0	15470,0	0,0	0,0	15470,0	30137,0	26897,0	0,0	3240,0	7252,0	0,0	5832,0	0,0	1420,0
22200	Sahún	2005	Regadío	75,0	0,0	0,0	0,0	0,0	75,0	75,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22200	Sahún	2005	Secano	7527,0	158,0	0,0	158,0	0,0	980,0	68,0	530,0	382,0	2654,0	2623,0	31,0	0,0	3735,0	0,0	3658,0	0,0	77,0
22201	Salas Altas	2005	Regadío	38,0	38,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22201	Salas Altas	2005	Secano	2028,0	1384,0	95,0	246,0	1043,0	308,0	0,0	0,0	308,0	233,0	3,0	0,0	230,0	103,0	0,0	63,0	36,0	4,0
22202	Salas Bajas	2005	Regadío	25,0	25,0	0,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22202	Salas Bajas	2005	Secano	1270,0	918,0	95,0	199,0	624,0	101,0	0,0	0,0	101,0	160,0	1,0	0,0	159,0	91,0	0,0	40,0	51,0	0,0
22203	Salillas	2005	Regadío	723,0	723,0	563,0	144,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22203	Salillas	2005	Secano	2049,0	1146,0	768,0	258,0	120,0	37,0	0,0	0,0	37,0	717,0	8,0	0,0	709,0	149,0	0,0	136,0	13,0	0,0
22204	Sallent de Gállego	2005	Regadío	119,0	11,0	10,0	1,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22204	Sallent de Gállego	2005	Secano	16140,0	135,0	0,0	135,0	0,0	10462,0	240,0	10222,0	0,0	691,0	258,0	433,0	0,0	4852,0	0,0	4433,0	103,0	316,0
22205	San Esteban de Litera	2005	Regadío	2225,0	2225,0	1812,0	340,0	73,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22205	San Esteban de Litera	2005	Secano	4835,0	2481,0	1570,0	750,0	161,0	1218,0	0,0	0,0	1218,0	852,0	179,0	0,0	673,0	284,0	0,0	60,0	158,0	66,0
22206	Sangarrén	2005	Regadío	1838,0	1838,0	1290,0	548,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22206	Sangarrén	2005	Secano	1294,0	777,0	486,0	278,0	13,0	304,0	0,0	0,0	304,0	4,0	4,0	0,0	0,0	209,0	0,0	195,0	0,0	14,0
22207	San Juan de Plan	2005	Regadío	33,0	1,0	1,0	0,0	0,0	32,0	32,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22207	San Juan de Plan	2005	Secano	5085,0	4,0	0,0	4,0	0,0	731,0	163,0	568,0	0,0	1444,0	1044,0	0,0	400,0	2906,0	0,0	2778,0	27,0	101,0
22208	Santa Cilia	2005	Regadío	85,0	85,0	73,0	10,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22208	Santa Cilia	2005	Secano	2627,0	912,0	722,0	188,0	2,0	794,0	0,0	0,0	794,0	671,0	503,0	0,0	168,0	250,0	0,0	41,0	99,0	110,0
22209	Santa Cruz de la Serós	2005	Regadío	60,0	60,0	46,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22209	Santa Cruz de la Serós	2005	Secano	2612,0	361,0	220,0	141,0	0,0	1228,0	0,0	0,0	1228,0	852,0	726,0	0,0	126,0	171,0	0,0	30,0	96,0	45,0
22212	Santaliestra y San Quílez	2005	Regadío	30,0	30,0	15,0	14,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22212	Santaliestra y San Quílez	2005	Secano	2295,0	176,0	46,0	108,0	22,0	288,0	0,0	0,0	288,0	1728,0	770,0	0,0	958,0	103,0	0,0	12,0	37,0	54,0
22213	Sariñena	2005	Regadío	14570,0	14567,0	10721,0	3654,0	192,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22213	Sariñena	2005	Secano	12111,0	4328,0	1937,0	2310,0	81,0	4712,0	0,0	0,0	4712,0	1102,0	912,0	0,0	190,0	1969,0	0,0	1955,0	0,0	14,0
22214	Secastilla	2005	Regadío	6,0	6,0	3,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22214	Secastilla	2005	Secano	4710,0	543,0	194,0	156,0	193,0	568,0	0,0	0,0	568,0	3070,0	2151,0	0,0	919,0	529,0	0,0	486,0	18,0	25,0
22215	Seira	2005	Regadío	4,0	4,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22215	Seira	2005	Secano	6936,0	213,0	0,0	184,0	29,0	2807,0	0,0	0,0	2807,0	2832,0	1417,0	0,0	1415,0	1084,0	0,0	1002,0	23,0	59,0
22217	Sena	2005	Regadío	3628,0	3614,0	2527,0	974,0	113,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22217	Sena	2005	Secano	6624,0	3003,0	1601,0	1371,0	31,0	2266,0	0,0	0,0	2266,0	628,0	556,0	0,0	72,0	727,0	0,0	449,0	155,0	123,0
22218	Senés de Alcubierre	2005	Regadío	435,0	435,0	329,0	105,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22218	Senés de Alcubierre	2005	Secano	1594,0	933,0	617,0	306,0	10,0	614,0	0,0	0,0	614,0	0,0	0,0	0,0	0,0	47,0	0,0	27,0	20,0	0,0
22220	Sesa	2005	Regadío	320,0	320,0	216,0	100,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22220	Sesa	2005	Secano	2736,0	2152,0	1576,0	559,0	17,0	46,0	0,0	0,0	46,0	425,0	0,0	0,0	425,0	113,0	0,0	103,0	10,0	0,0
22221	Sesué	2005	Regadío	33,0	1,0	1,0	0,0	0,0	32,0	32,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22221	Sesué	2005	Secano	494,0	75,0	0,0	75,0	0,0	306,0	79,0	0,0	227,0	80,0	0,0	0,0	80,0	33,0	0,0	15,0	15,0	3,0
22222	Siétamo	2005	Regadío	49,0	49,0	27,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22222	Siétamo	2005	Secano	4727,0	3339,0	2337,0	891,0	111,0	328,0	0,0	0,0	328,0	864,0	2,0	0,0	862,0	196,0	0,0	196,0	0,0	0,0
22223	Sopeira	2005	Regadío	7,0	5,0	0,0	5,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22223	Sopeira	2005	Secano	4337,0	376,0	189,0	184,0	3,0	1538,0	0,0	0,0	1538,0	1879,0	429,0	0,0	1450,0	544,0	0,0	262,0	45,0	237,0
22225	Tamarite de Litera	2005	Regadío	8211,0	8211,0	6856,0	881,0	474,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22225	Tamarite de Litera	2005	Secano	2444,0	858,0	466,0	196,0	196,0	957,0	0,0	0,0	957,0	16,0	2,0	14,0	0,0	613,0	0,0	230,0	313,0	70,0
22226	Tardienta	2005	Regadío	1240,0	1240,0	810,0	408,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22226	Tardienta	2005	Secano	7736,0	4093,0	2386,0	1668,0	39,0	2895,0	0,0	0,0	2895,0	96,0	96,0	0,0	0,0	652,0	0,0	568,0	67,0	17,0
22227	Tella-Sin	2005	Regadío	42,0	12,0	12,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22227	Tella-Sin	2005	Secano	9016,0	3,0	0,0	3,0	0,0	3305,0	218,0	0,0	3087,0	3799,0	772,0	0,0	3027,0	1909,0	0,0	1719,0	70,0	120,0
22228	Tierz	2005	Regadío	323,0	323,0	287,0	33,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22228	Tierz	2005	Secano	311,0	159,0	90,0	56,0	13,0	93,0	0,0	0,0	93,0	8,0	0,0	0,0	8,0	51,0	0,0	1,0	21,0	29,0
22229	Tolva	2005	Regadío	10,0	10,0	3,0	6,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22229	Tolva	2005	Secano	5903,0	1707,0	1280,0	414,0	13,0	1548,0	0,0	0,0	1548,0	2411,0	607,0	0,0	1804,0	237,0	0,0	59,0	115,0	63,0
22230	Torla-Ordesa	2005	Regadío	134,0	35,0	35,0	0,0	0,0	99,0	99,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22230	Torla-Ordesa	2005	Secano	18403,0	0,0	0,0	0,0	0,0	11971,0	605,0	11366,0	0,0	5921,0	5603,0	0,0	318,0	511,0	0,0	84,0	95,0	332,0
22232	Torralba de Aragón	2005	Regadío	1060,0	1060,0	725,0	335,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22232	Torralba de Aragón	2005	Secano	2920,0	1038,0	732,0	303,0	3,0	1657,0	0,0	0,0	1657,0	61,0	61,0	0,0	0,0	164,0	0,0	19,0	103,0	42,0
22233	Torre la Ribera	2005	Regadío	41,0	13,0	10,0	3,0	0,0	28,0	28,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22233	Torre la Ribera	2005	Secano	3148,0	295,0	85,0	210,0	0,0	1774,0	0,0	0,0	1774,0	609,0	126,0	483,0	0,0	470,0	0,0	399,0	31,0	40,0
22234	Torrente de Cinca	2005	Regadío	840,0	840,0	1,0	166,0	673,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22234	Torrente de Cinca	2005	Secano	4883,0	2408,0	1325,0	982,0	101,0	954,0	0,0	0,0	954,0	1203,0	688,0	0,0	515,0	318,0	0,0	285,0	4,0	29,0
22235	Torres de Alcanadre	2005	Regadío	875,0	873,0	512,0	359,0	2,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22235	Torres de Alcanadre	2005	Secano	835,0	509,0	347,0	140,0	22,0	85,0	0,0	0,0	85,0	133,0	0,0	0,0	133,0	108,0	0,0	78,0	30,0	0,0
22236	Torres de Barbués	2005	Regadío	1133,0	1133,0	894,0	233,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22236	Torres de Barbués	2005	Secano	209,0	24,0	7,0	16,0	1,0	73,0	0,0	0,0	73,0	17,0	17,0	0,0	0,0	95,0	0,0	9,0	52,0	34,0
22239	Tramaced	2005	Regadío	959,0	959,0	740,0	217,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22239	Tramaced	2005	Secano	523,0	146,0	91,0	48,0	7,0	252,0	0,0	0,0	252,0	13,0	0,0	0,0	13,0	112,0	0,0	91,0	15,0	6,0
22242	Valfarta	2005	Regadío	1331,0	1331,0	1077,0	231,0	23,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22242	Valfarta	2005	Secano	1919,0	1061,0	194,0	851,0	16,0	620,0	0,0	0,0	620,0	75,0	75,0	0,0	0,0	163,0	0,0	142,0	21,0	0,0
22243	Valle de Bardají	2005	Regadío	26,0	13,0	13,0	0,0	0,0	13,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22243	Valle de Bardají	2005	Secano	4502,0	214,0	90,0	124,0	0,0	2421,0	2,0	0,0	2419,0	1776,0	736,0	914,0	126,0	91,0	0,0	5,0	27,0	59,0
22244	Valle de Lierp	2005	Regadío	31,0	10,0	10,0	0,0	0,0	21,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22244	Valle de Lierp	2005	Secano	3218,0	405,0	194,0	208,0	3,0	1266,0	1,0	1265,0	0,0	1402,0	650,0	721,0	31,0	145,0	0,0	46,0	61,0	38,0
22245	Velilla de Cinca	2005	Regadío	679,0	591,0	139,0	132,0	320,0	0,0	0,0	0,0	0,0	88,0	88,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22245	Velilla de Cinca	2005	Secano	943,0	327,0	1,0	318,0	8,0	495,0	0,0	0,0	495,0	0,0	0,0	0,0	0,0	121,0	0,0	15,0	45,0	61,0
22246	Beranuy	2005	Regadío	11,0	4,0	4,0	0,0	0,0	7,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22246	Beranuy	2005	Secano	6351,0	303,0	36,0	267,0	0,0	2008,0	57,0	1951,0	0,0	3748,0	444,0	585,0	2719,0	292,0	0,0	197,0	95,0	0,0
22247	Viacamp y Litera	2005	Regadío	4,0	4,0	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22247	Viacamp y Litera	2005	Secano	10817,0	818,0	510,0	296,0	12,0	4815,0	0,0	0,0	4815,0	4167,0	2762,0	1326,0	79,0	1017,0	0,0	223,0	103,0	691,0
22248	Vicién	2005	Regadío	477,0	477,0	381,0	96,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22248	Vicién	2005	Secano	876,0	577,0	445,0	132,0	0,0	179,0	0,0	0,0	179,0	0,0	0,0	0,0	0,0	120,0	0,0	5,0	33,0	82,0
22249	Villanova	2005	Regadío	57,0	1,0	1,0	0,0	0,0	56,0	56,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22249	Villanova	2005	Secano	653,0	0,0	0,0	0,0	0,0	202,0	61,0	0,0	141,0	416,0	0,0	0,0	416,0	35,0	0,0	4,0	19,0	12,0
22250	Villanúa	2005	Regadío	32,0	26,0	10,0	16,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22250	Villanúa	2005	Secano	5785,0	287,0	5,0	282,0	0,0	2481,0	76,0	2405,0	0,0	2029,0	1734,0	0,0	295,0	988,0	0,0	645,0	43,0	300,0
