Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Agosto 2007	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Hombres	1
Agosto 2007	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Mujeres	1
Agosto 2007	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Hombres	12
Agosto 2007	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Mujeres	2
Agosto 2007	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Hombres	51
Agosto 2007	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Mujeres	64
Agosto 2007	32	Gúdar-Javalambre	31	Bachillerato	Hombres	4
Agosto 2007	32	Gúdar-Javalambre	31	Bachillerato	Mujeres	7
Agosto 2007	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Hombres	3
Agosto 2007	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Mujeres	7
Agosto 2007	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Hombres	3
Agosto 2007	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Mujeres	8
Agosto 2007	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Hombres	1
Agosto 2007	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Mujeres	10
Agosto 2007	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Hombres	41
Agosto 2007	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Mujeres	33
Agosto 2007	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Hombres	20
Agosto 2007	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Mujeres	9
Agosto 2007	33	Matarraña / Matarranya	31	Bachillerato	Hombres	4
Agosto 2007	33	Matarraña / Matarranya	31	Bachillerato	Mujeres	8
Agosto 2007	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Hombres	3
Agosto 2007	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Mujeres	5
Agosto 2007	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Hombres	2
Agosto 2007	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Mujeres	5
Agosto 2007	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Hombres	2
Agosto 2007	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Mujeres	12
Julio 2007	01	La Jacetania	10	Educación Primaria o inferior	Hombres	19
Julio 2007	01	La Jacetania	10	Educación Primaria o inferior	Mujeres	11
Julio 2007	01	La Jacetania	20	Primera etapa de educación secundaria	Hombres	97
Julio 2007	01	La Jacetania	20	Primera etapa de educación secundaria	Mujeres	94
Julio 2007	01	La Jacetania	31	Bachillerato	Hombres	20
Julio 2007	01	La Jacetania	31	Bachillerato	Mujeres	25
Julio 2007	01	La Jacetania	32	Enseñanza media de formación profesional	Hombres	11
Julio 2007	01	La Jacetania	32	Enseñanza media de formación profesional	Mujeres	19
Julio 2007	01	La Jacetania	41	Enseñanza superior de formación profesional	Hombres	5
Julio 2007	01	La Jacetania	41	Enseñanza superior de formación profesional	Mujeres	17
Julio 2007	01	La Jacetania	42	Enseñanza superior universitaria	Hombres	8
Julio 2007	01	La Jacetania	42	Enseñanza superior universitaria	Mujeres	47
Julio 2007	02	Alto Gállego	10	Educación Primaria o inferior	Hombres	23
Julio 2007	02	Alto Gállego	10	Educación Primaria o inferior	Mujeres	8
Julio 2007	02	Alto Gállego	20	Primera etapa de educación secundaria	Hombres	56
Julio 2007	02	Alto Gállego	20	Primera etapa de educación secundaria	Mujeres	61
Julio 2007	02	Alto Gállego	31	Bachillerato	Hombres	15
Julio 2007	02	Alto Gállego	31	Bachillerato	Mujeres	16
Julio 2007	02	Alto Gállego	32	Enseñanza media de formación profesional	Hombres	14
Julio 2007	02	Alto Gállego	32	Enseñanza media de formación profesional	Mujeres	24
Julio 2007	02	Alto Gállego	41	Enseñanza superior de formación profesional	Hombres	6
Julio 2007	02	Alto Gállego	41	Enseñanza superior de formación profesional	Mujeres	12
Julio 2007	02	Alto Gállego	42	Enseñanza superior universitaria	Hombres	6
Julio 2007	02	Alto Gállego	42	Enseñanza superior universitaria	Mujeres	16
Julio 2007	03	Sobrarbe	10	Educación Primaria o inferior	Hombres	3
Julio 2007	03	Sobrarbe	10	Educación Primaria o inferior	Mujeres	2
Julio 2007	03	Sobrarbe	20	Primera etapa de educación secundaria	Hombres	26
Julio 2007	03	Sobrarbe	20	Primera etapa de educación secundaria	Mujeres	24
Julio 2007	03	Sobrarbe	31	Bachillerato	Hombres	5
Julio 2007	03	Sobrarbe	31	Bachillerato	Mujeres	10
Julio 2007	03	Sobrarbe	32	Enseñanza media de formación profesional	Hombres	2
Julio 2007	03	Sobrarbe	32	Enseñanza media de formación profesional	Mujeres	9
Julio 2007	03	Sobrarbe	41	Enseñanza superior de formación profesional	Hombres	4
Julio 2007	03	Sobrarbe	41	Enseñanza superior de formación profesional	Mujeres	5
Julio 2007	03	Sobrarbe	42	Enseñanza superior universitaria	Hombres	1
Julio 2007	03	Sobrarbe	42	Enseñanza superior universitaria	Mujeres	16
Julio 2007	04	La Ribagorza	10	Educación Primaria o inferior	Hombres	18
Julio 2007	04	La Ribagorza	10	Educación Primaria o inferior	Mujeres	20
Julio 2007	04	La Ribagorza	20	Primera etapa de educación secundaria	Hombres	44
Julio 2007	04	La Ribagorza	20	Primera etapa de educación secundaria	Mujeres	53
Julio 2007	04	La Ribagorza	31	Bachillerato	Hombres	8
Julio 2007	04	La Ribagorza	31	Bachillerato	Mujeres	23
Julio 2007	04	La Ribagorza	32	Enseñanza media de formación profesional	Hombres	1
Julio 2007	04	La Ribagorza	32	Enseñanza media de formación profesional	Mujeres	12
Julio 2007	04	La Ribagorza	41	Enseñanza superior de formación profesional	Hombres	1
Julio 2007	04	La Ribagorza	41	Enseñanza superior de formación profesional	Mujeres	10
Julio 2007	04	La Ribagorza	42	Enseñanza superior universitaria	Hombres	4
Julio 2007	04	La Ribagorza	42	Enseñanza superior universitaria	Mujeres	23
Julio 2007	05	Cinco Villas	10	Educación Primaria o inferior	Hombres	79
Julio 2007	05	Cinco Villas	10	Educación Primaria o inferior	Mujeres	89
Julio 2007	05	Cinco Villas	20	Primera etapa de educación secundaria	Hombres	169
Julio 2007	05	Cinco Villas	20	Primera etapa de educación secundaria	Mujeres	354
Julio 2007	05	Cinco Villas	31	Bachillerato	Hombres	16
Julio 2007	05	Cinco Villas	31	Bachillerato	Mujeres	40
Julio 2007	05	Cinco Villas	32	Enseñanza media de formación profesional	Hombres	16
Julio 2007	05	Cinco Villas	32	Enseñanza media de formación profesional	Mujeres	50
Julio 2007	05	Cinco Villas	41	Enseñanza superior de formación profesional	Hombres	6
Julio 2007	05	Cinco Villas	41	Enseñanza superior de formación profesional	Mujeres	31
Julio 2007	05	Cinco Villas	42	Enseñanza superior universitaria	Hombres	9
Julio 2007	05	Cinco Villas	42	Enseñanza superior universitaria	Mujeres	41
Julio 2007	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Hombres	110
Julio 2007	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Mujeres	61
Julio 2007	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Hombres	374
Julio 2007	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Mujeres	503
Julio 2007	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Hombres	106
Julio 2007	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Mujeres	161
Julio 2007	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Hombres	20
Julio 2007	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Mujeres	55
Julio 2007	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Hombres	23
Julio 2007	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Mujeres	45
Julio 2007	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Hombres	70
Julio 2007	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Mujeres	153
Julio 2007	07	Somontano de Barbastro	10	Educación Primaria o inferior	Hombres	47
Julio 2007	07	Somontano de Barbastro	10	Educación Primaria o inferior	Mujeres	34
Julio 2007	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Hombres	150
Julio 2007	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Mujeres	215
Julio 2007	07	Somontano de Barbastro	31	Bachillerato	Hombres	18
Julio 2007	07	Somontano de Barbastro	31	Bachillerato	Mujeres	26
Julio 2007	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Hombres	8
Julio 2007	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Mujeres	18
Julio 2007	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Hombres	8
Julio 2007	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Mujeres	30
Julio 2007	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Hombres	6
Julio 2007	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Mujeres	27
Julio 2007	08	Cinca Medio	10	Educación Primaria o inferior	Hombres	76
Julio 2007	08	Cinca Medio	10	Educación Primaria o inferior	Mujeres	103
Julio 2007	08	Cinca Medio	20	Primera etapa de educación secundaria	Hombres	115
Julio 2007	08	Cinca Medio	20	Primera etapa de educación secundaria	Mujeres	172
Julio 2007	08	Cinca Medio	31	Bachillerato	Hombres	8
Julio 2007	08	Cinca Medio	31	Bachillerato	Mujeres	21
Julio 2007	08	Cinca Medio	32	Enseñanza media de formación profesional	Hombres	6
Julio 2007	08	Cinca Medio	32	Enseñanza media de formación profesional	Mujeres	38
Julio 2007	08	Cinca Medio	41	Enseñanza superior de formación profesional	Hombres	7
Julio 2007	08	Cinca Medio	41	Enseñanza superior de formación profesional	Mujeres	26
Julio 2007	08	Cinca Medio	42	Enseñanza superior universitaria	Hombres	9
Julio 2007	08	Cinca Medio	42	Enseñanza superior universitaria	Mujeres	26
Julio 2007	09	La Litera / La Llitera	10	Educación Primaria o inferior	Hombres	26
Julio 2007	09	La Litera / La Llitera	10	Educación Primaria o inferior	Mujeres	20
Julio 2007	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Hombres	57
Julio 2007	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Mujeres	110
Julio 2007	09	La Litera / La Llitera	31	Bachillerato	Hombres	11
Julio 2007	09	La Litera / La Llitera	31	Bachillerato	Mujeres	11
Julio 2007	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Mujeres	13
Julio 2007	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Hombres	1
Julio 2007	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Mujeres	9
Julio 2007	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Hombres	6
Julio 2007	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Mujeres	14
Julio 2007	10	Los Monegros	10	Educación Primaria o inferior	Hombres	25
Julio 2007	10	Los Monegros	10	Educación Primaria o inferior	Mujeres	18
Julio 2007	10	Los Monegros	20	Primera etapa de educación secundaria	Hombres	64
Julio 2007	10	Los Monegros	20	Primera etapa de educación secundaria	Mujeres	112
Julio 2007	10	Los Monegros	31	Bachillerato	Hombres	5
Julio 2007	10	Los Monegros	31	Bachillerato	Mujeres	18
Julio 2007	10	Los Monegros	32	Enseñanza media de formación profesional	Hombres	4
Julio 2007	10	Los Monegros	32	Enseñanza media de formación profesional	Mujeres	13
Julio 2007	10	Los Monegros	41	Enseñanza superior de formación profesional	Hombres	3
Julio 2007	10	Los Monegros	41	Enseñanza superior de formación profesional	Mujeres	11
Julio 2007	10	Los Monegros	42	Enseñanza superior universitaria	Hombres	5
Julio 2007	10	Los Monegros	42	Enseñanza superior universitaria	Mujeres	12
Julio 2007	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Hombres	72
Julio 2007	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Mujeres	53
Julio 2007	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Hombres	84
Julio 2007	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Mujeres	114
Julio 2007	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Hombres	7
Julio 2007	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Mujeres	16
Julio 2007	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Hombres	8
Julio 2007	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Mujeres	12
Julio 2007	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Hombres	2
Julio 2007	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Mujeres	10
Julio 2007	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Hombres	3
Julio 2007	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Mujeres	22
Julio 2007	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Hombres	14
Julio 2007	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Mujeres	18
Julio 2007	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Hombres	134
Julio 2007	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Mujeres	307
Julio 2007	12	Tarazona y el Moncayo	31	Bachillerato	Hombres	15
Julio 2007	12	Tarazona y el Moncayo	31	Bachillerato	Mujeres	20
Julio 2007	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Hombres	8
Julio 2007	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Mujeres	18
Julio 2007	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Hombres	9
Julio 2007	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Mujeres	22
Julio 2007	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Hombres	9
Julio 2007	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Mujeres	31
Julio 2007	13	Campo de Borja	10	Educación Primaria o inferior	Hombres	18
Julio 2007	13	Campo de Borja	10	Educación Primaria o inferior	Mujeres	7
Julio 2007	13	Campo de Borja	20	Primera etapa de educación secundaria	Hombres	116
Julio 2007	13	Campo de Borja	20	Primera etapa de educación secundaria	Mujeres	138
Julio 2007	13	Campo de Borja	31	Bachillerato	Hombres	6
Julio 2007	13	Campo de Borja	31	Bachillerato	Mujeres	20
Julio 2007	13	Campo de Borja	32	Enseñanza media de formación profesional	Hombres	3
Julio 2007	13	Campo de Borja	32	Enseñanza media de formación profesional	Mujeres	18
Julio 2007	13	Campo de Borja	41	Enseñanza superior de formación profesional	Hombres	6
Julio 2007	13	Campo de Borja	41	Enseñanza superior de formación profesional	Mujeres	7
Julio 2007	13	Campo de Borja	42	Enseñanza superior universitaria	Hombres	6
Julio 2007	13	Campo de Borja	42	Enseñanza superior universitaria	Mujeres	16
Julio 2007	14	Aranda	10	Educación Primaria o inferior	Hombres	9
Julio 2007	14	Aranda	10	Educación Primaria o inferior	Mujeres	14
Julio 2007	14	Aranda	20	Primera etapa de educación secundaria	Hombres	48
Julio 2007	14	Aranda	20	Primera etapa de educación secundaria	Mujeres	113
Julio 2007	14	Aranda	31	Bachillerato	Hombres	3
Julio 2007	14	Aranda	31	Bachillerato	Mujeres	2
Julio 2007	14	Aranda	32	Enseñanza media de formación profesional	Hombres	1
Julio 2007	14	Aranda	32	Enseñanza media de formación profesional	Mujeres	6
Julio 2007	14	Aranda	41	Enseñanza superior de formación profesional	Hombres	1
Julio 2007	14	Aranda	41	Enseñanza superior de formación profesional	Mujeres	8
Julio 2007	14	Aranda	42	Enseñanza superior universitaria	Mujeres	5
Julio 2007	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Hombres	21
Julio 2007	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Mujeres	39
Julio 2007	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Hombres	163
Julio 2007	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Mujeres	242
Julio 2007	15	Ribera Alta del Ebro	31	Bachillerato	Hombres	17
Julio 2007	15	Ribera Alta del Ebro	31	Bachillerato	Mujeres	53
Julio 2007	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Hombres	8
Julio 2007	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Mujeres	33
Julio 2007	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Hombres	9
Julio 2007	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Mujeres	21
Julio 2007	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Hombres	3
Julio 2007	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Mujeres	23
Julio 2007	16	Valdejalón	10	Educación Primaria o inferior	Hombres	59
Julio 2007	16	Valdejalón	10	Educación Primaria o inferior	Mujeres	29
Julio 2007	16	Valdejalón	20	Primera etapa de educación secundaria	Hombres	233
Julio 2007	16	Valdejalón	20	Primera etapa de educación secundaria	Mujeres	274
Julio 2007	16	Valdejalón	31	Bachillerato	Hombres	18
Julio 2007	16	Valdejalón	31	Bachillerato	Mujeres	46
Julio 2007	16	Valdejalón	32	Enseñanza media de formación profesional	Hombres	4
Julio 2007	16	Valdejalón	32	Enseñanza media de formación profesional	Mujeres	21
Julio 2007	16	Valdejalón	41	Enseñanza superior de formación profesional	Hombres	7
Julio 2007	16	Valdejalón	41	Enseñanza superior de formación profesional	Mujeres	14
Julio 2007	16	Valdejalón	42	Enseñanza superior universitaria	Hombres	4
Julio 2007	16	Valdejalón	42	Enseñanza superior universitaria	Mujeres	23
Julio 2007	17	Central	10	Educación Primaria o inferior	Hombres	731
Julio 2007	17	Central	10	Educación Primaria o inferior	Mujeres	693
Julio 2007	17	Central	20	Primera etapa de educación secundaria	Hombres	4529
Julio 2007	17	Central	20	Primera etapa de educación secundaria	Mujeres	7046
Julio 2007	17	Central	31	Bachillerato	Hombres	1018
Julio 2007	17	Central	31	Bachillerato	Mujeres	1480
Julio 2007	17	Central	32	Enseñanza media de formación profesional	Hombres	321
Julio 2007	17	Central	32	Enseñanza media de formación profesional	Mujeres	941
Julio 2007	17	Central	41	Enseñanza superior de formación profesional	Hombres	320
Julio 2007	17	Central	41	Enseñanza superior de formación profesional	Mujeres	706
Julio 2007	17	Central	42	Enseñanza superior universitaria	Hombres	658
Julio 2007	17	Central	42	Enseñanza superior universitaria	Mujeres	1779
Julio 2007	18	Ribera Baja del Ebro	10	Educación Primaria o inferior	Hombres	13
