Mes y año	Municipio código	Municipio nombre	Sexo	Edad (Grupos Quinquenales 2010)	Afiliaciones en alta
Marzo 2014	50037	Atea	Hombres	55-59	1
Marzo 2014	50037	Atea	Hombres	60-64	3
Marzo 2014	50038	Ateca	Hombres	20-24	2
Marzo 2014	50038	Ateca	Hombres	25-29	1
Marzo 2014	50038	Ateca	Hombres	30-34	3
Marzo 2014	50038	Ateca	Hombres	35-39	12
Marzo 2014	50038	Ateca	Hombres	40-44	18
Marzo 2014	50038	Ateca	Hombres	45-49	19
Marzo 2014	50038	Ateca	Hombres	50-54	9
Marzo 2014	50038	Ateca	Hombres	55-59	9
Marzo 2014	50038	Ateca	Hombres	60-64	8
Marzo 2014	50038	Ateca	Hombres	65-69	1
Marzo 2014	50038	Ateca	Hombres	Más de 69	1
Marzo 2014	50039	Azuara	Hombres	20-24	1
Marzo 2014	50039	Azuara	Hombres	25-29	1
Marzo 2014	50039	Azuara	Hombres	35-39	6
Marzo 2014	50039	Azuara	Hombres	40-44	7
Marzo 2014	50039	Azuara	Hombres	45-49	11
Marzo 2014	50039	Azuara	Hombres	50-54	11
Marzo 2014	50039	Azuara	Hombres	55-59	3
Marzo 2014	50039	Azuara	Hombres	60-64	4
Marzo 2014	50039	Azuara	Hombres	65-69	1
Marzo 2014	50040	Badules	Hombres	40-44	1
Marzo 2014	50040	Badules	Hombres	50-54	2
Marzo 2014	50041	Bagüés	Hombres	40-44	1
Marzo 2014	50043	Bárboles	Hombres	30-34	2
Marzo 2014	50043	Bárboles	Hombres	40-44	3
Marzo 2014	50043	Bárboles	Hombres	45-49	3
Marzo 2014	50043	Bárboles	Hombres	50-54	5
Marzo 2014	50043	Bárboles	Hombres	55-59	3
Marzo 2014	50043	Bárboles	Hombres	60-64	4
Marzo 2014	50044	Bardallur	Hombres	25-29	1
Marzo 2014	50044	Bardallur	Hombres	40-44	4
Marzo 2014	50044	Bardallur	Hombres	45-49	2
Marzo 2014	50044	Bardallur	Hombres	55-59	2
Marzo 2014	50044	Bardallur	Hombres	60-64	4
Marzo 2014	50045	Belchite	Hombres	16-19	1
Marzo 2014	50045	Belchite	Hombres	20-24	2
Marzo 2014	50045	Belchite	Hombres	25-29	4
Marzo 2014	50045	Belchite	Hombres	30-34	6
Marzo 2014	50045	Belchite	Hombres	35-39	8
Marzo 2014	50045	Belchite	Hombres	40-44	14
Marzo 2014	50045	Belchite	Hombres	45-49	20
Marzo 2014	50045	Belchite	Hombres	50-54	19
Marzo 2014	50045	Belchite	Hombres	55-59	13
Marzo 2014	50045	Belchite	Hombres	60-64	8
Marzo 2014	50045	Belchite	Hombres	65-69	2
Marzo 2014	50046	Belmonte de Gracián	Hombres	20-24	1
Marzo 2014	50046	Belmonte de Gracián	Hombres	35-39	2
Marzo 2014	50046	Belmonte de Gracián	Hombres	40-44	1
Marzo 2014	50046	Belmonte de Gracián	Hombres	45-49	2
Marzo 2014	50046	Belmonte de Gracián	Hombres	50-54	2
Marzo 2014	50046	Belmonte de Gracián	Hombres	55-59	2
Marzo 2014	50046	Belmonte de Gracián	Hombres	60-64	2
Marzo 2014	50048	Berrueco	Hombres	50-54	1
Marzo 2014	50048	Berrueco	Hombres	55-59	1
Marzo 2014	50048	Berrueco	Hombres	60-64	1
Marzo 2014	50050	Bijuesca	Hombres	20-24	1
Marzo 2014	50050	Bijuesca	Hombres	35-39	1
Marzo 2014	50050	Bijuesca	Hombres	40-44	1
Marzo 2014	50050	Bijuesca	Hombres	45-49	1
Marzo 2014	50050	Bijuesca	Hombres	50-54	1
Marzo 2014	50050	Bijuesca	Hombres	55-59	1
Marzo 2014	50050	Bijuesca	Hombres	60-64	1
Marzo 2014	50051	Biota	Hombres	20-24	1
Marzo 2014	50051	Biota	Hombres	25-29	1
Marzo 2014	50051	Biota	Hombres	30-34	4
Marzo 2014	50051	Biota	Hombres	35-39	14
Marzo 2014	50051	Biota	Hombres	40-44	15
Marzo 2014	50051	Biota	Hombres	45-49	10
Marzo 2014	50051	Biota	Hombres	50-54	10
Marzo 2014	50051	Biota	Hombres	55-59	13
Marzo 2014	50051	Biota	Hombres	60-64	9
Marzo 2014	50051	Biota	Hombres	Más de 69	1
Marzo 2014	50052	Bisimbre	Hombres	45-49	2
Marzo 2014	50052	Bisimbre	Hombres	60-64	2
Marzo 2014	50053	Boquiñeni	Hombres	20-24	1
Marzo 2014	50053	Boquiñeni	Hombres	25-29	4
Marzo 2014	50053	Boquiñeni	Hombres	30-34	2
Marzo 2014	50053	Boquiñeni	Hombres	35-39	8
Marzo 2014	50053	Boquiñeni	Hombres	40-44	7
Marzo 2014	50053	Boquiñeni	Hombres	45-49	6
Marzo 2014	50053	Boquiñeni	Hombres	50-54	6
Marzo 2014	50053	Boquiñeni	Hombres	55-59	5
Marzo 2014	50053	Boquiñeni	Hombres	60-64	7
Marzo 2014	50053	Boquiñeni	Hombres	65-69	1
Marzo 2014	50054	Bordalba	Hombres	30-34	1
Marzo 2014	50054	Bordalba	Hombres	35-39	1
Marzo 2014	50054	Bordalba	Hombres	40-44	1
Marzo 2014	50054	Bordalba	Hombres	45-49	1
Marzo 2014	50054	Bordalba	Hombres	50-54	2
Marzo 2014	50054	Bordalba	Hombres	60-64	1
Marzo 2014	50055	Borja	Hombres	20-24	1
Marzo 2014	50055	Borja	Hombres	25-29	11
Marzo 2014	50055	Borja	Hombres	30-34	23
Marzo 2014	50055	Borja	Hombres	35-39	31
Marzo 2014	50055	Borja	Hombres	40-44	42
Marzo 2014	50055	Borja	Hombres	45-49	41
Marzo 2014	50055	Borja	Hombres	50-54	37
