Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos
Mayo 2008	200805	16	Valdejalón	Hombres	Enseñanza superior de formación profesional	41	14
Mayo 2008	200805	16	Valdejalón	Mujeres	Enseñanza superior de formación profesional	41	8
Mayo 2008	200805	16	Valdejalón	Hombres	Enseñanza superior universitaria	42	30
Mayo 2008	200805	16	Valdejalón	Mujeres	Enseñanza superior universitaria	42	17
Mayo 2008	200805	17	Central	Hombres	Educación Primaria o inferior	10	1742
Mayo 2008	200805	17	Central	Mujeres	Educación Primaria o inferior	10	1133
Mayo 2008	200805	17	Central	Hombres	Primera etapa de educación secundaria	20	6383
Mayo 2008	200805	17	Central	Mujeres	Primera etapa de educación secundaria	20	5582
Mayo 2008	200805	17	Central	Hombres	Bachillerato	31	2414
Mayo 2008	200805	17	Central	Mujeres	Bachillerato	31	3169
Mayo 2008	200805	17	Central	Hombres	Enseñanza media de formación profesional	32	1001
Mayo 2008	200805	17	Central	Mujeres	Enseñanza media de formación profesional	32	1014
Mayo 2008	200805	17	Central	Hombres	Enseñanza superior de formación profesional	41	538
Mayo 2008	200805	17	Central	Mujeres	Enseñanza superior de formación profesional	41	546
Mayo 2008	200805	17	Central	Hombres	Enseñanza superior universitaria	42	1012
Mayo 2008	200805	17	Central	Mujeres	Enseñanza superior universitaria	42	1879
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Educación Primaria o inferior	10	70
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Educación Primaria o inferior	10	24
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Primera etapa de educación secundaria	20	277
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Primera etapa de educación secundaria	20	122
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Bachillerato	31	20
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Bachillerato	31	28
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Enseñanza media de formación profesional	32	10
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Enseñanza superior de formación profesional	41	3
Mayo 2008	200805	18	Ribera Baja del Ebro	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	18	Ribera Baja del Ebro	Mujeres	Enseñanza superior universitaria	42	7
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Educación Primaria o inferior	10	1073
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Educación Primaria o inferior	10	341
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Primera etapa de educación secundaria	20	248
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Primera etapa de educación secundaria	20	156
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Bachillerato	31	9
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Bachillerato	31	7
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza media de formación profesional	32	103
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza media de formación profesional	32	4
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza superior de formación profesional	41	5
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza superior universitaria	42	4
Mayo 2008	200805	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza superior universitaria	42	5
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Educación Primaria o inferior	10	104
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Educación Primaria o inferior	10	69
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Primera etapa de educación secundaria	20	253
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Primera etapa de educación secundaria	20	147
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Bachillerato	31	54
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Bachillerato	31	56
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Enseñanza media de formación profesional	32	15
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Enseñanza media de formación profesional	32	20
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Enseñanza superior de formación profesional	41	5
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Enseñanza superior de formación profesional	41	9
Mayo 2008	200805	20	Comunidad de Calatayud	Hombres	Enseñanza superior universitaria	42	16
Mayo 2008	200805	20	Comunidad de Calatayud	Mujeres	Enseñanza superior universitaria	42	17
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Educación Primaria o inferior	10	58
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Educación Primaria o inferior	10	14
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Primera etapa de educación secundaria	20	365
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Primera etapa de educación secundaria	20	132
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Bachillerato	31	17
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Bachillerato	31	9
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Enseñanza media de formación profesional	32	17
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Enseñanza media de formación profesional	32	3
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Enseñanza superior de formación profesional	41	13
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Enseñanza superior de formación profesional	41	6
Mayo 2008	200805	21	Campo de Cariñena	Hombres	Enseñanza superior universitaria	42	15
Mayo 2008	200805	21	Campo de Cariñena	Mujeres	Enseñanza superior universitaria	42	10
Mayo 2008	200805	22	Campo de Belchite	Hombres	Educación Primaria o inferior	10	1
Mayo 2008	200805	22	Campo de Belchite	Mujeres	Educación Primaria o inferior	10	1
Mayo 2008	200805	22	Campo de Belchite	Hombres	Primera etapa de educación secundaria	20	26
Mayo 2008	200805	22	Campo de Belchite	Mujeres	Primera etapa de educación secundaria	20	12
Mayo 2008	200805	22	Campo de Belchite	Hombres	Bachillerato	31	5
Mayo 2008	200805	22	Campo de Belchite	Mujeres	Bachillerato	31	1
Mayo 2008	200805	22	Campo de Belchite	Hombres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	22	Campo de Belchite	Mujeres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	22	Campo de Belchite	Mujeres	Enseñanza superior universitaria	42	1
Mayo 2008	200805	23	Bajo Martín	Hombres	Educación Primaria o inferior	10	72
Mayo 2008	200805	23	Bajo Martín	Mujeres	Educación Primaria o inferior	10	56
Mayo 2008	200805	23	Bajo Martín	Hombres	Primera etapa de educación secundaria	20	51
Mayo 2008	200805	23	Bajo Martín	Mujeres	Primera etapa de educación secundaria	20	12
Mayo 2008	200805	23	Bajo Martín	Hombres	Bachillerato	31	2
Mayo 2008	200805	23	Bajo Martín	Mujeres	Bachillerato	31	2
Mayo 2008	200805	23	Bajo Martín	Hombres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	23	Bajo Martín	Mujeres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	23	Bajo Martín	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	23	Bajo Martín	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	23	Bajo Martín	Mujeres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	24	Campo de Daroca	Hombres	Educación Primaria o inferior	10	15
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Educación Primaria o inferior	10	4
Mayo 2008	200805	24	Campo de Daroca	Hombres	Primera etapa de educación secundaria	20	16
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Primera etapa de educación secundaria	20	19
Mayo 2008	200805	24	Campo de Daroca	Hombres	Bachillerato	31	4
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Bachillerato	31	4
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	24	Campo de Daroca	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	24	Campo de Daroca	Mujeres	Enseñanza superior universitaria	42	4
Mayo 2008	200805	25	Jiloca	Hombres	Educación Primaria o inferior	10	29
Mayo 2008	200805	25	Jiloca	Mujeres	Educación Primaria o inferior	10	15
Mayo 2008	200805	25	Jiloca	Hombres	Primera etapa de educación secundaria	20	63
Mayo 2008	200805	25	Jiloca	Mujeres	Primera etapa de educación secundaria	20	42
Mayo 2008	200805	25	Jiloca	Hombres	Bachillerato	31	7
Mayo 2008	200805	25	Jiloca	Mujeres	Bachillerato	31	7
Mayo 2008	200805	25	Jiloca	Hombres	Enseñanza media de formación profesional	32	4
Mayo 2008	200805	25	Jiloca	Mujeres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	25	Jiloca	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	25	Jiloca	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	25	Jiloca	Hombres	Enseñanza superior universitaria	42	2
Mayo 2008	200805	25	Jiloca	Mujeres	Enseñanza superior universitaria	42	4
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Educación Primaria o inferior	10	22
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Educación Primaria o inferior	10	11
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Primera etapa de educación secundaria	20	51
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Primera etapa de educación secundaria	20	25
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Bachillerato	31	3
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Bachillerato	31	7
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Enseñanza media de formación profesional	32	5
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Enseñanza media de formación profesional	32	5
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	26	Cuencas Mineras	Hombres	Enseñanza superior universitaria	42	1
Mayo 2008	200805	26	Cuencas Mineras	Mujeres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Educación Primaria o inferior	10	87
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Educación Primaria o inferior	10	15
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Primera etapa de educación secundaria	20	181
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Primera etapa de educación secundaria	20	32
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Bachillerato	31	10
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Bachillerato	31	6
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Enseñanza media de formación profesional	32	11
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza media de formación profesional	32	5
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior de formación profesional	41	6
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior de formación profesional	41	5
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior universitaria	42	10
Mayo 2008	200805	28	Bajo Aragón	Hombres	Educación Primaria o inferior	10	140
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Educación Primaria o inferior	10	187
Mayo 2008	200805	28	Bajo Aragón	Hombres	Primera etapa de educación secundaria	20	159
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Primera etapa de educación secundaria	20	144
Mayo 2008	200805	28	Bajo Aragón	Hombres	Bachillerato	31	19
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Bachillerato	31	25
Mayo 2008	200805	28	Bajo Aragón	Hombres	Enseñanza media de formación profesional	32	9
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Enseñanza media de formación profesional	32	20
Mayo 2008	200805	28	Bajo Aragón	Hombres	Enseñanza superior de formación profesional	41	4
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Enseñanza superior de formación profesional	41	9
Mayo 2008	200805	28	Bajo Aragón	Hombres	Enseñanza superior universitaria	42	7
Mayo 2008	200805	28	Bajo Aragón	Mujeres	Enseñanza superior universitaria	42	11
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Educación Primaria o inferior	10	215
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Educación Primaria o inferior	10	89
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Primera etapa de educación secundaria	20	298
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Primera etapa de educación secundaria	20	206
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Bachillerato	31	123
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Bachillerato	31	77
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Enseñanza media de formación profesional	32	25
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Enseñanza media de formación profesional	32	17
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Enseñanza superior de formación profesional	41	12
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Enseñanza superior de formación profesional	41	26
Mayo 2008	200805	29	Comunidad de Teruel	Hombres	Enseñanza superior universitaria	42	43
Mayo 2008	200805	29	Comunidad de Teruel	Mujeres	Enseñanza superior universitaria	42	64
Mayo 2008	200805	30	Maestrazgo	Hombres	Educación Primaria o inferior	10	39
Mayo 2008	200805	30	Maestrazgo	Mujeres	Educación Primaria o inferior	10	3
Mayo 2008	200805	30	Maestrazgo	Hombres	Primera etapa de educación secundaria	20	19
Mayo 2008	200805	30	Maestrazgo	Mujeres	Primera etapa de educación secundaria	20	12
Mayo 2008	200805	30	Maestrazgo	Hombres	Bachillerato	31	1
Mayo 2008	200805	30	Maestrazgo	Mujeres	Enseñanza media de formación profesional	32	5
Mayo 2008	200805	30	Maestrazgo	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	30	Maestrazgo	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	30	Maestrazgo	Mujeres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	31	Sierra de Albarracín	Hombres	Educación Primaria o inferior	10	7
Mayo 2008	200805	31	Sierra de Albarracín	Mujeres	Educación Primaria o inferior	10	7
Mayo 2008	200805	31	Sierra de Albarracín	Hombres	Primera etapa de educación secundaria	20	13
Mayo 2008	200805	31	Sierra de Albarracín	Mujeres	Primera etapa de educación secundaria	20	10
Mayo 2008	200805	31	Sierra de Albarracín	Hombres	Bachillerato	31	4
Mayo 2008	200805	31	Sierra de Albarracín	Mujeres	Bachillerato	31	11
Mayo 2008	200805	31	Sierra de Albarracín	Mujeres	Enseñanza media de formación profesional	32	3
Mayo 2008	200805	31	Sierra de Albarracín	Hombres	Enseñanza superior universitaria	42	1
Mayo 2008	200805	31	Sierra de Albarracín	Mujeres	Enseñanza superior universitaria	42	4
Mayo 2008	200805	32	Gúdar-Javalambre	Hombres	Educación Primaria o inferior	10	41
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Educación Primaria o inferior	10	15
Mayo 2008	200805	32	Gúdar-Javalambre	Hombres	Primera etapa de educación secundaria	20	33
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Primera etapa de educación secundaria	20	36
Mayo 2008	200805	32	Gúdar-Javalambre	Hombres	Bachillerato	31	3
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Bachillerato	31	1
Mayo 2008	200805	32	Gúdar-Javalambre	Hombres	Enseñanza media de formación profesional	32	7
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Enseñanza media de formación profesional	32	3
Mayo 2008	200805	32	Gúdar-Javalambre	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	32	Gúdar-Javalambre	Mujeres	Enseñanza superior universitaria	42	2
Mayo 2008	200805	33	Matarraña / Matarranya	Hombres	Educación Primaria o inferior	10	73
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Educación Primaria o inferior	10	12
Mayo 2008	200805	33	Matarraña / Matarranya	Hombres	Primera etapa de educación secundaria	20	36
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Primera etapa de educación secundaria	20	22
Mayo 2008	200805	33	Matarraña / Matarranya	Hombres	Bachillerato	31	11
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Bachillerato	31	6
Mayo 2008	200805	33	Matarraña / Matarranya	Hombres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Enseñanza media de formación profesional	32	3
Mayo 2008	200805	33	Matarraña / Matarranya	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	33	Matarraña / Matarranya	Mujeres	Enseñanza superior universitaria	42	7
Abril 2008	200804	01	La Jacetania	Hombres	Educación Primaria o inferior	10	28
Abril 2008	200804	01	La Jacetania	Mujeres	Educación Primaria o inferior	10	17
Abril 2008	200804	01	La Jacetania	Hombres	Primera etapa de educación secundaria	20	86
Abril 2008	200804	01	La Jacetania	Mujeres	Primera etapa de educación secundaria	20	80
Abril 2008	200804	01	La Jacetania	Hombres	Bachillerato	31	43
Abril 2008	200804	01	La Jacetania	Mujeres	Bachillerato	31	39
Abril 2008	200804	01	La Jacetania	Hombres	Enseñanza media de formación profesional	32	12
Abril 2008	200804	01	La Jacetania	Mujeres	Enseñanza media de formación profesional	32	15
Abril 2008	200804	01	La Jacetania	Hombres	Enseñanza superior de formación profesional	41	4
Abril 2008	200804	01	La Jacetania	Mujeres	Enseñanza superior de formación profesional	41	8
Abril 2008	200804	01	La Jacetania	Hombres	Enseñanza superior universitaria	42	4
Abril 2008	200804	01	La Jacetania	Mujeres	Enseñanza superior universitaria	42	13
Abril 2008	200804	02	Alto Gállego	Hombres	Educación Primaria o inferior	10	53
Abril 2008	200804	02	Alto Gállego	Mujeres	Educación Primaria o inferior	10	14
Abril 2008	200804	02	Alto Gállego	Hombres	Primera etapa de educación secundaria	20	153
Abril 2008	200804	02	Alto Gállego	Mujeres	Primera etapa de educación secundaria	20	105
