Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2008	50116	Fuentes de Jiloca	419,0	1,0	1,0	0,0	9,0	0,0	2,0	0,0	0,0	2,0	1,0	73,0	57,0	0,0	492,0
2008	50117	Gallocanta	242,0	0,0	1,0	1,0	17,0	0,0	1,0	0,0	2,0	2,0	0,0	45,0	21,0	0,0	287,0
2008	50118	Gallur	1798,0	58,0	61,0	0,0	140,0	1,0	2,0	6,0	5,0	4,0	0,0	507,0	227,0	3,0	2305,0
2008	50119	Gelsa	656,0	19,0	3,0	1,0	95,0	1,0	3,0	4,0	2,0	3,0	0,0	280,0	149,0	0,0	936,0
2008	50120	Godojos	89,0	0,0	2,0	0,0	76,0	0,0	1,0	0,0	0,0	3,0	0,0	136,0	53,0	1,0	225,0
2008	50121	Gotor	379,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	1,0	2,0	0,0	29,0	15,0	0,0	408,0
2008	50122	Grisel	88,0	0,0	0,0	0,0	57,0	0,0	0,0	0,0	0,0	1,0	0,0	132,0	74,0	0,0	220,0
2008	50123	Grisén	303,0	0,0	0,0	3,0	71,0	2,0	1,0	1,0	0,0	2,0	0,0	164,0	84,0	0,0	467,0
2008	50124	Herrera de los Navarros	962,0	2,0	1,0	0,0	62,0	1,0	1,0	0,0	2,0	2,0	0,0	210,0	139,0	0,0	1172,0
2008	50125	Ibdes	544,0	1,0	2,0	0,0	214,0	1,0	0,0	0,0	1,0	1,0	0,0	326,0	106,0	0,0	870,0
2008	50126	Illueca	1528,0	635,0	103,0	2,0	547,0	5,0	3,0	13,0	1,0	2,0	0,0	1860,0	545,0	4,0	3388,0
2008	50128	Isuerre	88,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	13,0	10,0	0,0	101,0
2008	50129	Jaraba	291,0	1,0	1,0	0,0	115,0	1,0	3,0	0,0	0,0	2,0	0,0	268,0	141,0	4,0	559,0
2008	50130	Jarque	497,0	0,0	2,0	0,0	408,0	1,0	1,0	0,0	0,0	4,0	0,0	583,0	167,0	0,0	1080,0
2008	50131	Jaulín	282,0	1,0	0,0	0,0	22,0	0,0	0,0	0,0	1,0	2,0	0,0	52,0	26,0	0,0	334,0
2008	50132	Joyosa (La)	435,0	14,0	2,0	0,0	14,0	1,0	3,0	1,0	0,0	1,0	0,0	246,0	208,0	2,0	681,0
2008	50133	Lagata	141,0	0,0	0,0	0,0	99,0	1,0	0,0	0,0	0,0	2,0	1,0	119,0	16,0	0,0	260,0
2008	50134	Langa del Castillo	372,0	0,0	0,0	0,0	8,0	1,0	0,0	1,0	1,0	3,0	0,0	40,0	26,0	0,0	412,0
2008	50135	Layana	147,0	0,0	0,0	1,0	3,0	0,0	0,0	0,0	2,0	1,0	0,0	14,0	7,0	0,0	161,0
2008	50136	Lécera	575,0	0,0	3,0	1,0	257,0	1,0	1,0	0,0	4,0	1,0	0,0	330,0	62,0	0,0	905,0
2008	50137	Leciñena	615,0	5,0	2,0	0,0	135,0	2,0	4,0	3,0	2,0	2,0	1,0	276,0	120,0	0,0	891,0
2008	50138	Lechón	65,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	2,0	0,0	10,0	5,0	0,0	75,0
2008	50139	Letux	504,0	0,0	1,0	0,0	11,0	0,0	2,0	1,0	2,0	2,0	0,0	65,0	45,0	1,0	569,0
2008	50140	Litago	201,0	1,0	0,0	0,0	165,0	0,0	0,0	0,0	0,0	0,0	0,0	203,0	37,0	0,0	404,0
2008	50141	Lituénigo	141,0	1,0	0,0	3,0	146,0	2,0	0,0	0,0	0,0	2,0	0,0	209,0	54,0	1,0	350,0
2008	50142	Lobera de Onsella	105,0	1,0	0,0	0,0	76,0	1,0	0,0	0,0	0,0	2,0	0,0	86,0	6,0	0,0	191,0
2008	50143	Longares	463,0	22,0	1,0	4,0	210,0	1,0	1,0	1,0	0,0	1,0	1,0	325,0	82,0	1,0	788,0
2008	50144	Longás	44,0	0,0	0,0	1,0	48,0	0,0	0,0	0,0	0,0	3,0	0,0	87,0	35,0	0,0	131,0
2008	50146	Lucena de Jalón	202,0	0,0	2,0	0,0	152,0	1,0	1,0	3,0	0,0	2,0	0,0	179,0	17,0	1,0	381,0
2008	50147	Luceni	582,0	1,0	1,0	1,0	152,0	2,0	2,0	0,0	0,0	1,0	0,0	263,0	103,0	0,0	845,0
2008	50148	Luesia	374,0	6,0	1,0	0,0	102,0	0,0	0,0	1,0	1,0	4,0	0,0	151,0	36,0	0,0	525,0
2008	50149	Luesma	157,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	32,0	29,0	0,0	189,0
2008	50150	Lumpiaque	657,0	1,0	0,0	2,0	163,0	1,0	2,0	1,0	1,0	1,0	0,0	264,0	92,0	0,0	921,0
2008	50151	Luna	810,0	6,0	2,0	0,0	64,0	5,0	1,0	0,0	1,0	4,0	0,0	182,0	98,0	1,0	992,0
2008	50152	Maella	1134,0	94,0	11,0	5,0	156,0	4,0	4,0	4,0	2,0	2,0	0,0	763,0	480,0	1,0	1897,0
2008	50153	Magallón	715,0	15,0	7,0	0,0	223,0	2,0	1,0	0,0	2,0	3,0	1,0	395,0	141,0	0,0	1110,0
2008	50154	Mainar	127,0	0,0	0,0	0,0	59,0	1,0	0,0	0,0	0,0	1,0	0,0	68,0	7,0	0,0	195,0
2008	50155	Malanquilla	296,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	16,0	13,0	0,0	312,0
2008	50156	Maleján	246,0	2,0	1,0	2,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	29,0	20,0	1,0	275,0
2008	50157	Malón	305,0	0,0	1,0	2,0	89,0	1,0	0,0	0,0	0,0	1,0	0,0	151,0	57,0	0,0	456,0
2008	50159	Maluenda	709,0	33,0	8,0	0,0	51,0	0,0	1,0	1,0	2,0	4,0	0,0	132,0	31,0	1,0	841,0
2008	50160	Mallén	1457,0	42,0	14,0	3,0	322,0	1,0	5,0	6,0	1,0	2,0	1,0	574,0	176,0	1,0	2031,0
2008	50161	Manchones	150,0	0,0	0,0	0,0	112,0	1,0	0,0	0,0	0,0	3,0	0,0	146,0	30,0	0,0	296,0
2008	50162	Mara	196,0	0,0	1,0	1,0	117,0	0,0	2,0	0,0	0,0	2,0	0,0	154,0	31,0	0,0	350,0
2008	50163	María de Huerva	1873,0	391,0	14,0	0,0	191,0	3,0	3,0	2,0	1,0	2,0	0,0	794,0	185,0	2,0	2667,0
2008	50164	Mediana de Aragón	263,0	0,0	0,0	0,0	62,0	1,0	1,0	1,0	1,0	2,0	0,0	79,0	11,0	0,0	342,0
2008	50165	Mequinenza	1356,0	104,0	12,0	2,0	349,0	7,0	6,0	13,0	1,0	3,0	2,0	541,0	38,0	4,0	1897,0
2008	50166	Mesones de Isuela	446,0	0,0	0,0	0,0	30,0	1,0	1,0	0,0	1,0	4,0	0,0	89,0	52,0	0,0	535,0
2008	50167	Mezalocha	267,0	0,0	1,0	0,0	3,0	1,0	2,0	0,0	1,0	1,0	0,0	75,0	66,0	0,0	342,0
2008	50168	Mianos	34,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	1,0	2,0	0,0	26,0	14,0	0,0	60,0
2008	50169	Miedes de Aragón	491,0	0,0	0,0	0,0	4,0	1,0	3,0	1,0	0,0	2,0	0,0	126,0	115,0	0,0	617,0
2008	50170	Monegrillo	306,0	0,0	0,0	0,0	34,0	1,0	1,0	0,0	0,0	4,0	0,0	72,0	31,0	1,0	378,0
2008	50171	Moneva	251,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	2,0	2,0	0,0	41,0	28,0	0,0	292,0
2008	50172	Monreal de Ariza	221,0	0,0	0,0	1,0	154,0	1,0	1,0	0,0	0,0	3,0	0,0	183,0	23,0	0,0	404,0
2008	50173	Monterde	245,0	2,0	0,0	0,0	236,0	2,0	0,0	0,0	0,0	4,0	0,0	304,0	60,0	0,0	549,0
2008	50174	Montón	138,0	3,0	0,0	0,0	57,0	1,0	0,0	0,0	0,0	4,0	0,0	80,0	15,0	0,0	218,0
2008	50175	Morata de Jalón	1305,0	19,0	5,0	0,0	37,0	1,0	2,0	2,0	1,0	2,0	0,0	209,0	139,0	1,0	1514,0
2008	50176	Morata de Jiloca	280,0	0,0	0,0	0,0	174,0	0,0	0,0	0,0	0,0	4,0	0,0	222,0	44,0	0,0	502,0
2008	50177	Morés	405,0	18,0	3,0	1,0	297,0	0,0	1,0	3,0	2,0	4,0	1,0	436,0	106,0	0,0	841,0
2008	50178	Moros	717,0	5,0	0,0	0,0	1,0	2,0	0,0	0,0	2,0	1,0	0,0	98,0	87,0	0,0	815,0
2008	50179	Moyuela	480,0	1,0	0,0	0,0	43,0	1,0	0,0	0,0	1,0	4,0	0,0	92,0	42,0	0,0	572,0
2008	50180	Mozota	171,0	0,0	0,0	0,0	47,0	0,0	1,0	2,0	0,0	1,0	0,0	64,0	13,0	0,0	235,0
2008	50181	Muel	816,0	6,0	4,0	5,0	318,0	2,0	4,0	0,0	1,0	1,0	0,0	542,0	201,0	0,0	1358,0
2008	50182	Muela (La)	1848,0	64,0	8,0	3,0	638,0	2,0	21,0	25,0	4,0	3,0	1,0	1620,0	850,0	1,0	3468,0
2008	50183	Munébrega	478,0	15,0	0,0	1,0	4,0	1,0	5,0	0,0	1,0	1,0	0,0	106,0	78,0	0,0	584,0
2008	50184	Murero	249,0	0,0	1,0	0,0	3,0	1,0	1,0	0,0	0,0	1,0	0,0	34,0	27,0	0,0	283,0
2008	50185	Murillo de Gállego	234,0	2,0	0,0	0,0	112,0	0,0	1,0	0,0	0,0	2,0	0,0	209,0	92,0	0,0	443,0
2008	50186	Navardún	75,0	0,0	0,0	2,0	55,0	0,0	3,0	0,0	0,0	3,0	0,0	83,0	20,0	0,0	158,0
2008	50187	Nigüella	207,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	3,0	0,0	20,0	8,0	0,0	227,0
2008	50188	Nombrevilla	98,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	29,0	26,0	0,0	127,0
2008	50189	Nonaspe	934,0	17,0	6,0	0,0	35,0	1,0	1,0	0,0	1,0	2,0	0,0	246,0	183,0	0,0	1180,0
2008	50190	Novallas	511,0	0,0	3,0	1,0	149,0	2,0	0,0	1,0	0,0	0,0	0,0	213,0	57,0	0,0	724,0
2008	50191	Novillas	306,0	1,0	0,0	0,0	118,0	1,0	2,0	0,0	0,0	1,0	0,0	160,0	36,0	1,0	466,0
2008	50192	Nuévalos	256,0	0,0	4,0	3,0	115,0	1,0	1,0	0,0	1,0	5,0	0,0	341,0	211,0	0,0	597,0
2008	50193	Nuez de Ebro	464,0	4,0	0,0	0,0	60,0	1,0	8,0	0,0	0,0	1,0	0,0	326,0	252,0	0,0	790,0
2008	50194	Olvés	154,0	0,0	0,0	0,0	92,0	0,0	1,0	1,0	0,0	2,0	0,0	140,0	44,0	0,0	294,0
2008	50195	Orcajo	76,0	0,0	0,0	0,0	94,0	1,0	0,0	0,0	0,0	2,0	0,0	141,0	44,0	0,0	217,0
2008	50196	Orera	159,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	1,0	2,0	0,0	16,0	10,0	0,0	175,0
2008	50197	Orés	93,0	1,0	0,0	0,0	156,0	1,0	0,0	0,0	0,0	2,0	0,0	181,0	21,0	0,0	274,0
2008	50198	Oseja	45,0	0,0	0,0	0,0	52,0	0,0	0,0	0,0	0,0	1,0	0,0	69,0	16,0	0,0	114,0
2008	50199	Osera de Ebro	435,0	22,0	0,0	1,0	5,0	1,0	0,0	0,0	2,0	1,0	0,0	75,0	40,0	3,0	510,0
2008	50200	Paniza	436,0	3,0	2,0	0,0	228,0	1,0	1,0	0,0	0,0	5,0	2,0	385,0	143,0	0,0	821,0
2008	50201	Paracuellos de Jiloca	341,0	1,0	1,0	3,0	143,0	1,0	3,0	1,0	0,0	4,0	0,0	253,0	95,0	1,0	594,0
2008	50202	Paracuellos de la Ribera	270,0	2,0	0,0	0,0	96,0	0,0	0,0	0,0	0,0	1,0	0,0	122,0	23,0	0,0	392,0
2008	50203	Pastriz	729,0	10,0	4,0	1,0	112,0	0,0	5,0	0,0	1,0	2,0	0,0	246,0	110,0	1,0	975,0
2008	50204	Pedrola	1512,0	161,0	37,0	2,0	301,0	3,0	3,0	2,0	4,0	3,0	1,0	797,0	277,0	3,0	2309,0
2008	50205	Pedrosas (Las)	93,0	0,0	0,0	1,0	67,0	1,0	2,0	0,0	0,0	1,0	0,0	96,0	24,0	0,0	189,0
2008	50206	Perdiguera	428,0	8,0	0,0	0,0	15,0	1,0	1,0	0,0	1,0	2,0	0,0	299,0	270,0	1,0	727,0
2008	50207	Piedratajada	104,0	0,0	0,0	1,0	55,0	1,0	1,0	0,0	0,0	1,0	0,0	106,0	47,0	0,0	210,0
2008	50208	Pina de Ebro	1205,0	9,0	21,0	8,0	103,0	2,0	3,0	7,0	2,0	3,0	0,0	302,0	144,0	0,0	1507,0
2008	50209	Pinseque	1645,0	80,0	4,0	3,0	396,0	3,0	7,0	75,0	1,0	2,0	1,0	1013,0	436,0	5,0	2658,0
2008	50210	Pintanos (Los)	157,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	0,0	2,0	0,0	58,0	52,0	0,0	215,0
2008	50211	Plasencia de Jalón	261,0	2,0	0,0	0,0	104,0	1,0	1,0	1,0	0,0	1,0	0,0	125,0	14,0	1,0	386,0
2008	50212	Pleitas	48,0	0,0	0,0	0,0	17,0	1,0	0,0	0,0	1,0	1,0	0,0	23,0	3,0	0,0	71,0
2008	50213	Plenas	378,0	0,0	1,0	2,0	53,0	0,0	1,0	0,0	2,0	2,0	0,0	79,0	18,0	0,0	457,0
2008	50214	Pomer	95,0	0,0	0,0	0,0	55,0	1,0	0,0	0,0	1,0	1,0	0,0	117,0	59,0	0,0	212,0
2008	50215	Pozuel de Ariza	81,0	0,0	0,0	0,0	129,0	1,0	0,0	0,0	0,0	3,0	0,0	175,0	41,0	1,0	256,0
2008	50216	Pozuelo de Aragón	178,0	0,0	1,0	0,0	140,0	2,0	3,0	0,0	0,0	2,0	0,0	222,0	74,0	0,0	400,0
2008	50217	Pradilla de Ebro	318,0	3,0	2,0	0,0	169,0	1,0	1,0	0,0	1,0	1,0	0,0	233,0	54,0	1,0	551,0
2008	50218	Puebla de Albortón	178,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	4,0	0,0	32,0	26,0	0,0	210,0
2008	50219	Puebla de Alfindén (La)	2240,0	860,0	41,0	7,0	958,0	1,0	4,0	53,0	3,0	2,0	1,0	2237,0	305,0	2,0	4477,0
2008	50220	Puendeluna	61,0	1,0	0,0	0,0	49,0	1,0	1,0	0,0	0,0	1,0	0,0	73,0	20,0	0,0	134,0
2008	50221	Purujosa	29,0	0,0	0,0	0,0	22,0	0,0	0,0	0,0	1,0	1,0	0,0	184,0	160,0	0,0	213,0
2008	50222	Quinto	977,0	8,0	11,0	3,0	305,0	3,0	4,0	0,0	3,0	7,0	0,0	731,0	387,0	0,0	1708,0
2008	50223	Remolinos	544,0	3,0	5,0	1,0	218,0	2,0	3,0	0,0	1,0	2,0	0,0	289,0	54,0	0,0	833,0
2008	50224	Retascón	58,0	0,0	0,0	0,0	67,0	0,0	0,0	0,0	0,0	2,0	0,0	77,0	8,0	0,0	135,0
2008	50225	Ricla	1070,0	97,0	19,0	1,0	407,0	2,0	5,0	2,0	0,0	1,0	0,0	888,0	353,0	1,0	1958,0
2008	50227	Romanos	154,0	0,0	0,0	0,0	9,0	0,0	1,0	0,0	0,0	2,0	0,0	17,0	5,0	0,0	171,0
2008	50228	Rueda de Jalón	249,0	0,0	0,0	0,0	97,0	1,0	1,0	2,0	0,0	1,0	0,0	126,0	24,0	0,0	375,0
2008	50229	Ruesca	85,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	16,0	14,0	0,0	101,0
2008	50230	Sádaba	970,0	82,0	5,0	5,0	153,0	3,0	4,0	3,0	4,0	6,0	1,0	540,0	272,0	2,0	1510,0
2008	50231	Salillas de Jalón	255,0	0,0	1,0	1,0	121,0	0,0	1,0	0,0	1,0	1,0	0,0	206,0	80,0	0,0	461,0
2008	50232	Salvatierra de Esca	310,0	8,0	1,0	0,0	27,0	2,0	0,0	0,0	0,0	4,0	0,0	106,0	64,0	0,0	416,0
2008	50233	Samper del Salz	113,0	1,0	0,0	1,0	63,0	1,0	0,0	0,0	3,0	1,0	0,0	90,0	19,0	1,0	203,0
2008	50234	San Martín de la Virgen de Moncayo	270,0	2,0	1,0	2,0	204,0	1,0	2,0	0,0	0,0	1,0	1,0	422,0	207,0	1,0	692,0
2008	50235	San Mateo de Gállego	1517,0	251,0	19,0	0,0	265,0	3,0	11,0	4,0	2,0	1,0	1,0	1920,0	1363,0	0,0	3437,0
2008	50236	Santa Cruz de Grío	244,0	0,0	0,0	0,0	175,0	2,0	0,0	1,0	2,0	3,0	0,0	199,0	16,0	0,0	443,0
2008	50237	Santa Cruz de Moncayo	87,0	0,0	0,0	1,0	56,0	0,0	3,0	0,0	0,0	1,0	0,0	117,0	56,0	0,0	204,0
2008	50238	Santa Eulalia de Gállego	189,0	4,0	1,0	0,0	48,0	1,0	1,0	0,0	0,0	2,0	0,0	79,0	22,0	0,0	268,0
2008	50239	Santed	136,0	0,0	0,0	0,0	3,0	1,0	1,0	0,0	0,0	2,0	0,0	13,0	6,0	0,0	149,0
2008	50240	Sástago	836,0	15,0	9,0	4,0	182,0	1,0	3,0	1,0	0,0	4,0	0,0	299,0	79,0	1,0	1135,0
2008	50241	Saviñán	602,0	13,0	8,0	0,0	35,0	0,0	4,0	1,0	2,0	4,0	0,0	97,0	30,0	0,0	699,0
2008	50242	Sediles	91,0	0,0	0,0	0,0	73,0	1,0	0,0	0,0	0,0	1,0	0,0	79,0	4,0	0,0	170,0
2008	50243	Sestrica	659,0	12,0	3,0	0,0	15,0	1,0	1,0	1,0	3,0	4,0	0,0	89,0	49,0	0,0	748,0
2008	50244	Sierra de Luna	185,0	0,0	0,0	1,0	150,0	1,0	1,0	0,0	1,0	0,0	0,0	210,0	55,0	1,0	395,0
2008	50245	Sigüés	142,0	0,0	2,0	1,0	109,0	1,0	0,0	0,0	0,0	4,0	0,0	135,0	18,0	0,0	277,0
2008	50246	Sisamón	146,0	0,0	0,0	1,0	146,0	1,0	0,0	0,0	1,0	2,0	0,0	226,0	75,0	0,0	372,0
2008	50247	Sobradiel	393,0	11,0	1,0	0,0	41,0	0,0	2,0	0,0	1,0	1,0	0,0	263,0	205,0	1,0	656,0
2008	50248	Sos del Rey Católico	715,0	22,0	2,0	3,0	13,0	1,0	2,0	0,0	1,0	6,0	0,0	166,0	116,0	0,0	881,0
2008	50249	Tabuenca	561,0	1,0	0,0	0,0	139,0	0,0	0,0	0,0	1,0	4,0	0,0	211,0	66,0	0,0	772,0
2008	50250	Talamantes	112,0	0,0	1,0	0,0	83,0	0,0	0,0	0,0	0,0	2,0	0,0	110,0	24,0	0,0	222,0
2008	50251	Tarazona	7034,0	973,0	165,0	10,0	1313,0	11,0	14,0	18,0	2,0	19,0	3,0	3036,0	499,0	9,0	10070,0
2008	50252	Tauste	3143,0	425,0	120,0	6,0	1250,0	6,0	5,0	22,0	5,0	8,0	2,0	2234,0	383,0	2,0	5377,0
2008	50253	Terrer	584,0	16,0	2,0	0,0	17,0	2,0	1,0	0,0	1,0	1,0	0,0	91,0	51,0	0,0	675,0
2008	50254	Tierga	196,0	0,0	1,0	0,0	187,0	1,0	0,0	2,0	0,0	2,0	1,0	226,0	32,0	0,0	422,0
2008	50255	Tobed	264,0	1,0	1,0	0,0	149,0	1,0	0,0	0,0	1,0	1,0	1,0	208,0	53,0	0,0	472,0
2008	50256	Torralba de los Frailes	289,0	0,0	0,0	0,0	3,0	1,0	1,0	0,0	1,0	3,0	0,0	56,0	47,0	0,0	345,0
2008	50257	Torralba de Ribota	202,0	0,0	0,0	0,0	102,0	1,0	0,0	0,0	0,0	4,0	0,0	134,0	27,0	0,0	336,0
2008	50258	Torralbilla	198,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	3,0	0,0	26,0	18,0	0,0	224,0
2008	50259	Torrehermosa	83,0	0,0	0,0	0,0	111,0	1,0	0,0	0,0	0,0	2,0	0,0	136,0	22,0	0,0	219,0
2008	50260	Torrelapaja	76,0	0,0	0,0	0,0	44,0	1,0	0,0	0,0	1,0	1,0	0,0	54,0	7,0	0,0	130,0
2008	50261	Torrellas	223,0	0,0	2,0	1,0	245,0	2,0	0,0	0,0	1,0	2,0	0,0	308,0	55,0	0,0	531,0
2008	50262	Torres de Berrellén	734,0	43,0	5,0	1,0	195,0	2,0	1,0	0,0	0,0	1,0	1,0	326,0	76,0	1,0	1060,0
2008	50263	Torrijo de la Cañada	420,0	3,0	1,0	1,0	196,0	1,0	2,0	0,0	0,0	3,0	0,0	322,0	115,0	0,0	742,0
2008	50264	Tosos	382,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	1,0	2,0	0,0	24,0	18,0	0,0	406,0
2008	50265	Trasmoz	84,0	0,0	0,0	0,0	95,0	1,0	0,0	0,0	0,0	1,0	0,0	120,0	23,0	0,0	204,0
2008	50266	Trasobares	444,0	1,0	0,0	1,0	138,0	1,0	0,0	0,0	1,0	2,0	0,0	174,0	30,0	0,0	618,0
2008	50267	Uncastillo	672,0	11,0	6,0	2,0	171,0	1,0	2,0	1,0	1,0	4,0	0,0	380,0	178,0	3,0	1052,0
2008	50268	Undués de Lerda	32,0	0,0	0,0	0,0	108,0	0,0	0,0	0,0	0,0	2,0	0,0	125,0	15,0	0,0	157,0
2008	50269	Urrea de Jalón	276,0	0,0	2,0	1,0	113,0	1,0	0,0	1,0	0,0	1,0	0,0	152,0	32,0	1,0	428,0
2008	50270	Urriés	39,0	0,0	0,0	0,0	95,0	1,0	0,0	0,0	0,0	1,0	0,0	117,0	20,0	0,0	156,0
2008	50271	Used	511,0	0,0	0,0	0,0	48,0	0,0	1,0	0,0	3,0	1,0	0,0	108,0	55,0	0,0	619,0
2008	50272	Utebo	7163,0	3191,0	432,0	5,0	449,0	6,0	10,0	127,0	3,0	1,0	2,0	4616,0	386,0	4,0	11779,0
2008	50273	Valdehorna	57,0	0,0	0,0	0,0	65,0	1,0	0,0	0,0	0,0	1,0	0,0	82,0	15,0	0,0	139,0
2008	50274	Val de San Martín	135,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	1,0	0,0	27,0	22,0	1,0	162,0
2008	50275	Valmadrid	93,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	1,0	2,0	0,0	14,0	5,0	0,0	107,0
2008	50276	Valpalmas	117,0	0,0	0,0	1,0	67,0	1,0	1,0	0,0	0,0	1,0	0,0	99,0	28,0	0,0	216,0
2008	50277	Valtorres	202,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	1,0	2,0	0,0	63,0	58,0	0,0	265,0
2008	50278	Velilla de Ebro	223,0	0,0	0,0	0,0	52,0	1,0	2,0	0,0	1,0	1,0	0,0	126,0	69,0	0,0	349,0
2008	50279	Velilla de Jiloca	135,0	0,0	1,0	0,0	120,0	0,0	1,0	1,0	0,0	2,0	0,0	168,0	43,0	0,0	303,0
2008	50280	Vera de Moncayo	631,0	0,0	0,0	0,0	3,0	1,0	0,0	0,0	1,0	7,0	0,0	31,0	18,0	1,0	662,0
2008	50281	Vierlas	69,0	0,0	0,0	0,0	50,0	0,0	0,0	1,0	0,0	1,0	0,0	60,0	8,0	0,0	129,0
2008	50282	Vilueña (La)	117,0	0,0	0,0	0,0	54,0	1,0	0,0	0,0	1,0	2,0	0,0	76,0	18,0	0,0	193,0
2008	50283	Villadoz	158,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	15,0	12,0	0,0	173,0
2008	50284	Villafeliche	379,0	0,0	1,0	0,0	19,0	1,0	1,0	0,0	8,0	4,0	0,0	78,0	44,0	0,0	457,0
2008	50285	Villafranca de Ebro	513,0	5,0	5,0	1,0	18,0	0,0	1,0	0,0	0,0	2,0	0,0	96,0	63,0	1,0	609,0
2008	50286	Villalba de Perejil	64,0	0,0	1,0	0,0	31,0	1,0	0,0	0,0	0,0	1,0	0,0	41,0	7,0	0,0	105,0
2008	50287	Villalengua	282,0	1,0	0,0	0,0	208,0	0,0	1,0	0,0	0,0	1,0	0,0	327,0	116,0	0,0	609,0
2008	50288	Villanueva de Gállego	1667,0	190,0	39,0	2,0	305,0	2,0	4,0	31,0	2,0	1,0	0,0	792,0	215,0	1,0	2459,0
2008	50289	Villanueva de Jiloca	240,0	0,0	0,0	0,0	3,0	1,0	1,0	0,0	1,0	1,0	0,0	32,0	25,0	0,0	272,0
2008	50290	Villanueva de Huerva	584,0	0,0	1,0	0,0	12,0	2,0	0,0	1,0	1,0	3,0	0,0	88,0	68,0	0,0	672,0
2008	50291	Villar de los Navarros	407,0	0,0	1,0	0,0	4,0	0,0	0,0	0,0	2,0	3,0	0,0	36,0	26,0	0,0	443,0
2008	50292	Villarreal de Huerva	197,0	1,0	0,0	0,0	31,0	1,0	1,0	0,0	0,0	1,0	0,0	95,0	60,0	0,0	292,0
2008	50293	Villarroya de la Sierra	1039,0	3,0	2,0	1,0	8,0	1,0	1,0	2,0	2,0	2,0	0,0	95,0	73,0	0,0	1134,0
2008	50294	Villarroya del Campo	89,0	0,0	0,0	0,0	52,0	0,0	2,0	0,0	0,0	1,0	0,0	133,0	78,0	0,0	222,0
2008	50295	Vistabella	268,0	0,0	0,0	0,0	4,0	1,0	0,0	0,0	1,0	3,0	0,0	16,0	7,0	0,0	284,0
2008	50296	Zaida (La)	325,0	4,0	3,0	0,0	114,0	0,0	3,0	1,0	0,0	1,0	0,0	173,0	46,0	1,0	498,0
2008	50297	Zaragoza	297713,0	105695,0	19414,0	462,0	17082,0	452,0	279,0	4527,0	83,0	172,0	31,0	154470,0	5948,0	325,0	452183,0
2008	50298	Zuera	3174,0	526,0	111,0	7,0	695,0	11,0	14,0	18,0	7,0	8,0	2,0	2250,0	849,0	2,0	5424,0
2008	50901	Biel	394,0	5,0	0,0	1,0	78,0	2,0	1,0	1,0	0,0	5,0	0,0	172,0	78,0	1,0	566,0
2008	50902	Marracos	66,0	6,0	1,0	1,0	38,0	0,0	0,0	0,0	0,0	1,0	1,0	54,0	6,0	0,0	120,0
2008	50903	Villamayor de Gállego	1280,0	47,0	8,0	2,0	159,0	1,0	4,0	0,0	2,0	2,0	0,0	458,0	233,0	0,0	1738,0
2009	22001	Abiego	219,0	1,0	1,0	2,0	99,0	1,0	0,0	0,0	2,0	2,0	0,0	190,0	82,0	0,0	409,0
2009	22002	Abizanda	44,0	2,0	0,0	3,0	47,0	1,0	1,0	0,0	0,0	3,0	0,0	67,0	10,0	0,0	111,0
2009	22003	Adahuesca	130,0	3,0	0,0	0,0	41,0	0,0	1,0	0,0	0,0	1,0	0,0	56,0	9,0	1,0	186,0
2009	22004	Agüero	225,0	9,0	0,0	1,0	138,0	0,0	0,0	0,0	1,0	1,0	0,0	228,0	77,0	1,0	453,0
2009	22006	Aísa	1485,0	1262,0	49,0	20,0	149,0	1,0	1,0	13,0	4,0	3,0	0,0	1559,0	56,0	1,0	3044,0
2009	22007	Albalate de Cinca	484,0	5,0	3,0	1,0	160,0	1,0	3,0	2,0	1,0	1,0	0,0	311,0	133,0	1,0	795,0
