Mes y año	Mes (código)	Mes nombre	Comarca código	Comarca nombre	Sección (1 letra) código	Sección (1 letra) descripción	Clasificación	Sexo	Número de contratos
Junio 2010	201006	Junio	24	Campo de Daroca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	24	Campo de Daroca	H	Transporte y almacenamiento	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	24	Campo de Daroca	I	Hostelería	CNAE - 2009	Hombres	4
Junio 2010	201006	Junio	24	Campo de Daroca	I	Hostelería	CNAE - 2009	Mujeres	12
Junio 2010	201006	Junio	24	Campo de Daroca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	24	Campo de Daroca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	24	Campo de Daroca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	7
Junio 2010	201006	Junio	24	Campo de Daroca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	8
Junio 2010	201006	Junio	24	Campo de Daroca	P	Educación	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	24	Campo de Daroca	P	Educación	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	24	Campo de Daroca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	24	Campo de Daroca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	4
Junio 2010	201006	Junio	24	Campo de Daroca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	25	Jiloca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	8
Junio 2010	201006	Junio	25	Jiloca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	25	Jiloca	B	Industrias extractivas	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	25	Jiloca	C	Industria manufacturera	CNAE - 2009	Hombres	16
Junio 2010	201006	Junio	25	Jiloca	C	Industria manufacturera	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	25	Jiloca	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	25	Jiloca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	25	Jiloca	F	Construcción	CNAE - 2009	Hombres	38
Junio 2010	201006	Junio	25	Jiloca	F	Construcción	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	25	Jiloca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	9
Junio 2010	201006	Junio	25	Jiloca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	8
Junio 2010	201006	Junio	25	Jiloca	H	Transporte y almacenamiento	CNAE - 2009	Hombres	4
Junio 2010	201006	Junio	25	Jiloca	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	10
Junio 2010	201006	Junio	25	Jiloca	I	Hostelería	CNAE - 2009	Hombres	8
Junio 2010	201006	Junio	25	Jiloca	I	Hostelería	CNAE - 2009	Mujeres	17
Junio 2010	201006	Junio	25	Jiloca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	25	Jiloca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	7
Junio 2010	201006	Junio	25	Jiloca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	5
Junio 2010	201006	Junio	25	Jiloca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	19
Junio 2010	201006	Junio	25	Jiloca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	9
Junio 2010	201006	Junio	25	Jiloca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	7
Junio 2010	201006	Junio	25	Jiloca	P	Educación	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	25	Jiloca	P	Educación	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	25	Jiloca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	25	Jiloca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	8
Junio 2010	201006	Junio	25	Jiloca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	5
Junio 2010	201006	Junio	25	Jiloca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	25	Jiloca	S	Otros servicios	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	26	Cuencas Mineras	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	13
Junio 2010	201006	Junio	26	Cuencas Mineras	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	C	Industria manufacturera	CNAE - 2009	Hombres	22
Junio 2010	201006	Junio	26	Cuencas Mineras	C	Industria manufacturera	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	26	Cuencas Mineras	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	26	Cuencas Mineras	F	Construcción	CNAE - 2009	Hombres	25
Junio 2010	201006	Junio	26	Cuencas Mineras	F	Construcción	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	26	Cuencas Mineras	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	10
Junio 2010	201006	Junio	26	Cuencas Mineras	H	Transporte y almacenamiento	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	7
Junio 2010	201006	Junio	26	Cuencas Mineras	I	Hostelería	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	26	Cuencas Mineras	I	Hostelería	CNAE - 2009	Mujeres	10
Junio 2010	201006	Junio	26	Cuencas Mineras	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	L	Actividades inmobiliarias	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	26	Cuencas Mineras	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	18
Junio 2010	201006	Junio	26	Cuencas Mineras	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	6
Junio 2010	201006	Junio	26	Cuencas Mineras	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	14
Junio 2010	201006	Junio	26	Cuencas Mineras	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	10
Junio 2010	201006	Junio	26	Cuencas Mineras	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	26	Cuencas Mineras	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	26	Cuencas Mineras	S	Otros servicios	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	B	Industrias extractivas	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	C	Industria manufacturera	CNAE - 2009	Hombres	9
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	C	Industria manufacturera	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	F	Construcción	CNAE - 2009	Hombres	32
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	F	Construcción	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	10
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	13
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	H	Transporte y almacenamiento	CNAE - 2009	Hombres	11
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	6
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	I	Hostelería	CNAE - 2009	Hombres	28
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	I	Hostelería	CNAE - 2009	Mujeres	22
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	4
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	27
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	P	Educación	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	P	Educación	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	S	Otros servicios	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	27	Andorra-Sierra de Arcos	S	Otros servicios	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	28	Bajo Aragón	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	130
Junio 2010	201006	Junio	28	Bajo Aragón	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	168
Junio 2010	201006	Junio	28	Bajo Aragón	B	Industrias extractivas	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	28	Bajo Aragón	C	Industria manufacturera	CNAE - 2009	Hombres	23
Junio 2010	201006	Junio	28	Bajo Aragón	C	Industria manufacturera	CNAE - 2009	Mujeres	6
Junio 2010	201006	Junio	28	Bajo Aragón	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	28	Bajo Aragón	F	Construcción	CNAE - 2009	Hombres	96
Junio 2010	201006	Junio	28	Bajo Aragón	F	Construcción	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	28	Bajo Aragón	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	15
Junio 2010	201006	Junio	28	Bajo Aragón	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	32
Junio 2010	201006	Junio	28	Bajo Aragón	H	Transporte y almacenamiento	CNAE - 2009	Hombres	15
Junio 2010	201006	Junio	28	Bajo Aragón	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	7
Junio 2010	201006	Junio	28	Bajo Aragón	I	Hostelería	CNAE - 2009	Hombres	9
Junio 2010	201006	Junio	28	Bajo Aragón	I	Hostelería	CNAE - 2009	Mujeres	36
Junio 2010	201006	Junio	28	Bajo Aragón	J	Información y comunicaciones	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	28	Bajo Aragón	J	Información y comunicaciones	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	28	Bajo Aragón	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	28	Bajo Aragón	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	7
Junio 2010	201006	Junio	28	Bajo Aragón	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	28	Bajo Aragón	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	14
Junio 2010	201006	Junio	28	Bajo Aragón	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	27
Junio 2010	201006	Junio	28	Bajo Aragón	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	15
Junio 2010	201006	Junio	28	Bajo Aragón	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	8
Junio 2010	201006	Junio	28	Bajo Aragón	P	Educación	CNAE - 2009	Hombres	4
Junio 2010	201006	Junio	28	Bajo Aragón	P	Educación	CNAE - 2009	Mujeres	11
Junio 2010	201006	Junio	28	Bajo Aragón	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	5
Junio 2010	201006	Junio	28	Bajo Aragón	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	23
Junio 2010	201006	Junio	28	Bajo Aragón	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	44
Junio 2010	201006	Junio	28	Bajo Aragón	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	28	Bajo Aragón	S	Otros servicios	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	28	Bajo Aragón	S	Otros servicios	CNAE - 2009	Mujeres	12
Junio 2010	201006	Junio	28	Bajo Aragón	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	29	Comunidad de Teruel	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	95
Junio 2010	201006	Junio	29	Comunidad de Teruel	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	6
Junio 2010	201006	Junio	29	Comunidad de Teruel	B	Industrias extractivas	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	29	Comunidad de Teruel	C	Industria manufacturera	CNAE - 2009	Hombres	36
Junio 2010	201006	Junio	29	Comunidad de Teruel	C	Industria manufacturera	CNAE - 2009	Mujeres	7
Junio 2010	201006	Junio	29	Comunidad de Teruel	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	29	Comunidad de Teruel	F	Construcción	CNAE - 2009	Hombres	125
Junio 2010	201006	Junio	29	Comunidad de Teruel	F	Construcción	CNAE - 2009	Mujeres	10
Junio 2010	201006	Junio	29	Comunidad de Teruel	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	33
Junio 2010	201006	Junio	29	Comunidad de Teruel	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	52
Junio 2010	201006	Junio	29	Comunidad de Teruel	H	Transporte y almacenamiento	CNAE - 2009	Hombres	19
Junio 2010	201006	Junio	29	Comunidad de Teruel	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	32
Junio 2010	201006	Junio	29	Comunidad de Teruel	I	Hostelería	CNAE - 2009	Hombres	137
Junio 2010	201006	Junio	29	Comunidad de Teruel	I	Hostelería	CNAE - 2009	Mujeres	184
Junio 2010	201006	Junio	29	Comunidad de Teruel	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	29	Comunidad de Teruel	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	29	Comunidad de Teruel	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	29	Comunidad de Teruel	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	14
Junio 2010	201006	Junio	29	Comunidad de Teruel	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	12
Junio 2010	201006	Junio	29	Comunidad de Teruel	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	228
Junio 2010	201006	Junio	29	Comunidad de Teruel	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	103
Junio 2010	201006	Junio	29	Comunidad de Teruel	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	22
Junio 2010	201006	Junio	29	Comunidad de Teruel	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	18
Junio 2010	201006	Junio	29	Comunidad de Teruel	P	Educación	CNAE - 2009	Hombres	15
Junio 2010	201006	Junio	29	Comunidad de Teruel	P	Educación	CNAE - 2009	Mujeres	9
Junio 2010	201006	Junio	29	Comunidad de Teruel	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	10
Junio 2010	201006	Junio	29	Comunidad de Teruel	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	67
Junio 2010	201006	Junio	29	Comunidad de Teruel	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	23
Junio 2010	201006	Junio	29	Comunidad de Teruel	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	39
Junio 2010	201006	Junio	29	Comunidad de Teruel	S	Otros servicios	CNAE - 2009	Hombres	6
Junio 2010	201006	Junio	29	Comunidad de Teruel	S	Otros servicios	CNAE - 2009	Mujeres	12
Junio 2010	201006	Junio	29	Comunidad de Teruel	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	30	Maestrazgo	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	3
Junio 2010	201006	Junio	30	Maestrazgo	C	Industria manufacturera	CNAE - 2009	Hombres	3
Junio 2010	201006	Junio	30	Maestrazgo	C	Industria manufacturera	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	30	Maestrazgo	F	Construcción	CNAE - 2009	Hombres	18
Junio 2010	201006	Junio	30	Maestrazgo	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	30	Maestrazgo	I	Hostelería	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	30	Maestrazgo	I	Hostelería	CNAE - 2009	Mujeres	11
Junio 2010	201006	Junio	30	Maestrazgo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	6
Junio 2010	201006	Junio	30	Maestrazgo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	4
Junio 2010	201006	Junio	30	Maestrazgo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	5
Junio 2010	201006	Junio	30	Maestrazgo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	30	Maestrazgo	S	Otros servicios	CNAE - 2009	Hombres	2
Junio 2010	201006	Junio	30	Maestrazgo	S	Otros servicios	CNAE - 2009	Mujeres	13
Junio 2010	201006	Junio	31	Sierra de Albarracín	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	19
Junio 2010	201006	Junio	31	Sierra de Albarracín	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	5
Junio 2010	201006	Junio	31	Sierra de Albarracín	C	Industria manufacturera	CNAE - 2009	Hombres	5
Junio 2010	201006	Junio	31	Sierra de Albarracín	C	Industria manufacturera	CNAE - 2009	Mujeres	1
Junio 2010	201006	Junio	31	Sierra de Albarracín	F	Construcción	CNAE - 2009	Hombres	14
Junio 2010	201006	Junio	31	Sierra de Albarracín	F	Construcción	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	31	Sierra de Albarracín	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	1
Junio 2010	201006	Junio	31	Sierra de Albarracín	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	2
Junio 2010	201006	Junio	31	Sierra de Albarracín	H	Transporte y almacenamiento	CNAE - 2009	Hombres	2
