Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Número de contratos	Número trabajadores (CC)
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Hombres	11	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Hombres	2	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Mujeres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Hombres	1	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Hombres	5	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Hombres	1	07 De 500 a 999 trabajadores
Febrero 2013	201302	Febrero	2013	23	Bajo Martín	Mujeres	2	99 No consta
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Hombres	12	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	7	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Hombres	2	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	2	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Hombres	2	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	3	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	2	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Hombres	1	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	2	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Hombres	2	99 No consta
Febrero 2013	201302	Febrero	2013	24	Campo de Daroca	Mujeres	1	99 No consta
Febrero 2013	201302	Febrero	2013	25	Jiloca	Hombres	27	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Mujeres	9	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Hombres	1	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Hombres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Mujeres	1	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	25	Jiloca	Mujeres	1	99 No consta
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Hombres	17	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Mujeres	6	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Hombres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Mujeres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Mujeres	1	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Mujeres	3	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Hombres	3	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	26	Cuencas Mineras	Mujeres	1	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	20	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	20	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	2	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	17	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	9	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	11	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	3	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Hombres	1	99 No consta
Febrero 2013	201302	Febrero	2013	27	Andorra-Sierra de Arcos	Mujeres	1	99 No consta
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	117	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	91	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	4	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	9	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	32	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	12	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	2	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	5	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	3	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	5	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Hombres	4	99 No consta
Febrero 2013	201302	Febrero	2013	28	Bajo Aragón	Mujeres	5	99 No consta
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	128	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	121	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	59	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	43	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	30	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	19	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	231	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	33	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	34	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	25	05 De 100 a 199 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	1	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	4	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Hombres	15	99 No consta
Febrero 2013	201302	Febrero	2013	29	Comunidad de Teruel	Mujeres	9	99 No consta
Febrero 2013	201302	Febrero	2013	30	Maestrazgo	Hombres	5	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	30	Maestrazgo	Mujeres	5	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	30	Maestrazgo	Hombres	1	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	30	Maestrazgo	Mujeres	1	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	31	Sierra de Albarracín	Hombres	7	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	31	Sierra de Albarracín	Mujeres	5	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	31	Sierra de Albarracín	Mujeres	5	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Hombres	13	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	27	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Hombres	11	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	14	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Hombres	114	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	83	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Hombres	57	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	42	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Hombres	1	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	3	06 De 200 a 499 trabajadores
Febrero 2013	201302	Febrero	2013	32	Gúdar-Javalambre	Mujeres	2	99 No consta
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Hombres	40	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Mujeres	9	01 De 1 a 9 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Hombres	8	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Hombres	4	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Mujeres	12	03 De 20 a 49 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Hombres	1	04 De 50 a 99 trabajadores
Febrero 2013	201302	Febrero	2013	33	Matarraña / Matarranya	Mujeres	1	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	76	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	72	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	12	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	35	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	17	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	25	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	35	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	52	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	4	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	3	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	1	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	9	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	1	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	01	La Jacetania	Hombres	1	99 No consta
Enero 2013	201301	Enero	2013	01	La Jacetania	Mujeres	2	99 No consta
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	76	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	85	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	20	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	28	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	21	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	25	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	67	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	89	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	58	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	27	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	124	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	97	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	02	Alto Gállego	Hombres	3	99 No consta
Enero 2013	201301	Enero	2013	02	Alto Gállego	Mujeres	1	99 No consta
Enero 2013	201301	Enero	2013	03	Sobrarbe	Hombres	31	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Mujeres	16	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Hombres	1	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Mujeres	7	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Hombres	9	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Mujeres	2	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Hombres	17	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Mujeres	26	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	03	Sobrarbe	Hombres	1	99 No consta
Enero 2013	201301	Enero	2013	04	La Ribagorza	Hombres	59	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	62	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Hombres	31	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	27	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Hombres	36	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	29	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	12	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Hombres	4	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	4	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	1	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	04	La Ribagorza	Hombres	3	99 No consta
Enero 2013	201301	Enero	2013	04	La Ribagorza	Mujeres	1	99 No consta
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	97	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	61	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	28	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	13	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	18	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	15	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	1	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	20	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	5	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	9	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	1	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	2	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	2	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	24	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	3	08 De 1.000 a 4.999 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	3	08 De 1.000 a 4.999 trabajadores
Enero 2013	201301	Enero	2013	05	Cinco Villas	Hombres	15	99 No consta
Enero 2013	201301	Enero	2013	05	Cinco Villas	Mujeres	5	99 No consta
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	215	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	242	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	100	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	105	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	88	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	91	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	45	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	44	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	15	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	53	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	15	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	44	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	9	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Hombres	7	99 No consta
Enero 2013	201301	Enero	2013	06	Hoya de Huesca / Plana de Uesca	Mujeres	13	99 No consta
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	103	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	43	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	37	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	26	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	31	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	19	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	37	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	48	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	17	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	6	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	1	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	13	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Hombres	3	99 No consta
Enero 2013	201301	Enero	2013	07	Somontano de Barbastro	Mujeres	3	99 No consta
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	72	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	56	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	21	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	20	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	42	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	20	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	48	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	34	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	5	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	4	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	15	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	6	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	08	Cinca Medio	Hombres	1	99 No consta
Enero 2013	201301	Enero	2013	08	Cinca Medio	Mujeres	1	99 No consta
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	67	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	36	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	25	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	4	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	16	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	5	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	8	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	4	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	21	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	10	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	3	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Hombres	5	99 No consta
Enero 2013	201301	Enero	2013	09	La Litera / La Llitera	Mujeres	4	99 No consta
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	49	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	22	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	42	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	7	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	29	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	10	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	1	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	21	04 De 50 a 99 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	2	05 De 100 a 199 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	2	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	5	06 De 200 a 499 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	1	07 De 500 a 999 trabajadores
Enero 2013	201301	Enero	2013	10	Los Monegros	Hombres	3	99 No consta
Enero 2013	201301	Enero	2013	10	Los Monegros	Mujeres	4	99 No consta
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Hombres	170	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Mujeres	98	01 De 1 a 9 trabajadores
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Hombres	62	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Mujeres	35	02 De 10 a 19 trabajadores
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Hombres	54	03 De 20 a 49 trabajadores
Enero 2013	201301	Enero	2013	11	Bajo Cinca / Baix Cinca	Mujeres	28	03 De 20 a 49 trabajadores
