Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2004	Teruel	44019	Alobras	0,0		1	
2004	Teruel	44022	Alloza	-6,0		2	6,0
2004	Teruel	44025	Andorra	-61,0		19	61,0
2004	Teruel	44029	Ariño	-14,0			14,0
2004	Teruel	44034	Bañón				
2004	Teruel	44037	Beceite	-9,0		2	9,0
2004	Teruel	44038	Belmonte de San José	-1,0			1,0
2004	Teruel	44039	Bello	-9,0		1	9,0
2004	Teruel	44040	Berge	-2,0			2,0
2004	Teruel	44044	Bordón				
2004	Teruel	44045	Bronchales	-8,0		1	8,0
2004	Teruel	44049	Calaceite	-14,0			14,0
2004	Teruel	44050	Calamocha	-29,0		20	29,0
2004	Teruel	44051	Calanda	-40,0		17	40,0
2004	Teruel	44054	Camarena de la Sierra	-2,0		1	2,0
2004	Teruel	44056	Caminreal	-9,0		1	9,0
2004	Teruel	44059	Cantavieja	-5,0			5,0
2004	Teruel	44061	Cañada de Verich (La)				
2004	Teruel	44068	Castelserás	-19,0		1	19,0
2004	Teruel	44071	Castellote	-10,0		1	10,0
2004	Teruel	44074	Cedrillas	-14,0		2	14,0
2004	Teruel	44075	Celadas	-2,0		2	2,0
2004	Teruel	44076	Cella	-21,0		9	21,0
2004	Teruel	44080	Codoñera (La)	-2,0		5	2,0
2004	Teruel	44086	Cretas	-10,0		1	10,0
2004	Teruel	44090	Cucalón	-2,0			2,0
2004	Teruel	44093	Cuevas de Almudén	-2,0			2,0
2004	Teruel	44094	Cuevas Labradas	-3,0			3,0
2004	Teruel	44096	Ejulve	-2,0			2,0
2004	Teruel	44099	Escucha	-5,0		1	5,0
2004	Teruel	44103	Formiche Alto	-2,0		2	2,0
2004	Teruel	44105	Fórnoles	-1,0			1,0
2004	Teruel	44106	Fortanete	-1,0			1,0
2004	Teruel	44107	Foz-Calanda	-4,0		1	4,0
2004	Teruel	44108	Fresneda (La)	-6,0		1	6,0
2004	Teruel	44109	Frías de Albarracín	-3,0			3,0
2004	Teruel	44112	Fuentes Claras	-8,0			8,0
2004	Teruel	44113	Fuentes de Rubielos	-1,0		2	1,0
2004	Teruel	44114	Fuentespalda	-3,0			3,0
2004	Teruel	44115	Galve	-1,0			1,0
2004	Teruel	44117	Gea de Albarracín	-4,0		3	4,0
2004	Teruel	44118	Ginebrosa (La)	-7,0		1	7,0
2004	Teruel	44119	Griegos	-2,0		1	2,0
2004	Teruel	44120	Guadalaviar	-5,0			5,0
2004	Teruel	44121	Gúdar				
2004	Teruel	44122	Híjar	-27,0		6	27,0
2004	Teruel	44123	Hinojosa de Jarque	-5,0			5,0
2004	Teruel	44126	Iglesuela del Cid (La)	-5,0		1	5,0
2004	Teruel	44136	Lidón	-3,0			3,0
2004	Teruel	44143	Manzanera	-5,0		1	5,0
2004	Teruel	44144	Martín del Río	-3,0			3,0
2004	Teruel	44145	Mas de las Matas	-22,0		2	22,0
2004	Teruel	44147	Mazaleón	-4,0		3	4,0
2004	Teruel	44148	Mezquita de Jarque	-1,0			1,0
2004	Teruel	44151	Molinos	-4,0			4,0
2004	Teruel	44153	Monreal del Campo	-24,0		11	24,0
2004	Teruel	44154	Monroyo	-2,0			2,0
2004	Teruel	44155	Montalbán	-14,0		3	14,0
2004	Teruel	44158	Mora de Rubielos	-13,0		9	13,0
2004	Teruel	44160	Mosqueruela	-7,0		1	7,0
2004	Teruel	44161	Muniesa	-6,0			6,0
2004	Teruel	44168	Odón	-3,0		1	3,0
2004	Teruel	44169	Ojos Negros	-7,0		2	7,0
2004	Teruel	44171	Olba	-2,0		1	2,0
2004	Teruel	44172	Oliete	-8,0			8,0
2004	Teruel	44173	Olmos (Los)	0,0		1	
2004	Teruel	44174	Orihuela del Tremedal	-5,0			5,0
2004	Teruel	44177	Pancrudo	-2,0			2,0
2004	Teruel	44182	Perales del Alfambra	-4,0			4,0
2004	Teruel	44191	Puebla de Híjar (La)	-15,0		4	15,0
2004	Teruel	44192	Puebla de Valverde (La)	-8,0		1	8,0
2004	Teruel	44193	Puertomingalvo	-4,0			4,0
2004	Teruel	44198	Royuela	-5,0			5,0
2004	Teruel	44201	Rubielos de Mora	-7,0		1	7,0
2004	Teruel	44205	Samper de Calanda	-16,0		2	16,0
2004	Teruel	44206	San Agustín	-1,0			1,0
2004	Teruel	44209	Santa Eulalia	-20,0		3	20,0
2004	Teruel	44210	Sarrión	-15,0		3	15,0
2004	Teruel	44216	Teruel	-324,0		196	324,0
2004	Teruel	44219	Tornos	-7,0			7,0
2004	Teruel	44221	Torrecilla de Alcañiz	-8,0			8,0
2004	Teruel	44225	Torre del Compte	-1,0			1,0
2004	Teruel	44226	Torrelacárcel	-5,0		1	5,0
2004	Teruel	44229	Torres de Albarracín	-1,0			1,0
2004	Teruel	44232	Torrijo del Campo	-8,0			8,0
2004	Teruel	44237	Urrea de Gaén	-5,0		2	5,0
2004	Teruel	44238	Utrillas	-23,0		13	23,0
2004	Teruel	44240	Valbona	-3,0			3,0
2004	Teruel	44241	Valdealgorfa	-7,0		2	7,0
2004	Teruel	44246	Valderrobres	-27,0		4	27,0
2004	Teruel	44247	Valjunquera	-6,0		2	6,0
2004	Teruel	44251	Villafranca del Campo	-4,0		1	4,0
2004	Teruel	44256	Villanueva del Rebollar de la Sierra	-2,0			2,0
2004	Teruel	44260	Villarluengo	-3,0			3,0
2004	Teruel	44261	Villarquemado	-19,0		2	19,0
2004	Teruel	44262	Villarroya de los Pinares	-2,0			2,0
2004	Teruel	44263	Villastar	-4,0			4,0
2004	Teruel	44264	Villel	-8,0		1	8,0
2004	Teruel	44267	Vivel del Río Martín				
2004	Zaragoza	50003	Agón	-4,0			4,0
2004	Zaragoza	50005	Aguilón	-1,0			1,0
2004	Zaragoza	50006	Ainzón	-19,0		6	19,0
2004	Zaragoza	50007	Aladrén				
2004	Zaragoza	50008	Alagón	-68,0		34	68,0
2004	Zaragoza	50009	Alarba	-3,0		1	3,0
2004	Zaragoza	50013	Alcalá de Ebro	-5,0			5,0
2004	Zaragoza	50015	Alconchel de Ariza	-4,0			4,0
2004	Zaragoza	50017	Alfajarín	-13,0		10	13,0
2004	Zaragoza	50018	Alfamén	-19,0		5	19,0
2004	Zaragoza	50019	Alforque	-1,0			1,0
2004	Zaragoza	50020	Alhama de Aragón	-15,0		4	15,0
2004	Zaragoza	50023	Almonacid de la Cuba	-5,0			5,0
2004	Zaragoza	50024	Almonacid de la Sierra	-19,0		2	19,0
2004	Zaragoza	50025	Almunia de Doña Godina (La)	-74,0		28	74,0
2004	Zaragoza	50026	Alpartir	-11,0		1	11,0
2004	Zaragoza	50027	Ambel	-7,0			7,0
2004	Zaragoza	50028	Anento				
2004	Zaragoza	50029	Aniñón	-9,0		2	9,0
2004	Zaragoza	50032	Arándiga	-7,0		2	7,0
2004	Zaragoza	50034	Ariza	-18,0		4	18,0
2004	Zaragoza	50035	Artieda				
2004	Zaragoza	50038	Ateca	-28,0		6	28,0
2004	Zaragoza	50039	Azuara	-8,0			8,0
2004	Zaragoza	50044	Bardallur	-3,0			3,0
2004	Zaragoza	50045	Belchite	-19,0		3	19,0
2004	Zaragoza	50046	Belmonte de Gracián	-8,0			8,0
2004	Zaragoza	50047	Berdejo				
2004	Zaragoza	50051	Biota	-14,0		6	14,0
2004	Zaragoza	50053	Boquiñeni	-7,0		2	7,0
2004	Zaragoza	50055	Borja	-64,0		19	64,0
2004	Zaragoza	50057	Brea de Aragón	-16,0		7	16,0
2004	Zaragoza	50059	Bujaraloz	-11,0		4	11,0
2004	Zaragoza	50060	Bulbuente	-4,0			4,0
2004	Zaragoza	50061	Bureta	-9,0			9,0
2004	Zaragoza	50062	Burgo de Ebro (El)	-17,0		11	17,0
2004	Zaragoza	50063	Buste (El)	-3,0			3,0
2004	Zaragoza	50064	Cabañas de Ebro	-6,0			6,0
2004	Zaragoza	50066	Cadrete	-10,0		21	10,0
2004	Zaragoza	50067	Calatayud	-214,0		99	214,0
2004	Zaragoza	50068	Calatorao	-35,0		11	35,0
2004	Zaragoza	50070	Calmarza	-3,0		1	3,0
2004	Zaragoza	50071	Campillo de Aragón	-3,0			3,0
2004	Zaragoza	50072	Carenas	-4,0			4,0
2004	Zaragoza	50073	Cariñena	-30,0		11	30,0
2004	Zaragoza	50074	Caspe	-101,0		39	101,0
2004	Zaragoza	50079	Cervera de la Cañada	-2,0		1	2,0
2004	Zaragoza	50080	Cerveruela				
2004	Zaragoza	50081	Cetina	-9,0			9,0
2004	Zaragoza	50084	Clarés de Ribota	-1,0			1,0
2004	Zaragoza	50085	Codo	-5,0			5,0
2004	Zaragoza	50088	Cosuenda	-6,0		2	6,0
2004	Zaragoza	50089	Cuarte de Huerva	-21,0		43	21,0
2004	Zaragoza	50090	Cubel	-3,0		1	3,0
2004	Zaragoza	50092	Chiprana	-1,0			1,0
2004	Zaragoza	50094	Daroca	-36,0		7	36,0
2004	Zaragoza	50095	Ejea de los Caballeros	-168,0		84	168,0
2004	Zaragoza	50099	Épila	-60,0		14	60,0
2004	Zaragoza	50101	Escatrón	-19,0		3	19,0
2004	Zaragoza	50102	Fabara	-18,0		3	18,0
2004	Zaragoza	50104	Farlete	-3,0			3,0
2004	Zaragoza	50105	Fayón	-9,0			9,0
2004	Zaragoza	50107	Figueruelas	-18,0		9	18,0
2004	Zaragoza	50111	Fréscano	-2,0			2,0
2004	Zaragoza	50113	Fuendejalón	-17,0		2	17,0
2004	Zaragoza	50115	Fuentes de Ebro	-38,0		20	38,0
2004	Zaragoza	50118	Gallur	-44,0		4	44,0
2004	Zaragoza	50119	Gelsa	-17,0		6	17,0
2004	Zaragoza	50121	Gotor	-5,0		1	5,0
2004	Zaragoza	50123	Grisén	-6,0		2	6,0
2004	Zaragoza	50124	Herrera de los Navarros	-13,0		1	13,0
2004	Zaragoza	50125	Ibdes	-10,0		2	10,0
2004	Zaragoza	50126	Illueca	-29,0		13	29,0
2004	Zaragoza	50128	Isuerre	-1,0		1	1,0
2004	Zaragoza	50129	Jaraba	-4,0		1	4,0
2004	Zaragoza	50130	Jarque	-7,0		2	7,0
2004	Zaragoza	50131	Jaulín	-4,0			4,0
2004	Zaragoza	50132	Joyosa (La)	-6,0		11	6,0
2004	Zaragoza	50133	Lagata	-1,0			1,0
2004	Zaragoza	50135	Layana				
2004	Zaragoza	50136	Lécera	-11,0			11,0
2004	Zaragoza	50137	Leciñena	-10,0		1	10,0
2004	Zaragoza	50139	Letux	-8,0			8,0
2004	Zaragoza	50141	Lituénigo	-3,0			3,0
2004	Zaragoza	50142	Lobera de Onsella				
2004	Zaragoza	50143	Longares	-15,0		4	15,0
2004	Zaragoza	50146	Lucena de Jalón	-1,0		2	1,0
2004	Zaragoza	50147	Luceni	-14,0		3	14,0
2004	Zaragoza	50148	Luesia	-3,0		1	3,0
2004	Zaragoza	50150	Lumpiaque	-12,0		3	12,0
2004	Zaragoza	50151	Luna	-15,0			15,0
2004	Zaragoza	50152	Maella	-32,0		7	32,0
2004	Zaragoza	50153	Magallón	-18,0		6	18,0
2004	Zaragoza	50154	Mainar	-1,0			1,0
2004	Zaragoza	50156	Maleján	-6,0		1	6,0
2004	Zaragoza	50157	Malón	-6,0		2	6,0
2004	Zaragoza	50159	Maluenda	-18,0		1	18,0
2004	Zaragoza	50160	Mallén	-37,0		10	37,0
2004	Zaragoza	50161	Manchones	-4,0		1	4,0
2004	Zaragoza	50162	Mara	-3,0			3,0
2004	Zaragoza	50163	María de Huerva	-18,0		27	18,0
2004	Zaragoza	50164	Mediana de Aragón	-10,0			10,0
2004	Zaragoza	50165	Mequinenza	-41,0		9	41,0
2004	Zaragoza	50169	Miedes de Aragón	-11,0		3	11,0
2004	Zaragoza	50170	Monegrillo	-3,0		1	3,0
2004	Zaragoza	50173	Monterde	-5,0			5,0
2004	Zaragoza	50175	Morata de Jalón	-18,0		3	18,0
2004	Zaragoza	50177	Morés	-4,0			4,0
2004	Zaragoza	50178	Moros	-7,0		1	7,0
2004	Zaragoza	50179	Moyuela	-10,0			10,0
2004	Zaragoza	50180	Mozota	-1,0			1,0
2004	Zaragoza	50181	Muel	-17,0		5	17,0
2004	Zaragoza	50182	Muela (La)	-20,0		22	20,0
2004	Zaragoza	50183	Munébrega	-4,0		2	4,0
2004	Zaragoza	50189	Nonaspe	-18,0		4	18,0
2004	Zaragoza	50190	Novallas	-13,0		3	13,0
2004	Zaragoza	50191	Novillas	-16,0		3	16,0
2004	Zaragoza	50192	Nuévalos	-2,0		3	2,0
2004	Zaragoza	50193	Nuez de Ebro	-4,0		4	4,0
2004	Zaragoza	50196	Orera	-2,0			2,0
2004	Zaragoza	50199	Osera de Ebro	-21,0			21,0
2004	Zaragoza	50200	Paniza	-7,0		1	7,0
2004	Zaragoza	50201	Paracuellos de Jiloca	-5,0		2	5,0
2004	Zaragoza	50202	Paracuellos de la Ribera	-3,0			3,0
2004	Zaragoza	50203	Pastriz	-17,0		13	17,0
2004	Zaragoza	50204	Pedrola	-30,0		15	30,0
2004	Zaragoza	50206	Perdiguera	-7,0		2	7,0
2004	Zaragoza	50208	Pina de Ebro	-29,0		10	29,0
2004	Zaragoza	50209	Pinseque	-64,0		19	64,0
2004	Zaragoza	50211	Plasencia de Jalón	-4,0		1	4,0
2004	Zaragoza	50216	Pozuelo de Aragón	-2,0		2	2,0
2004	Zaragoza	50217	Pradilla de Ebro	-11,0			11,0
2004	Zaragoza	50218	Puebla de Albortón	-1,0			1,0
2004	Zaragoza	50219	Puebla de Alfindén (La)	-24,0		51	24,0
2004	Zaragoza	50222	Quinto	-25,0		7	25,0
2004	Zaragoza	50223	Remolinos	-14,0		4	14,0
2004	Zaragoza	50225	Ricla	-23,0		11	23,0
2004	Zaragoza	50228	Rueda de Jalón	-7,0		3	7,0
2004	Zaragoza	50230	Sádaba	-32,0		5	32,0
2004	Zaragoza	50231	Salillas de Jalón	-2,0			2,0
2004	Zaragoza	50232	Salvatierra de Esca	-9,0		2	9,0
2004	Zaragoza	50233	Samper del Salz	-2,0			2,0
2004	Zaragoza	50234	San Martín de la Virgen de Moncayo	-4,0		1	4,0
2004	Zaragoza	50235	San Mateo de Gállego	-22,0		4	22,0
2004	Zaragoza	50237	Santa Cruz de Moncayo				
2004	Zaragoza	50239	Santed	-1,0			1,0
2004	Zaragoza	50241	Saviñán	-4,0		1	4,0
2004	Zaragoza	50242	Sediles	-4,0			4,0
2004	Zaragoza	50243	Sestrica	-7,0		1	7,0
2004	Zaragoza	50244	Sierra de Luna	-3,0			3,0
2004	Zaragoza	50245	Sigüés	-2,0			2,0
2004	Zaragoza	50247	Sobradiel	-5,0		4	5,0
2004	Zaragoza	50248	Sos del Rey Católico	-4,0		2	4,0
2004	Zaragoza	50249	Tabuenca	-4,0		1	4,0
2004	Zaragoza	50251	Tarazona	-145,0		51	145,0
2004	Zaragoza	50252	Tauste	-78,0		35	78,0
2004	Zaragoza	50253	Terrer	-9,0			9,0
2004	Zaragoza	50254	Tierga	-5,0			5,0
2004	Zaragoza	50261	Torrellas	-4,0			4,0
2004	Zaragoza	50262	Torres de Berrellén	-15,0		12	15,0
2004	Zaragoza	50266	Trasobares	-5,0			5,0
2004	Zaragoza	50267	Uncastillo	-15,0		1	15,0
2004	Zaragoza	50268	Undués de Lerda				
2004	Zaragoza	50269	Urrea de Jalón	-6,0		1	6,0
2004	Zaragoza	50271	Used	-4,0		1	4,0
2004	Zaragoza	50272	Utebo	-55,0		112	55,0
2004	Zaragoza	50277	Valtorres	-2,0			2,0
2004	Zaragoza	50278	Velilla de Ebro	-5,0			5,0
2004	Zaragoza	50280	Vera de Moncayo	-5,0		1	5,0
2004	Zaragoza	50285	Villafranca de Ebro	-14,0		2	14,0
2004	Zaragoza	50287	Villalengua	-4,0		1	4,0
2004	Zaragoza	50288	Villanueva de Gállego	-33,0		12	33,0
2004	Zaragoza	50290	Villanueva de Huerva	-8,0			8,0
2004	Zaragoza	50292	Villarreal de Huerva	-1,0		1	1,0
2004	Zaragoza	50293	Villarroya de la Sierra	-13,0		1	13,0
2004	Zaragoza	50296	Zaida (La)	-8,0		1	8,0
2004	Zaragoza	50297	Zaragoza	-6008,0		3347	6008,0
2004	Zaragoza	50298	Zuera	-58,0		37	58,0
2003	Huesca	22001	Abiego	-8,0			8,0
2003	Huesca	22003	Adahuesca	-3,0			3,0
2003	Huesca	22006	Aísa	-1,0			1,0
2003	Huesca	22007	Albalate de Cinca	-12,0		4	12,0
2003	Huesca	22008	Albalatillo	-3,0		1	3,0
2003	Huesca	22009	Albelda	-17,0		4	17,0
2003	Huesca	22011	Albero Alto	-2,0			2,0
2003	Huesca	22013	Alberuela de Tubo	-3,0			3,0
2003	Huesca	22015	Alcalá del Obispo	-2,0			2,0
2003	Huesca	22016	Alcampell	-16,0			16,0
2003	Huesca	22017	Alcolea de Cinca	-11,0		4	11,0
2003	Huesca	22018	Alcubierre	-5,0		1	5,0
2003	Huesca	22020	Alfántega	-2,0			2,0
2003	Huesca	22021	Almudévar	-34,0		7	34,0
2003	Huesca	22022	Almunia de San Juan	-10,0		1	10,0
2003	Huesca	22023	Almuniente	-11,0		2	11,0
2003	Huesca	22024	Alquézar	-5,0			5,0
2003	Huesca	22025	Altorricón	-18,0		5	18,0
2003	Huesca	22027	Angüés	-11,0			11,0
2003	Huesca	22028	Ansó	-5,0		1	5,0
2003	Huesca	22032	Aragüés del Puerto	-1,0			1,0
2003	Huesca	22035	Arén	-6,0		1	6,0
2003	Huesca	22039	Ayerbe	-18,0		4	18,0
2003	Huesca	22044	Bailo	-3,0			3,0
2003	Huesca	22046	Ballobar	-12,0		3	12,0
2003	Huesca	22047	Banastás	-2,0			2,0
2003	Huesca	22048	Barbastro	-192,0		67	192,0
2003	Huesca	22050	Barbuñales	-1,0			1,0
2003	Huesca	22052	Belver de Cinca	-15,0		1	15,0
2003	Huesca	22053	Benabarre	-22,0		4	22,0
2003	Huesca	22054	Benasque	-10,0		10	10,0
2003	Huesca	22055	Berbegal	-5,0			5,0
2003	Huesca	22057	Bielsa	-7,0			7,0
2003	Huesca	22059	Biescas	-16,0		5	16,0
2003	Huesca	22060	Binaced	-14,0		5	14,0
2003	Huesca	22061	Binéfar	-92,0		33	92,0
2003	Huesca	22062	Bisaurri	-3,0			3,0
2003	Huesca	22063	Biscarrués	-4,0		2	4,0
2003	Huesca	22064	Blecua y Torres	-3,0			3,0
2003	Huesca	22066	Boltaña	-9,0		1	9,0
2003	Huesca	22069	Broto	-7,0			7,0
2003	Huesca	22076	Canal de Berdún	-6,0		1	6,0
2003	Huesca	22077	Candasnos	-5,0			5,0
2003	Huesca	22078	Canfranc	-6,0			6,0
2003	Huesca	22080	Capella	-8,0		3	8,0
