Año	Mes (código)	Mes nombre	Mes y año	Sexo	Comarca código	Comarca nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	316
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Interinidad	Interinidad	69
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Interinidad	Interinidad	216
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Discapacitados	Temp. Minusv	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Discapacitados	Temp. Minusv	1
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Jubilación parcial	3
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Relevo	1
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Jubilación parcial	3
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Relevo	3
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Formación	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Prácticas	4
2012	201209	Septiembre	Septiembre 2012	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Otros	Otros	13
2012	201209	Septiembre	Septiembre 2012	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Otros	Otros	4
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Fomento	9
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Ordinario	7
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Fomento	7
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Ordinario	25
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Temporal	Obra o servicio	Obra o servicio	86
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Obra o servicio	Obra o servicio	86
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Temporal	Eventual por circunstancias de la producción	Eventual producción	104
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Eventual por circunstancias de la producción	Eventual producción	50
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Temporal	Interinidad	Interinidad	13
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Interinidad	Interinidad	52
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Jubilación parcial	2
2012	201209	Septiembre	Septiembre 2012	Hombres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Relevo	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Jubilación parcial	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Relevo	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Sust. Jubilación	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Indefinido	Indefinido	Indef. Fomento	17
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Indefinido	Indefinido	Indef. Ordinario	16
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Indefinido	Indefinido	Indef. Fomento	11
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Indefinido	Indefinido	Indef. Ordinario	6
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Obra o servicio	Obra o servicio	147
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Temporal	Obra o servicio	Obra o servicio	62
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Eventual por circunstancias de la producción	Eventual producción	117
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Temporal	Eventual por circunstancias de la producción	Eventual producción	117
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Interinidad	Interinidad	11
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Temporal	Interinidad	Interinidad	50
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Ligados a la jubilación	Jubilación parcial	4
2012	201209	Septiembre	Septiembre 2012	Mujeres	08	Cinca Medio	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Ligados a la formación	Formación	1
2012	201209	Septiembre	Septiembre 2012	Hombres	08	Cinca Medio	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Fomento	23
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Ordinario	10
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Fomento	15
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Ordinario	6
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Temporal	Obra o servicio	Obra o servicio	157
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Temporal	Obra o servicio	Obra o servicio	50
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Temporal	Eventual por circunstancias de la producción	Eventual producción	104
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Temporal	Eventual por circunstancias de la producción	Eventual producción	33
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Temporal	Interinidad	Interinidad	5
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Temporal	Interinidad	Interinidad	32
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Hombres	09	La Litera / La Llitera	Temporal	Ligados a la jubilación	Relevo	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la jubilación	Sust. Jubilación	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la formación	Formación	4
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Indefinido	Indefinido	Indef. Fomento	8
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Indefinido	Indefinido	Indef. Ordinario	5
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Indefinido	Indefinido	Indef. Fomento	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Indefinido	Indefinido	Indef. Ordinario	5
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Indefinido	Discapacitados	Minusválidos	2
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Temporal	Obra o servicio	Obra o servicio	120
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Temporal	Obra o servicio	Obra o servicio	16
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Temporal	Eventual por circunstancias de la producción	Eventual producción	70
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Temporal	Eventual por circunstancias de la producción	Eventual producción	10
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Temporal	Interinidad	Interinidad	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Temporal	Interinidad	Interinidad	33
2012	201209	Septiembre	Septiembre 2012	Hombres	10	Los Monegros	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	10	Los Monegros	Temporal	Otros	Otros	1
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Fomento	10
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Ordinario	8
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Fomento	8
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Ordinario	13
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Obra o servicio	Obra o servicio	273
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Obra o servicio	Obra o servicio	153
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Eventual por circunstancias de la producción	Eventual producción	73
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Eventual por circunstancias de la producción	Eventual producción	57
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Interinidad	Interinidad	14
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Interinidad	Interinidad	22
2012	201209	Septiembre	Septiembre 2012	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Discapacitados	Temp. Minusv	2
2012	201209	Septiembre	Septiembre 2012	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Fomento	4
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Ordinario	10
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Fomento	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Ordinario	2
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Temporal	Obra o servicio	Obra o servicio	34
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Obra o servicio	Obra o servicio	29
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Temporal	Eventual por circunstancias de la producción	Eventual producción	90
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Eventual por circunstancias de la producción	Eventual producción	65
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Temporal	Interinidad	Interinidad	6
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Interinidad	Interinidad	20
2012	201209	Septiembre	Septiembre 2012	Hombres	12	Tarazona y el Moncayo	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Ligados a la jubilación	Relevo	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	12	Tarazona y el Moncayo	Temporal	Ligados a la formación	Formación	1
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Indefinido	Indefinido	Indef. Fomento	6
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Indefinido	Indefinido	Indef. Ordinario	3
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Indefinido	Indefinido	Indef. Fomento	7
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Indefinido	Indefinido	Indef. Ordinario	9
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Indefinido	Discapacitados	Minusválidos	1
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Temporal	Obra o servicio	Obra o servicio	310
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Temporal	Obra o servicio	Obra o servicio	92
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Temporal	Eventual por circunstancias de la producción	Eventual producción	53
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Temporal	Eventual por circunstancias de la producción	Eventual producción	39
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Temporal	Interinidad	Interinidad	12
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Temporal	Interinidad	Interinidad	82
2012	201209	Septiembre	Septiembre 2012	Hombres	13	Campo de Borja	Temporal	Ligados a la formación	Formación	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	13	Campo de Borja	Temporal	Ligados a la formación	Formación	2
2012	201209	Septiembre	Septiembre 2012	Hombres	14	Aranda	Indefinido	Indefinido	Indef. Fomento	1
2012	201209	Septiembre	Septiembre 2012	Hombres	14	Aranda	Indefinido	Indefinido	Indef. Ordinario	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	14	Aranda	Indefinido	Indefinido	Indef. Ordinario	5
2012	201209	Septiembre	Septiembre 2012	Hombres	14	Aranda	Temporal	Obra o servicio	Obra o servicio	26
2012	201209	Septiembre	Septiembre 2012	Mujeres	14	Aranda	Temporal	Obra o servicio	Obra o servicio	24
2012	201209	Septiembre	Septiembre 2012	Hombres	14	Aranda	Temporal	Eventual por circunstancias de la producción	Eventual producción	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	14	Aranda	Temporal	Eventual por circunstancias de la producción	Eventual producción	4
2012	201209	Septiembre	Septiembre 2012	Hombres	14	Aranda	Temporal	Interinidad	Interinidad	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	14	Aranda	Temporal	Interinidad	Interinidad	6
2012	201209	Septiembre	Septiembre 2012	Mujeres	14	Aranda	Temporal	Otros	Otros	1
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Fomento	8
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Ordinario	36
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Fomento	5
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Ordinario	12
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Obra o servicio	Obra o servicio	316
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Temporal	Obra o servicio	Obra o servicio	138
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	363
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	185
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Interinidad	Interinidad	6
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Temporal	Interinidad	Interinidad	55
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Jubilación parcial	19
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Relevo	2
2012	201209	Septiembre	Septiembre 2012	Mujeres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Relevo	2
2012	201209	Septiembre	Septiembre 2012	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Indefinido	Indefinido	Indef. Fomento	19
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Indefinido	Indefinido	Indef. Ordinario	19
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Indefinido	Indefinido	Indef. Fomento	8
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Indefinido	Indefinido	Indef. Ordinario	22
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Obra o servicio	Obra o servicio	794
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Temporal	Obra o servicio	Obra o servicio	285
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Eventual por circunstancias de la producción	Eventual producción	449
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Temporal	Eventual por circunstancias de la producción	Eventual producción	172
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Interinidad	Interinidad	10
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Temporal	Interinidad	Interinidad	37
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Ligados a la jubilación	Jubilación parcial	1
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Ligados a la jubilación	Relevo	1
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Ligados a la formación	Prácticas	1
2012	201209	Septiembre	Septiembre 2012	Hombres	16	Valdejalón	Temporal	Otros	Otros	1
2012	201209	Septiembre	Septiembre 2012	Mujeres	16	Valdejalón	Temporal	Otros	Otros	1
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Indefinido	Indefinido	Indef. Fomento	385
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Indefinido	Indefinido	Indef. Ordinario	479
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Indefinido	Indefinido	Indef. Fomento	387
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Indefinido	Indefinido	Indef. Ordinario	1270
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Indefinido	Discapacitados	Minusválidos	10
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Indefinido	Discapacitados	Minusválidos	6
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Obra o servicio	Obra o servicio	4292
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Temporal	Obra o servicio	Obra o servicio	3497
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Eventual por circunstancias de la producción	Eventual producción	4179
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Temporal	Eventual por circunstancias de la producción	Eventual producción	4199
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Interinidad	Interinidad	734
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Temporal	Interinidad	Interinidad	1944
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Discapacitados	Temp. Minusv	19
2012	201209	Septiembre	Septiembre 2012	Mujeres	17	Central	Temporal	Discapacitados	Temp. Minusv	10
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Ligados a la jubilación	Jubilación parcial	40
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Ligados a la jubilación	Relevo	31
2012	201209	Septiembre	Septiembre 2012	Hombres	17	Central	Temporal	Ligados a la jubilación	Sust. Jubilación	5
